ID,Area_m2,Area_km2,NDVI,NDWI
103.0,1788.465,0.00179,0.18866064383472753,-0.20201395471092115
124.0,353139.377,0.35314,0.1849381753651453,-0.20424196165764547
125.0,24134.209,0.02413,0.189981704983469,-0.2126776765285233
126.0,41868.356,0.04187,0.1746123683728642,-0.2015455035852276
127.0,23135.892,0.02314,0.11995035216772534,-0.16216905998845596
128.0,17534.783,0.01753,0.09244675955691777,-0.13289807693909764
129.0,34271.847,0.03427,0.15572221016322693,-0.16988535433667795
134.0,257432.133,0.25743,0.1923954572415494,-0.21207713034857817
135.0,26571.744,0.02657,0.18625504813322755,-0.20280309490030246
136.0,1097.063,0.0011,0.19991448213201463,-0.21357619515427337
140.0,1765574.08,1.76557,0.18607893028009334,-0.19539082510351383
142.0,4443.465,0.00444,0.11475721502415782,-0.11318057377882418
145.0,6933.835,0.00693,0.18778262862061654,-0.19405532294012384
151.0,45922.138,0.04592,0.18812480657398703,-0.19184064698360484
153.0,49682.077,0.04968,0.16892324402512562,-0.17718501315932192
154.0,3417.2,0.00342,0.15862539256381883,-0.16788933112993712
156.0,1532.777,0.00153,0.13939936168636646,-0.14490524991074658
157.0,253983.693,0.25398,0.18661820099208848,-0.1844447706126823
160.0,24776.222,0.02478,-0.0007240091002126047,-0.02446516906379332
161.0,33740.015,0.03374,0.14072603275553527,-0.17018377897993092
162.0,11734.15,0.01173,0.0705300281386247,-0.09049706683988762
163.0,5270.868,0.00527,0.06997057592223041,-0.10587690202774967
164.0,4716.951,0.00472,-0.08868648070778766,0.07653048899545094
165.0,65830.147,0.06583,0.18715574866864682,-0.2137152600415957
166.0,30840.866,0.03084,0.04743213186304808,-0.08126116490892497
167.0,2239.57,0.00224,0.034104079079865,-0.04554233005783542
168.0,43479.775,0.04348,0.15690842397377913,-0.1868535282318896
169.0,162490.922,0.16249,0.09429313075934008,-0.13259783346336448
170.0,82956.25,0.08296,0.05631349622812611,-0.09811901840615635
171.0,92013.121,0.09201,0.1280340342877684,-0.17478770519917386
172.0,13624.45,0.01362,0.17025217004303436,-0.20063066991415693
173.0,14752.759,0.01475,0.08993149200474831,-0.12950316418457983
174.0,55408.853,0.05541,0.08022329475771131,-0.12147361552813116
179.0,222873.037,0.22287,0.08319015310497031,-0.12527128612089677
180.0,155930.837,0.15593,0.11633630835654125,-0.14416115863386408
181.0,114759.783,0.11476,0.15567926683261418,-0.18945526638148139
183.0,150158.9,0.15016,0.12208533664474276,-0.15995090171027335
185.0,142513.926,0.14251,0.15926169465064804,-0.19180491126057084
186.0,142189.188,0.14219,0.13888584892626288,-0.1760748677123523
188.0,28106.024,0.02811,0.15942530322034418,-0.20392222976317378
189.0,4757.177,0.00476,0.16447167690228998,-0.20316027593085698
190.0,10546.07,0.01055,0.18770546190664947,-0.22814632282240105
191.0,98635.657,0.09864,0.12021905919056261,-0.1770541343467549
192.0,38687.402,0.03869,0.12456704404745388,-0.1668097096946747
194.0,165204.368,0.1652,0.07263295895609784,-0.11594631507903133
195.0,28699.485,0.0287,0.1688039124674195,-0.2106749386946259
196.0,18399.223,0.0184,0.1741951386036231,-0.21687482549228404
200.0,156285.226,0.15629,0.17718263340197335,-0.21423017410413653
201.0,118711.852,0.11871,0.13305223576008054,-0.17957379107221405
202.0,41674.711,0.04167,0.13043094796125337,-0.18060295045490754
203.0,139104.003,0.1391,0.12312082201325779,-0.17523844736178068
204.0,25218.415,0.02522,0.14716997752032443,-0.20606678994774044
205.0,62943.849,0.06294,0.13751385874587282,-0.1794864243824969
206.0,28371.711,0.02837,0.18303933805639833,-0.21205035126479135
208.0,1723.239,0.00172,0.1503814244232477,-0.19557886300337193
209.0,5067.37,0.00507,0.18102333017583894,-0.21872550043513897
210.0,100186.363,0.10019,0.17031161586501517,-0.2018508983865922
216.0,6931.83,0.00693,0.16136211635442035,-0.19476385078669628
217.0,15306.7,0.01531,0.16101136106354524,-0.1919773450636016
218.0,6917.434,0.00692,0.165861470688822,-0.19596031094297114
223.0,22036.242,0.02204,0.16337877113514077,-0.20164588970851088
224.0,13095.006,0.0131,0.15497540101459883,-0.18852300375303507
225.0,68639.872,0.06864,0.12137681117495557,-0.16756323123999897
226.0,5918.429,0.00592,0.12424857016337942,-0.16883134692670582
227.0,3869.885,0.00387,0.16585681019665352,-0.19603748301487003
228.0,7995.612,0.008,0.14006584130751157,-0.17657833460051633
230.0,17063.144,0.01706,0.1540103786896731,-0.19038777509474467
250.0,17498.196,0.0175,0.17692639275322877,-0.19741793825930165
254.0,17078.769,0.01708,0.14495966305408395,-0.17695280397733906
256.0,76110.177,0.07611,0.18927803320563713,-0.21152085727624148
261.0,53955.733,0.05396,0.1284104447582411,-0.12087971455278841
307.0,32341.011,0.03234,0.18271408590953375,-0.19991838202650136
347.0,15637.899,0.01564,,
363.0,38967.861,0.03897,,
429.0,6475.772,0.00648,0.1911239756682256,-0.22016575344302516
509.0,46578.166,0.04658,0.133420859333619,-0.17388426766943407
523.0,7627.094,0.00763,0.18455300860742957,-0.2004869751204278
532.0,12115.749,0.01212,0.18649564240914998,-0.2046502975003873
550.0,10670.295,0.01067,0.15376108896362517,-0.17533314475611964
551.0,52189.634,0.05219,0.06396189319256851,-0.07323166987182568
555.0,107148.155,0.10715,0.08124237899283714,-0.11075699423967678
577.0,7499.267,0.0075,0.1978633910342251,-0.21155701572728408
578.0,7675.731,0.00768,0.1391658544582221,-0.1527491192471278
579.0,17598.805,0.0176,0.19142677303139707,-0.2027174460789368
580.0,9539.745,0.00954,0.19881992849575128,-0.21049452179269643
581.0,24387.112,0.02439,0.19225738723252483,-0.20369867623232557
618.0,14377.05,0.01438,0.16502298386105793,-0.18887972926521704
692.0,15112.93,0.01511,0.14372303606488174,-0.16132972572047075
696.0,28155.176,0.02816,0.15828138053567242,-0.18383099649446888
699.0,18476.347,0.01848,0.08047979367633114,-0.0833289931897804
707.0,56974.068,0.05697,0.13267201867179296,-0.1832527498379295
725.0,7246.297,0.00725,0.18402400274771571,-0.19579530027692563
726.0,8411.637,0.00841,0.1794627253172938,-0.1938596549290744
728.0,12115.683,0.01212,0.0728343500177957,-0.09097637024758597
729.0,8642.011,0.00864,0.12001151691585485,-0.1363542747643099
730.0,5475.998,0.00548,0.11242072860678873,-0.1312512234532782
731.0,11113.524,0.01111,0.06716861471556305,-0.08013482496089679
822.0,8422.085,0.00842,0.18069963420183727,-0.18855340024981931
825.0,11514.267,0.01151,0.1526074907415894,-0.16676068944951028
