ID,Area_m2,Area_km2,NDVI,NDWI
4548.0,8392.075,0.00839,0.19416854363483976,-0.23319061267077454
4549.0,29296.258,0.0293,0.1570709089443442,-0.20725856301258483
4550.0,4751.003,0.00475,0.1557633539213226,-0.18938308816804056
4552.0,5880.283,0.00588,0.19267298738677663,-0.22806297561424718
4553.0,4322.187,0.00432,0.13476125729493313,-0.17528067627902322
4554.0,4165.421,0.00417,0.1643781244588919,-0.21111642772640077
4556.0,4277.898,0.00428,0.15454068298513735,-0.21147634297311402
4557.0,11517.272,0.01152,0.14841957633529318,-0.19336853129099718
4558.0,15016.752,0.01502,0.14632035686395856,-0.18651163859730932
4559.0,35231.439,0.03523,0.15033203197787762,-0.19165945305388374
4560.0,26619.874,0.02662,0.17021497391995077,-0.20204769390459817
4561.0,18942.679,0.01894,0.12906115282845654,-0.17283909454949734
4564.0,10849.567,0.01085,0.19633853522423533,-0.21142423874137556
4565.0,24520.283,0.02452,0.055093907293175086,-0.06739567549730655
4568.0,12611.822,0.01261,0.0026774198473123673,-0.0065457550084725355
4570.0,11661.137,0.01166,0.17991611658643578,-0.20077394408938307
4573.0,5523.192,0.00552,0.19138059778196495,-0.21219542950415055
4586.0,31142.514,0.03114,0.19062645464097028,-0.2490256709710899
4587.0,5293.05,0.00529,0.14507630596848245,-0.1587934488928132
4596.0,32030.631,0.03203,0.16425367926367382,-0.16631463210372374
4597.0,4394.977,0.00439,0.09811434465169097,-0.1301117247406612
4602.0,5149.304,0.00515,0.03508988817539028,-0.06726236105979205
4605.0,69750.288,0.06975,0.1965366513185328,-0.25221694459815497
4616.0,4970.398,0.00497,0.19684486124245865,-0.2094851467126138
4627.0,7695.801,0.0077,0.12385128247081802,-0.1669031871572003
4628.0,13729.301,0.01373,0.12152173801776782,-0.16347634539619765
4629.0,6741.821,0.00674,0.19511551993185522,-0.2196317824480512
4630.0,15339.677,0.01534,0.1822551340839548,-0.22080512112171163
4653.0,14206.001,0.01421,0.1899312428591432,-0.19409795436949426
4656.0,11163.768,0.01116,0.16573693738942452,-0.17923706748418283
4667.0,11879.77,0.01188,0.165537162610113,-0.17698089223774402
4668.0,14518.664,0.01452,0.07368479735983187,-0.08924120443335376
4686.0,91640.609,0.09164,0.052592749047250836,-0.06072221277394726
4687.0,21191.995,0.02119,0.138213967053609,-0.12648434139983902
4688.0,11800.708,0.0118,0.004618819123514226,-0.011197129088821414
4689.0,10976.419,0.01098,0.08948012291841269,-0.08330886134436788
4694.0,6707.13,0.00671,0.1874495879114146,-0.19314360747559817
4698.0,4656.149,0.00466,0.07473283532677236,-0.08023281801651617
4700.0,15646.619,0.01565,0.09776703860240324,-0.10360661872969693
4706.0,12441.955,0.01244,0.1947080580138918,-0.2028375727513499
4708.0,8931.592,0.00893,0.13592444988401398,-0.12792540011764655
4709.0,14920.859,0.01492,0.15400059953087025,-0.14042101824561454
4710.0,8426.071,0.00843,0.16633555502334046,-0.1665092428068021
4711.0,7832.057,0.00783,0.05793455703322532,-0.05664954708139527
4715.0,37051.403,0.03705,0.14898096981032294,-0.15499499210581374
4716.0,12674.905,0.01267,0.10710762575415077,-0.10136282849626153
4760.0,25237.857,0.02524,0.16195873045426076,-0.18717498501467922
4761.0,12058.4,0.01206,0.15877952288848943,-0.1851201521177002
4762.0,38538.183,0.03854,0.11962631346319912,-0.12931490297766254
4763.0,15318.746,0.01532,0.14559296324707793,-0.15737532403617438
4764.0,8784.151,0.00878,0.15400107519205242,-0.17512524439829116
4765.0,58644.913,0.05864,0.08073436118848033,-0.0884369770833067
4766.0,11253.65,0.01125,0.1928180535200481,-0.21563787174273907
4775.0,22146.455,0.02215,0.1416713825923391,-0.129350967781321
4776.0,30108.27,0.03011,0.09983499346735909,-0.08992535987667967
4777.0,16620.977,0.01662,0.12776761884935325,-0.11953472844289947
4778.0,80406.399,0.08041,0.15459357274542818,-0.14422200155917383
4780.0,25258.696,0.02526,0.16063202316077999,-0.14940640149164489
4781.0,9706.71,0.00971,0.18637246775441524,-0.21824957137899278
4786.0,10639.268,0.01064,0.19829941108599988,-0.2136811946736521
4787.0,9272.213,0.00927,0.16429573268868888,-0.19579017051578582
4788.0,8903.751,0.0089,0.14374485152061708,-0.17374430986877276
4789.0,15846.528,0.01585,0.19157145395725844,-0.21870052713659538
4798.0,11207.209,0.01121,0.18627547189986923,-0.21332210569182808
4801.0,80012.368,0.08001,0.15410852534607014,-0.23935639416656837
4812.0,14812.775,0.01481,0.1661771586761326,-0.1990348577789145
4813.0,27355.826,0.02736,0.1326646854067506,-0.18842513416566506
4814.0,5555.306,0.00556,0.18711695512253151,-0.193458810885902
4820.0,8248.942,0.00825,0.19942959333213833,-0.2115949505013143
4822.0,26209.583,0.02621,0.1342493206567671,-0.1697836829351233
4823.0,8037.049,0.00804,0.15353997354078527,-0.15009469333204822
4828.0,11474.101,0.01147,0.08347412821771666,-0.10725978966361474
4829.0,13083.574,0.01308,0.19438412172370229,-0.21005187945118897
4835.0,16640.994,0.01664,0.18846065600453496,-0.20996332784991187
4837.0,7811.116,0.00781,0.13299811743857815,-0.12068782846417532
4840.0,9238.486,0.00924,0.01848700812417335,-0.0246636626000301
4841.0,11383.324,0.01138,0.16641739402952163,-0.16138150160152057
4844.0,12003.725,0.012,0.19324031288734536,-0.20473806673080733
4846.0,9036.537,0.00904,0.168884190504518,-0.18616013891151031
4851.0,10726.719,0.01073,0.0018028892297603269,-0.006450665506493629
4854.0,28197.312,0.0282,0.0038769306879451147,-0.010921957691534983
4855.0,12172.775,0.01217,0.1546117700365284,-0.1417028002133263
4856.0,10356.179,0.01036,0.003633354570214531,-0.011232332257491187
4857.0,12932.072,0.01293,0.08912771478922048,-0.10126315228924723
4858.0,14878.295,0.01488,0.16943085830230475,-0.1978153351758717
4859.0,24072.664,0.02407,0.00023181068750745455,-0.006816545343399838
4860.0,12913.932,0.01291,0.017571291153738938,-0.020091295005321558
4861.0,10841.564,0.01084,0.022601427534052705,-0.03515297241512267
4862.0,9820.594,0.00982,0.05946396657048223,-0.07134379581749593
4863.0,7893.951,0.00789,0.11340009418036119,-0.1382185176601933
4864.0,9012.751,0.00901,0.1996159008811922,-0.22264359279175194
4865.0,27246.61,0.02725,0.1360788725343256,-0.16350585552646812
4866.0,8275.229,0.00828,0.06493722196064014,-0.08556345806071948
4867.0,25602.464,0.0256,0.1575526923200312,-0.18922729570187666
4868.0,11759.594,0.01176,0.1940179402845328,-0.2247746826455235
4870.0,12021.294,0.01202,0.15647324433743248,-0.1802686609045669
4871.0,9340.979,0.00934,0.132826247376511,-0.1696336033785685
4872.0,16317.881,0.01632,0.1426507813205386,-0.177936662975464
