Site,ID,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,percentN,BSI_June,Blue_June,EVI_June,Green_June,NDGI_June,NDPI_June,NDVI_June,NDWI_June,NIR_June,Red_June,SAVI_June,SWIR_1_June,SWIR_2_June,BSI_Sept,Blue_Sept,EVI_Sept,Green_Sept,NDGI_Sept,NDPI_Sept,NDVI_Sept,NDWI_Sept,NIR_Sept,Red_Sept,SAVI_Sept,SWIR_1_Sept,SWIR_2_Sept,dBSI,dBlue,dEVI,dGreen,dNDGI,dNDPI,dNDVI,dNDWI,dNIR,dRed,dSAVI,dSWIR_1,dSWIR_2,AET,Annual_Precipitation,SWE,Wet_days,Minimum_temperature,Maximum_temperature,SRad,Active_growth_days,Elevation,Slope,Shallow_Clay,Shallow_Sand,Shallow_Hydra_Conduc,Deep_Clay,Deep_Sand,Deep_Hydra_Conduc,Organic_Matter,Lithology
Lower Clarks,LC4,2016-07-27,40.12336364,-120.5036824,9.280781858,0.667363198,1.282680016,2.585258736,,-0.041519956836743484,0.043090374999999986,0.33588730464002986,0.06930474999999997,0.2940265249248234,0.4511821414852994,0.5680087072723097,0.10786909898848816,0.24707025,0.068068625,0.32939471510299395,0.19895762499999997,0.125727875,0.07634117880339746,0.048621029411764716,0.22553901369380314,0.07058544117647059,0.1605758589895894,0.3034318479902181,0.4257540462209282,-0.02353870921380415,0.19832941176470587,0.07988044117647058,0.22831046819935719,0.2078913235294118,0.1392189705882353,6.99551552827087,9.629938506454618,53.49298813497869,14.322398963501007,43.32703259120331,74.6290360847008,98.87046547337036,5.581772329468677,43.74804265806864,15.520696632499334,53.54546749664247,40.58332256115272,26.348883339728093,290.46,529.8,0,0,2.1101623535156477,15.456872558593773,31159.069456481935,156,1679.4366455078125,3.0729295374799386,14.421717643737793,57.952880859375,0.6022221446037292,21.060667037963867,46.27402877807617,0.4266534745693207,0.005310846026986837,5
Lower Clarks,LC6,2016-07-27,40.12288084,-120.5033593,4.040703887,0.240178343,6.261810624,1.175045799,,-0.017425136394556343,0.04329662499999998,0.3055069386134744,0.06827900000000003,0.27087477033574214,0.41141427101162936,0.5415906780959118,0.07990298980396986,0.22770199999999996,0.06770975000000001,0.30171590374419277,0.19400625,0.12963287499999998,0.07634117880339746,0.048621029411764716,0.22553901369380314,0.07058544117647059,0.1605758589895894,0.3034318479902181,0.4257540462209282,-0.02353870921380415,0.19832941176470587,0.07988044117647058,0.22831046819935719,0.2078913235294118,0.1392189705882353,6.99551552827087,9.629938506454618,53.49298813497869,14.322398963501007,43.32703259120331,74.6290360847008,98.87046547337036,5.581772329468677,43.74804265806864,15.520696632499334,53.54546749664247,40.58332256115272,26.348883339728093,290.46,529.8,0,0,2.1101623535156477,15.456872558593773,31159.069456481935,156,1679.4366455078125,3.0729295374799386,14.421717643737793,57.952880859375,0.6022221446037292,21.060667037963867,46.27402877807617,0.4266534745693207,0.005310846026986837,5
Lower Clarks,LC7,2016-07-27,40.1230002,-120.5040419,8.78364274,0.69446457,6.704918266,2.820474648,,0.1354445544038752,0.05445095238095238,0.2054411303647415,0.07675345238095238,0.13628299415715134,0.19591370352810727,0.38349019201966655,-0.10678343638628338,0.1925520238095238,0.08580488095238092,0.2057163151070066,0.2385909523809524,0.18503142857142857,0.20562053163893382,0.06435750000000001,0.14536739174836605,0.08472888888888885,0.051257627608719755,0.09370755736558496,0.2704828208282888,-0.19574901954936552,0.17977958333333333,0.10323027777777777,0.14664433238477378,0.26729375,0.20719097222222227,27.886909600842056,10.73335623193342,34.005804143065156,15.053497218838174,17.414625853457164,32.410377268404055,60.838230271451266,-21.999447665004265,36.53589118524542,18.07494985159561,34.32279247808773,46.89471232655202,34.67313755290233,311.70000000000005,562.2,0.2,0,0.29757080078127274,15.377435302734398,31159.86438293457,96,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Clarks,LC9,2016-07-27,40.12349842,-120.5043098,10.07449082,0.786080346,0.868724193,3.123681868,,0.0914296353370554,0.05267392857142855,0.23297809281226978,0.07601357142857146,0.16111479992599673,0.2611151912525624,0.42103360952483787,-0.04700249676939302,0.20759059523809525,0.08457785714285715,0.23292912837953084,0.22806761904761907,0.16878023809523812,0.20304654425653532,0.06010263888888889,0.15906065070316558,0.08458527777777775,0.05634864271631464,0.12239189496216579,0.29273418113425115,-0.17724638685803032,0.19369305555555555,0.10597111111111113,0.16454772159562814,0.27714791666666666,0.2093329166666667,27.886909600842056,10.73335623193342,34.005804143065156,15.053497218838174,17.414625853457164,32.410377268404055,60.838230271451266,-21.999447665004265,36.53589118524542,18.07494985159561,34.32279247808773,46.89471232655202,34.67313755290233,311.70000000000005,562.2,0.2,0,0.29757080078127274,15.377435302734398,31159.548518371583,96,1793.510986328125,2.4403254518350006,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX1,2016-07-18,39.93990096,-120.338961,5.677460429,0.44984847,2.786913853,1.779412475,,0.0605667708509497,0.050002500000000005,0.26870439377748284,0.07478875000000001,0.18718292557762511,0.3177917596498522,0.46415270571379935,-0.0035419825944551122,0.23121625,0.08462000000000003,0.2695324889032572,0.23286,0.16434375,0.05286602698218019,0.04246171052631578,0.2023014200142563,0.05781394736842105,0.14444238090786446,0.3111355766254958,0.4238251559699514,0.010569703046421727,0.17346302631578947,0.07019473684210525,0.20829801272125922,0.1698344736842105,0.11779,24.28391185991562,9.552315949683447,38.34723105049583,13.357854243378762,22.298733284376095,40.255040787246436,70.15265782472386,-16.74786796897073,37.0564379016849,16.21750271720463,38.95381607181274,44.747411600932196,32.30997470940095,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,32033.663787841797,116,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX10,2016-07-18,39.93799802,-120.33828,12.15962801,0.792538149,1.247697834,3.914327676,,0.037219466396534194,0.04894319999999999,0.26062646970203796,0.0709784,0.1913848847254283,0.3335952014920226,0.46598215207233074,0.02266753003027726,0.2173191,0.0791635,0.2601857215713187,0.20768530000000002,0.14605449999999998,0.05286602698218019,0.04246171052631578,0.2023014200142563,0.05781394736842105,0.14444238090786446,0.3111355766254958,0.4238251559699514,0.010569703046421727,0.17346302631578947,0.07019473684210525,0.20829801272125922,0.1698344736842105,0.11779,24.283763564107254,9.561087199683445,38.412161186310826,13.372026493378764,22.350192908226017,40.335048820077006,70.2609603441771,-16.734334190336178,37.107451901684904,16.23266221720463,39.01852686630166,44.791971350932194,32.340344459400946,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,32033.663787841797,117,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX11,2016-07-18,39.93820396,-120.338482,11.3471777,0.826650801,0.215723458,5.015723237,,0.09350142811364513,0.05407479166666668,0.2607336173706192,0.0789794791666667,0.16076553598118476,0.28272362706967974,0.43814176449645237,-0.04294654343454626,0.23794437499999999,0.09296093750000001,0.2617327786672443,0.2592992708333334,0.1840821875,0.19788563316457075,0.05044735294117647,0.18671249723995648,0.07109338235294116,0.08896293716553366,0.1629564476050714,0.35782563082238433,-0.1703427415660477,0.19309308823529414,0.0913220588235294,0.19461192799506122,0.27238367647058825,0.1996348529411765,16.50879110691945,9.053317254336346,46.45813216639368,13.259459069598734,31.134481160778044,53.73089484755983,80.91791523428155,-6.987969948943234,41.40059745734256,15.704401152132391,46.81752085129129,44.742174478909085,30.326051474229153,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,32033.663787841797,99,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX12,2016-07-18,39.93839599,-120.33869,12.14995866,0.859558888,0.717134737,4.976808899,,0.021877929198689337,0.047245624999999986,0.32490587512456226,0.07481322916666666,0.23452639855948748,0.38794073370978904,0.5235803046717081,0.04359547969730349,0.26765354166666666,0.0836945833333333,0.3241193929921442,0.24529145833333332,0.16173156249999998,0.18667973432908813,0.06849487500000001,0.16086238302334976,0.09019099999999997,0.04490895324647116,0.12916988332344254,0.27873363016823405,-0.16190968709630227,0.20338650000000003,0.11471962499999999,0.16257097757335584,0.2819705,0.21048012499999996,23.43279526781172,9.526157594031346,40.023833000601584,13.749355123720733,22.56810899677784,42.34824810616771,71.09278690742315,-15.226465325764764,39.33535085144964,17.096741922981302,40.8367513140911,46.656628168281216,33.49692113635655,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,31766.38632965088,93,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX2,2016-07-18,39.93969301,-120.338712,7.918917532,0.559482225,3.848040048,3.076851313,,0.10916447886550158,0.054520869565217345,0.23509754374406733,0.07927086956521734,0.1386605828548365,0.25049631329904865,0.40808089789274254,-0.060178081910374666,0.22377619565217394,0.09406945652173915,0.23789343157659704,0.25243358695652174,0.18510163043478262,0.19706882887106592,0.0626970238095238,0.1730968389247039,0.0862357142857143,0.051260848130443924,0.14126879809343512,0.3029748174573027,-0.16605839716111145,0.2113227380952381,0.11304690476190477,0.17881996417175894,0.2954819047619048,0.21750107142857145,23.43279526781172,9.526157594031346,40.023833000601584,13.749355123720733,22.56810899677784,42.34824810616771,71.09278690742315,-15.226465325764764,39.33535085144964,17.096741922981302,40.8367513140911,46.656628168281216,33.49692113635655,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,31766.38632965088,93,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX3,2016-07-18,39.93953803,-120.338442,6.969885561,0.560948119,0.262366367,1.995139076,,0.052121306251942556,0.047865520833333314,0.28877449277639294,0.07410739583333331,0.2001542766322568,0.34470798463517377,0.4865002128948151,0.010337216470806139,0.24710875,0.0853617708333333,0.29144631873225746,0.24205218750000002,0.1650372916666667,0.19706882887106592,0.0626970238095238,0.1730968389247039,0.0862357142857143,0.051260848130443924,0.14126879809343512,0.3029748174573027,-0.16605839716111145,0.2113227380952381,0.11304690476190477,0.17881996417175894,0.2954819047619048,0.21750107142857145,23.439347288581132,9.517347844031345,39.95510577070578,13.735677873720732,22.514477951649273,42.26047756108938,70.9808851181748,-15.247495087970936,39.28231835144963,17.0817611729813,40.768807712615086,46.61366891828122,33.46897688635655,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,32033.663787841797,93,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX4,2016-07-18,39.93929202,-120.338708,6.186286822,0.508734285,0.483920188,2.053979421,,0.06644360852024414,0.050587173913043515,0.2761603769005348,0.07645630434782608,0.17938527822130393,0.31527980507774545,0.4635101279179163,-0.005862197641130317,0.24483760869565213,0.08975195652173912,0.2787339884848371,0.24772510869565217,0.17545152173913042,0.19706882887106592,0.0626970238095238,0.1730968389247039,0.0862357142857143,0.051260848130443924,0.14126879809343512,0.3029748174573027,-0.16605839716111145,0.2113227380952381,0.11304690476190477,0.17881996417175894,0.2954819047619048,0.21750107142857145,23.419098099440607,9.52725169908454,40.03910651452438,13.751375554571798,22.58097327258785,42.367338821342386,71.11121191799398,-15.208749371264844,39.34673280889645,17.099109848513216,40.85233124789657,46.66340380258973,33.50069815896293,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,31766.38632965088,93,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX5,2016-07-18,39.93949603,-120.338936,8.91038439,0.702989997,6.314283897,3.718440385,,0.07908497447155172,0.05141302083333332,0.2625014183232204,0.07713583333333329,0.1659877531817064,0.2970579164273633,0.44642233459011,-0.020686869587737633,0.23791229166666666,0.09105427083333334,0.2657369322420649,0.24796354166666668,0.17715104166666668,0.18709528172155931,0.06605125,0.17137140348883587,0.08957624999999997,0.053011277174418475,0.14180119254986928,0.2956220932467233,-0.15771403726645994,0.21067625,0.11453625,0.17475498735174272,0.2895725,0.21410875000000001,8.759356393166357,8.297693551638236,53.31881877135315,12.624953485983697,39.08147654285666,64.47689299329356,89.82605259176955,1.8701873558671918,44.311124713941226,14.663847039201409,53.31404214131511,42.98772343281576,28.151548154958316,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,31766.7100982666,116,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX6,2016-07-18,39.93969703,-120.339184,10.16310309,0.788162928,1.428439109,3.104760155,,0.005756618160222966,0.04528749999999998,0.3100065857210437,0.07064749999999997,0.25030052548451065,0.39624303461729604,0.5292818117032229,0.05622291190987273,0.24141625,0.07430874999999998,0.3072864629623954,0.215715,0.14268000000000003,0.10778219478802266,0.054584305555555546,0.25225298044422256,0.07750861111111113,0.14304096743945668,0.28517752145017905,0.4254922864720774,-0.05893660780432794,0.23640819444444444,0.09527819444444446,0.2545370500565951,0.26601958333333336,0.17758111111111113,8.759356393166357,8.297693551638236,53.31881877135315,12.624953485983697,39.08147654285666,64.47689299329356,89.82605259176955,1.8701873558671918,44.311124713941226,14.663847039201409,53.31404214131511,42.98772343281576,28.151548154958316,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,31766.38632965088,116,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX7,2016-07-18,39.93859003,-120.338434,12.8026807,0.90287312,0.606357826,5.079098405,,-0.05279076662526695,0.04185771739130434,0.3843473881189071,0.06968532608695649,0.31426582674563114,0.4749583592608382,0.6004308700378885,0.12306776272014917,0.28794804347826086,0.07189010869565216,0.37691616887960844,0.22484032608695653,0.14146032608695652,0.10778219478802266,0.054584305555555546,0.25225298044422256,0.07750861111111113,0.14304096743945668,0.28517752145017905,0.4254922864720774,-0.05893660780432794,0.23640819444444444,0.09527819444444446,0.2545370500565951,0.26601958333333336,0.17758111111111113,8.759356393166357,8.297693551638236,53.31881877135315,12.624953485983697,39.08147654285666,64.47689299329356,89.82605259176955,1.8701873558671918,44.311124713941226,14.663847039201409,53.31404214131511,42.98772343281576,28.151548154958316,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,31766.38632965088,116,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX8,2016-07-18,39.938355,-120.338213,14.47897647,1.037464105,0.145759093,5.248172811,,-0.037449668493233564,0.040267499999999984,0.3745845866620584,0.06794875,0.31047696261135305,0.4630873671352447,0.5978278253019967,0.10554503651609412,0.280995,0.07072625000000005,0.3703126169506748,0.2273425,0.14434249999999998,0.10778219478802266,0.054584305555555546,0.25225298044422256,0.07750861111111113,0.14304096743945668,0.28517752145017905,0.4254922864720774,-0.05893660780432794,0.23640819444444444,0.09527819444444446,0.2545370500565951,0.26601958333333336,0.17758111111111113,8.759356393166357,8.297693551638236,53.31881877135315,12.624953485983697,39.08147654285666,64.47689299329356,89.82605259176955,1.8701873558671918,44.311124713941226,14.663847039201409,53.31404214131511,42.98772343281576,28.151548154958316,311.70000000000005,562.2,0.2,0,0.31926879882814774,15.416040039062523,32033.663787841797,116,1792.907958984375,1.6720592549499125,21.757305145263672,41.32284164428711,0.4366023540496826,19.994632720947266,44.282649993896484,0.4357041120529175,0.1643766462802887,5
Lower Dixie,LX9,2016-07-18,39.93814697,-120.338016,8.424498018,0.609520557,0.903706375,3.114847542,,0.053202000520434,0.04613187499999999,0.31665453321338766,0.07212854166666666,0.2308740305059858,0.35534845333867204,0.5213681380906138,0.0021112091450417123,0.259160625,0.08153354166666671,0.3169293133749589,0.2580686458333334,0.1763798958333333,0.18692668698797052,0.048656617647058836,0.22052884694519867,0.07291808823529411,0.11268809977910718,0.19698924567125947,0.3984437527997394,-0.14952713331464204,0.22059308823529417,0.09489058823529412,0.2312170745293889,0.29816088235294114,0.21556382352941178,22.800895629080333,9.325186812397874,47.060812552426206,13.520138822597051,30.399753044422503,48.805530142554815,82.26341720305577,-14.87259972456971,42.355833445541194,16.322302172978482,47.605171910145046,49.558671695083184,34.99262023371138,324.5,619.6,0.2,0,0.8986755371093977,15.766900634765648,32429.701506042482,117,1647.5233154296875,3.112347062622209,21.715641021728516,47.20290756225586,0.18603873252868652,29.334436416625977,43.45705795288086,-0.13254494965076447,0.15141139924526215,5
McReynolds,M1,2016-08-09,39.95647299,-120.496834,6.897615461,1.377460968,10.6520745,2.030224187,,-0.1860149049779426,0.034194782608695656,0.4274209455158381,0.056174456521739136,0.41769059974320627,0.6070157713678701,0.6879019973403778,0.26157864497645944,0.279724347826087,0.05172184782608691,0.41133599719190195,0.16372695652173913,0.08963717391304349,0.18412976293789685,0.05143765625000002,0.18984389414445205,0.076010625,0.08700418426673732,0.20874410066007285,0.35355683273452604,-0.14534047284463966,0.20379109374999999,0.09732828124999998,0.19933885477429628,0.273103125,0.1793178125,21.438702695583167,10.997213272044755,45.429998929196,15.585868865786688,26.92329421424524,51.28900164755062,76.53102171311741,-12.703602510455921,43.93932445270981,18.976236238826207,45.133952950394786,50.754964287424016,33.57297693448237,324.1,619.6,0.2,0,0.8343139648437727,15.657800292968773,30960.457688903807,83,1639.62158203125,0.6806837648931693,21.803850173950195,46.802127838134766,0.3414919078350067,24.223365783691406,43.45705795288086,-0.11500685662031174,0.15141139924526215,5
McReynolds,M10,2016-08-09,39.95878103,-120.486974,23.01332402,1.67613551,3.56818259,9.351742796,,-0.22218321900357585,0.032302499999999984,0.4668941047534742,0.0555775,0.45289330334323646,0.6461108858494683,0.7171823095546421,0.29944185848343147,0.30498875,0.050231250000000005,0.4468280091672318,0.16442625,0.08508749999999998,0.18412976293789685,0.05143765625000002,0.18984389414445205,0.076010625,0.08700418426673732,0.20874410066007285,0.35355683273452604,-0.14534047284463966,0.20379109374999999,0.09732828124999998,0.19933885477429628,0.273103125,0.1793178125,21.437226017082715,11.004997100169755,45.495484799114216,15.597972084536687,26.98395914662772,51.375682331773945,76.64748646960975,-12.691862073924437,43.98550807770981,18.988325535701208,45.19839283472465,50.79581995929901,33.59876071573237,324.1,619.6,0.2,0,0.8343139648437727,15.657800292968773,30671.501538085937,83,1647.5233154296875,3.112347062622209,21.715641021728516,47.20290756225586,0.18603873252868652,29.334436416625977,38.05848693847656,-0.13254494965076447,-0.014800717122852802,5
McReynolds,M11,2016-08-09,39.95906099,-120.48712,17.62138323,1.406933689,4.640969512,7.973552747,,-0.2702474842547741,0.030279761904761865,0.498349994677402,0.05309952380952382,0.5040501486482685,0.6874367280858451,0.7524929510575904,0.34350188442131085,0.31410202380952373,0.04436107142857143,0.47132070186337977,0.15348499999999998,0.07577,0.18412976293789685,0.05143765625000002,0.18984389414445205,0.076010625,0.08700418426673732,0.20874410066007285,0.35355683273452604,-0.14534047284463966,0.20379109374999999,0.09732828124999998,0.19933885477429628,0.273103125,0.1793178125,21.437226017082715,11.004997100169755,45.495484799114216,15.597972084536687,26.98395914662772,51.375682331773945,76.64748646960975,-12.691862073924437,43.98550807770981,18.988325535701208,45.19839283472465,50.79581995929901,33.59876071573237,324.1,619.6,0.2,0,0.8343139648437727,15.657800292968773,30671.501538085937,83,1647.5233154296875,3.112347062622209,21.91180419921875,46.802127838134766,0.3414919078350067,24.223365783691406,43.45705795288086,-0.11500685662031174,0.15141139924526215,5
McReynolds,M4,2016-08-09,39.95659696,-120.496731,4.355089526,0.438689232,3.988009217,1.236153233,,-0.1860149049779426,0.034194782608695656,0.4274209455158381,0.056174456521739136,0.41769059974320627,0.6070157713678701,0.6879019973403778,0.26157864497645944,0.279724347826087,0.05172184782608691,0.41133599719190195,0.16372695652173913,0.08963717391304349,0.18412976293789685,0.05143765625000002,0.18984389414445205,0.076010625,0.08700418426673732,0.20874410066007285,0.35355683273452604,-0.14534047284463966,0.20379109374999999,0.09732828124999998,0.19933885477429628,0.273103125,0.1793178125,21.437226017082715,11.004997100169755,45.495484799114216,15.597972084536687,26.98395914662772,51.375682331773945,76.64748646960975,-12.691862073924437,43.98550807770981,18.988325535701208,45.19839283472465,50.79581995929901,33.59876071573237,324.1,619.6,0.2,0,0.8343139648437727,15.657800292968773,30671.501538085937,83,1647.5233154296875,3.112347062622209,21.715641021728516,47.20290756225586,0.18603873252868652,29.334436416625977,38.05848693847656,-0.13254494965076447,-0.014800717122852802,5
McReynolds,M5,2016-08-09,39.96023596,-120.488891,5.024347546,0.563543135,2.320484756,1.362092808,,0.011583343191924313,0.047149673913043505,0.3348133927877558,0.07387967391304351,0.23929132398345332,0.42019369084981095,0.5322800919777493,0.055915214711914366,0.274334347826087,0.08373902173913045,0.3331801210370807,0.24528,0.14796706521739128,0.18412976293789685,0.05143765625000002,0.18984389414445205,0.076010625,0.08700418426673732,0.20874410066007285,0.35355683273452604,-0.14534047284463966,0.20379109374999999,0.09732828124999998,0.19933885477429628,0.273103125,0.1793178125,-23.106780288731994,6.395104565485401,71.17766248337401,11.020887610041807,70.76771694940072,101.5061751948297,117.40183467679995,35.79814117457039,48.71386303139353,10.15928847275659,68.84938504913548,31.39754543860726,17.16973922809252,324.1,619.6,0.2,0,0.8343139648437727,15.657800292968773,30960.457688903807,149,1639.62158203125,0.6806837648931693,21.803850173950195,46.802127838134766,0.3414919078350067,24.223365783691406,43.45705795288086,-0.11500685662031174,0.15141139924526215,5
McReynolds,M7,2016-08-09,39.960616,-120.488743,13.54147056,1.20844892,4.920826971,4.483869644,,-0.11181459655675259,0.03611739130434785,0.4126252446992127,0.06240978260869562,0.3613974711779172,0.5603833788983015,0.6466220115660087,0.1890391975614826,0.2950872826086957,0.06332804347826088,0.40497746036332627,0.20125847826086957,0.10834793478260873,-0.10897047011699537,0.03136618421052634,0.2870860505925741,0.049804210526315784,0.3210841021813812,0.5387006813947516,0.5969837774267563,0.1884862619985846,0.19135973684210528,0.048291710526315784,0.29013941666336085,0.13066289473684212,0.0689225,-0.024750700114208258,9.807520343732715,60.19835893534355,15.092199929377518,44.36627668905201,75.10872542957846,90.82445794442648,10.78594881234101,51.342614958930405,17.194554114972487,58.2018513017627,46.570554832873036,26.860549788851195,324.1,619.6,0.2,0,0.8343139648437727,15.657800292968773,30960.487702941893,100,1639.62158203125,0.6806837648931693,21.803850173950195,46.802127838134766,0.3414919078350067,24.223365783691406,43.45705795288086,-0.11500685662031174,0.15141139924526215,5
McReynolds,M9,2016-08-09,39.95863896,-120.487278,15.05175886,1.265052277,10.29642231,5.88275244,,-0.08739958661733652,0.042200000000000015,0.4350932812335643,0.07072999999999996,0.3436011329856347,0.5380672712019283,0.6321121344310449,0.16105576446686024,0.32574,0.07342375000000001,0.4209181864816058,0.23537000000000002,0.12889375000000003,-0.10897047011699537,0.03136618421052634,0.2870860505925741,0.049804210526315784,0.3210841021813812,0.5387006813947516,0.5969837774267563,0.1884862619985846,0.19135973684210528,0.048291710526315784,0.29013941666336085,0.13066289473684212,0.0689225,-0.024750700114208258,9.807520343732715,60.19835893534355,15.092199929377518,44.36627668905201,75.10872542957846,90.82445794442648,10.78594881234101,51.342614958930405,17.194554114972487,58.2018513017627,46.570554832873036,26.860549788851195,324.1,619.6,0.2,0,0.8343139648437727,15.657800292968773,30960.457688903807,100,1639.62158203125,0.6806837648931693,21.803850173950195,46.802127838134766,0.3414919078350067,24.223365783691406,43.45705795288086,-0.11500685662031174,0.15141139924526215,5
Poco,PO1,2016-07-07,39.96934005,-120.5231581,7.664053632,0.533243208,4.186201143,2.678415607,,-0.1657081343434975,0.038828333333333326,0.42694828220842873,0.06230416666666666,0.40779448540421415,0.5924492673783553,0.6726092296456834,0.23506645197372797,0.27960572916666665,0.05472906249999998,0.40429214191844953,0.17317270833333331,0.09297812500000002,0.16447443099988376,0.057475624999999975,0.22017956974728495,0.08699137499999998,0.08601324107455678,0.25923790110920586,0.36524594524829707,-0.11134049419111901,0.24891275000000002,0.11572887499999995,0.23105042219081243,0.31128550000000005,0.18549500000000002,0.21619652500400557,9.849633843732715,60.139010552294074,15.091218179377517,44.284532623910316,74.9765471361411,90.76183749025377,10.44474235628385,51.18308745893041,17.180988364972485,58.04738692991034,46.618806332873035,26.875259538851196,324.5,619.6,0.2,0,0.9227233886718977,15.805230712890648,33203.04047698974,99,1639.62158203125,0.6806837648931693,21.803850173950195,46.802127838134766,0.3414919078350067,24.223365783691406,43.45705795288086,-0.11500685662031174,0.15141139924526215,5
Poco,PO10,2016-07-07,39.97230976,-120.5282042,6.450532828,0.499849084,1.008652921,2.644587503,,-0.22356556482962717,0.028773695652173914,0.37039044724339043,0.05147913043478264,0.4485427016196728,0.6370983205516564,0.6970649531158137,0.30128446712987816,0.22574902173913042,0.04029739130434784,0.3631339314637394,0.12121434782608692,0.06244565217391307,-0.10897047011699537,0.03136618421052634,0.2870860505925741,0.049804210526315784,0.3210841021813812,0.5387006813947516,0.5969837774267563,0.1884862619985846,0.19135973684210528,0.048291710526315784,0.29013941666336085,0.13066289473684212,0.0689225,0.21619652500400557,9.849633843732715,60.139010552294074,15.091218179377517,44.284532623910316,74.9765471361411,90.76183749025377,10.44474235628385,51.18308745893041,17.180988364972485,58.04738692991034,46.618806332873035,26.875259538851196,324.5,619.6,0.2,0,0.9227233886718977,15.805230712890648,33203.04047698974,99,1639.62158203125,0.6806837648931693,21.803850173950195,46.802127838134766,0.3414919078350067,24.223365783691406,43.45705795288086,-0.11500685662031174,0.15141139924526215,5
Poco,PO11,2016-07-07,39.97209133,-120.5279566,4.554110268,0.34216377,1.684975112,2.058063975,,-0.23238072333734167,0.032122717391304345,0.5162992623704219,0.061461630434782644,0.5117406663907623,0.6649188049244229,0.7510608489272091,0.29755859834218956,0.3299226086956522,0.04690336956521737,0.48416546637644003,0.17860565217391305,0.0912142391304348,0.16447443099988376,0.057475624999999975,0.22017956974728495,0.08699137499999998,0.08601324107455678,0.25923790110920586,0.36524594524829707,-0.11134049419111901,0.24891275000000002,0.11572887499999995,0.23105042219081243,0.31128550000000005,0.18549500000000002,-5.600193647082994,9.391347976202706,64.62507638751194,14.641385622262366,49.97475685322091,82.37813003640724,97.56941550617532,17.342965824902198,53.00372253043056,16.416342162609048,62.319439472602426,44.861718600238376,25.522106376763315,324.5,619.6,0.2,0,0.9227233886718977,15.805230712890648,33203.04047698974,107,1639.62158203125,0.6806837648931693,21.803850173950195,46.802127838134766,0.3414919078350067,24.223365783691406,43.45705795288086,-0.11500685662031174,0.15141139924526215,5
