UniqueID,CalFireID,Relationship,FireYear,ANPP_Slope_Bfr_Fire,ANPP_Mean_Bfr_Fire,ANPP_Std_Bfr_Fire,ANPP_Slope_Aft_Fire,ANPP_Mean_Aft_Fire,ANPP_Std_Aft_Fire,BNPP_Slope_Bfr_Fire,BNPP_Mean_Bfr_Fire,BNPP_Std_Bfr_Fire,BNPP_Slope_Aft_Fire,BNPP_Mean_Aft_Fire,BNPP_Std_Aft_Fire,Rh_Slope_Bfr_Fire,Rh_Mean_Bfr_Fire,Rh_Std_Bfr_Fire,Rh_Slope_Aft_Fire,Rh_Mean_Aft_Fire,Rh_Std_Aft_Fire,NEP_Slope_Bfr_Fire,NEP_Mean_Bfr_Fire,NEP_Std_Bfr_Fire,NEP_Slope_Aft_Fire,NEP_Mean_Aft_Fire,NEP_Std_Aft_Fire
SNM846,2787,entirely_within,2017,-22.548159824318148,107.81839899414003,52.61058297672277,10.084956590521024,98.53717114297338,45.23178517901155,-29.852113600547188,768.308117944622,172.61329872935895,37.98496961979246,711.2466006924069,212.27836775548397,-2.4942722379227398,223.28989090056973,35.08028458810224,8.178677364644622,242.70388385945589,51.17861699969957,-49.90600118694263,652.8366260381922,241.9038268196891,39.891248845668834,567.0798879759245,274.9033816622832
SNM5732,8993,entirely_within,1996,23.00490118559183,137.36186374314184,54.41709379247864,-3.615286567240096,140.53973779596788,16.438390079349432,-4.737560371367259,770.3619451334171,123.59085936736746,12.079667443965882,872.9176595834824,98.34935084628947,37.41773417244321,753.5358130360628,115.21040957960459,14.457825789317678,769.3218595473505,69.24348868273485,-19.150393358218597,154.18799584049611,177.53673650421314,-5.993444912591888,244.13553783209966,140.36154997358233
SNM13349,5719,entirely_within,2008,-5.109855468766627,147.3219433089248,24.425416687917192,15.641403151865612,154.2570935518735,31.513919890884388,11.007183144962955,1013.1217339196473,131.39839497621003,6.083708358923423,1009.759738639323,122.97365493082657,-32.37933353577718,800.9065408002726,72.39117425734544,37.196736163993585,831.2772834983562,93.52907516792455,38.27666121197346,359.53713642829956,127.15618959138475,-15.471624653204524,332.7395486928402,171.6948954794261
SNM8660,8188,entirely_within,2000,2.471877508599667,38.4531374061715,12.735261952858462,-3.1231283364249225,40.45058257733473,10.498797268978473,3.1406533198257467,519.7544395268875,65.23899747329807,-7.747691795065077,536.7278135379186,34.86896167017391,16.980643390696795,418.4412563497796,92.15306591377588,-25.06668243344954,444.4981488396533,53.56084786731176,-11.368112562271362,139.76632058327934,67.1388702254714,14.195862301959556,132.6802472756001,37.68754634260015
SNM3929,4296,entirely_within,2013,-11.49719842404826,51.29365279472277,37.457156365221536,3.2147648765667585,60.17914788144882,16.15874306270595,-4.836020717587255,699.7500801947767,59.39592187411939,5.731441776540208,635.4057260345776,101.76920957876622,2.374654390372541,295.7462387906858,54.91528557505907,7.343014530164647,340.27109250546016,26.758389236149235,-18.707873532008062,455.2974941988137,44.456337104873725,1.6031921229422919,355.3137814105662,108.22273272535853
SNM11818,8993,entirely_within,1996,-8.974574092931952,172.70101839383776,31.02546655283401,-1.890392462190937,166.11507908972274,18.795632480414227,-89.4950677430053,1032.3148613890062,266.9574717204296,35.919057384265244,1050.1705193130354,156.99527172699317,-1.5144088515936627,960.2860818733825,91.17873735518724,23.947457994083834,987.5997225849845,76.95427896148804,-96.95523298434362,244.72979790946115,294.26168588538246,10.081206927990365,228.68587581777365,179.23832761809345
SNM12627,3772,entirely_within,2015,2.4540300410077194,170.6437957345461,12.627973610612232,-10.944167709568802,120.71902949861125,33.86271670067173,9.129566416642072,1086.0736143283077,209.70926260523757,-42.45045224979046,735.0106302879971,110.58857589842746,17.480551036113184,306.2719141035694,40.76050539971887,-15.54364592038329,278.5718910498396,41.50451075150426,-5.896954578463487,950.4454959592844,189.68443972241394,-37.85097403897597,577.1577687367686,101.94815588232443
SNM13294,10187,entirely_within,1990,12.21857702963699,92.0787904386037,40.20017986216607,0.2816551353994802,88.85707134113916,8.098947978810482,-90.5555095191084,723.5405913785395,143.30715323167038,51.931731820669214,832.9762992542768,171.57149752101495,-32.57170563897798,497.37192887199296,64.67330007686321,-7.909587499946566,485.7604325523578,58.76092281815521,-45.76522685049347,318.24745294515014,100.99974191925226,60.12297445601523,436.0729380430582,165.88086744105084
SNM4649,7738,entirely_within,2002,15.987287663624373,155.00229976215874,48.294622471840135,-2.4424908642336387,125.90549719501422,46.72564456419007,77.62493435442305,856.6657226693943,231.53955785464464,-2.958013712061407,892.3316292761025,186.67438123810945,-2.3446733446354244,142.0918377496687,31.130768659592842,-15.336728377020814,105.26187819640741,53.65300352652098,95.95689536268287,869.5761846818845,253.52432284545165,9.936223800725747,912.9752482747094,220.8989734909243
SNM929,3741,entirely_within,2015,16.8653568171421,72.85902647798373,47.81176093937431,-0.8371446948480616,43.69206407356811,29.43302435637296,54.47310071409067,653.651872711889,114.52166242358139,7.724099688131027,816.9280204469136,123.83944887850954,9.87463003490323,376.70782034853505,59.81710576429016,-2.7187614230242394,363.55497184426025,21.56080600289816,61.463827496329515,349.8030788413378,130.3699909549627,9.60571641630715,497.0651126762214,127.8965966917797
SNM928,3741,entirely_within,2015,12.249753028135922,74.7238750057805,32.806982877477076,-1.3161136330932615,48.13432652064383,30.441457588515178,48.9610851196062,591.2461967369053,115.98932129469911,19.35980938286227,769.9919381220998,87.5269767028701,15.079726444354284,321.3421044562204,47.431460920391196,2.128987149726251,342.58379065692543,18.09508291625118,46.13111170338787,344.6279672864653,139.23997077258917,15.914708600042774,475.5424739858181,90.6499285102964
SNM4653,7738,entirely_within,2002,20.28222847258468,184.68595035136127,85.63098404615035,5.8565152674236955,165.6536065765697,33.06472483946607,82.6088743828313,963.6179352244022,226.42077969963478,26.88943104158869,1050.7717357804042,246.10370022569728,-2.5033851510411353,135.41410414123501,45.21706147729434,-9.770993881864523,125.1245361227708,40.040808880453305,105.39448800645721,1012.8897814345287,267.0499908008655,42.5169401908769,1091.300806234203,307.6695153808513
SNM14333,8398,entirely_within,1999,3.726156418787035,134.11007358266914,29.875653074172575,-3.9414770105611647,121.80393038713784,23.18860128094222,54.54760625876416,549.0016018747655,119.38758289653386,-65.9281565806515,572.9234356232325,134.33017950837583,19.727537209306917,387.81499902721265,70.68332688528268,-23.872382593445224,326.37066062823493,80.58326514423673,38.54622546824424,295.296676430222,109.31810330214631,-45.99725099776744,368.35670538213554,140.21119001293465
SNM3380,3741,entirely_within,2015,11.672797929329255,77.64662292639747,32.66486521582748,-2.6101992772412532,59.268099224390006,24.856538412788716,48.7882195314388,624.7943808125583,122.30141347661679,9.305607389540395,671.6114823102608,107.65571040405842,10.084729337617286,264.5043247609522,52.638457228527265,4.893474743402772,269.8787312817813,41.63461465207438,50.376288123150765,437.93667897800356,116.73712035276753,1.801933368896364,461.0008502528696,88.60442179568079
SNM11109,4968,entirely_within,2011,-1.9664957232060785,75.92735599597347,34.43465801473784,11.731388219643993,97.36315324942905,36.05558330398298,-45.04493801230219,504.63028220258633,125.46692813854067,55.34474415383257,638.4631862214736,185.4989013400606,-11.597197288632392,411.2648580564801,33.491857252447225,-5.044402717502597,441.8353830796082,60.8889998216262,-35.41423644687586,169.2927801420797,122.43688821277966,72.12053509097916,293.99095639129445,196.39000597141552
SNM12484,7738,entirely_within,2002,6.665845045060993,100.02988458612607,35.800397665179695,1.5969704971578906,97.19305105669025,43.43829137103638,14.217680450616959,756.7217306656581,81.0793446039477,-18.49368188367631,760.1877115153592,42.195164469189,0.9371720012458995,436.52511677827937,24.67234441492839,-5.4758619822447585,426.1776994859331,38.6653267324823,19.946353494432067,420.2264984735048,84.89031766402454,-11.420849404273714,431.20306308611634,95.3136061991291
SNM12,4057,entirely_within,2014,-4.110020390243316,71.15451949350361,59.20497789616778,14.751800441340292,67.99650287285873,53.78229671842162,-1.1543703192213408,374.61118156678225,101.3059319439744,59.31284867954331,499.11000088295714,154.23211640773118,-8.236731191992094,542.1266777760213,105.0461780238305,31.87701551742107,639.1899919814161,103.12711626275639,2.9723404825274162,-96.36097671573539,114.54812719214213,42.18763360346255,-72.08348822560025,116.80216432890175
SNM5659,4291,entirely_within,2013,17.74778569996506,227.05729285051288,69.69107917571517,-3.3513851710597096,194.29973291613794,82.87391981731659,-3.814507321573598,828.0098966534815,120.67903324302206,50.52256585079889,1155.5069144911934,136.87799399751503,24.376318901372564,778.6577389401342,81.34562945915371,-0.5857933507533309,757.6316030291769,125.65445466654852,-10.443040522981137,276.40945056385993,110.62807982543707,47.75697403049256,592.1750443781546,152.90686778295665
SNM9265,6158,entirely_within,2007,-19.11445359145916,223.28558160514817,53.872451320763965,-8.281341631360826,241.6609843454132,75.28052529661979,36.026665615148254,651.2706428789866,104.18647524369241,32.98121985945388,679.9531364196633,140.44515796024177,8.021177920158559,474.2798216600831,43.39582193124308,21.549938196909817,471.08770436954984,70.02687242474695,8.891034103530544,400.2764028240517,130.6135121280319,3.149940031183283,450.52641639552684,83.48822799299326
SNM463,7738,entirely_within,2002,17.498213643221117,111.32283931020437,43.39140023132824,-1.2952798209331375,110.02907936457272,51.95089057388721,-0.7535306750238703,694.0681702479197,71.29727676532461,-7.671042006731136,778.1704946908653,86.22875640465418,3.7778454228928124,393.7013065887374,18.91613370898669,-5.992751997089034,397.213998932998,24.483885774849725,12.966837545304374,411.6897029693867,79.40273537463509,-2.973569830575329,490.98557512244014,108.46364779395516
SNM11780,8993,entirely_within,1996,-10.021407438361164,115.38457087558209,31.300310892156713,12.81185825477117,107.8516491143413,32.25530672323483,-124.66452729005499,637.3639433132015,321.0575564147664,40.55082540880822,558.6612718111846,99.83611114850619,14.782731355026234,777.0586580515759,79.7209852845679,35.29288817005764,839.1085067385205,73.37077740752117,-149.46866608344232,-24.310143862792255,369.4588953613692,18.069795493521735,-172.59558581299464,60.72027645839721
SNM288,8188,entirely_within,2000,0.9309747616025414,146.05135380070485,53.958668545302096,-3.319485162736135,118.78185630038813,37.90364380696463,42.02314579123877,565.5128009729773,111.83375992832238,32.113749775998954,699.522074242541,107.3645941578221,18.83449160192774,756.5683533061002,150.10434866189038,-22.718078381775367,678.4998725572282,114.72160451099882,24.119628950913565,-45.00419853241805,132.99819817746248,51.512342995038175,139.80405798570106,152.36008151604722
SNM11504,8993,entirely_within,1996,0.7977948014391336,48.02866394937238,17.006404646301284,10.029010176361199,58.46048679382378,32.26308153412502,-90.2000235947862,487.9593245584431,193.6546888203405,-7.520915110085989,354.0921759214098,26.23224275513461,-10.366217713761444,260.2380487577852,47.94661477450694,3.726823375232583,262.4445998142626,41.29186617244914,-79.03601107958563,275.7499397500303,159.62824419521007,-1.2187283089573566,150.10806290097102,57.60231310242301
SNM7816,9904,entirely_within,1992,8.300867093734432,134.01435232693646,33.757684700241356,11.720194675794827,109.34162224173299,36.11310552030827,-4.824440465876349,849.4185525274643,185.14179352101922,29.05932651749244,822.8531204752702,87.87153692101971,-3.3592555917624156,571.3730294790139,95.5300169150898,63.719827986902345,452.12178112997344,153.21549661661192,6.835682219620427,412.05987537538687,151.76758168735748,-22.94030679361502,480.0729615870296,93.59409295588105
SNM904,3741,entirely_within,2015,5.915150911281087,71.40411505693235,20.671053836951874,-2.317253062571329,59.91784174147606,25.618414296977587,53.9408263019577,686.0702180391826,135.7385244087676,16.84400009287767,740.4444857507045,83.30235670966161,10.382773255077977,279.92700426409743,29.256398559715617,4.798727007979065,298.3123945925584,56.31104356870224,49.47320395816073,477.54732883201746,144.06954008772732,9.728020022327287,502.0499328996222,49.5067250210683
SNM518,7433,entirely_within,2003,2.4167402526950075,152.72506667156156,49.28222036115984,8.535377579363685,159.64340341564085,51.27424208140345,17.642297837644414,902.5607483729904,124.4267326123469,85.0738544570821,1035.4005638172173,192.73708161847182,8.319674003883025,416.9894828918654,63.47057405799129,-7.628672344035043,413.01223256271095,53.84815724201888,11.739364086456428,638.2963321526867,156.98459343385747,101.23790438048088,782.0317346701472,234.35991027177886
SNM6196,2367,entirely_within,2018,-17.727459215734985,137.81852478828836,57.12737515149832,15.6414895021679,157.32237283136078,95.40628553956385,-2.826714160501788,1032.2863534682874,142.37690069097823,-47.70634575503017,911.77735850446,130.2595743515213,-33.37235149526967,690.0632224870046,117.2332482421406,23.515401770508387,589.7349326069034,57.08300012188347,12.818178119032929,480.0416557695712,102.72524956573422,-55.58025802337069,479.36479872891726,143.90678697969753
