ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue,Green,Red,NIR,SWIR_1,SWIR_2,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,Days_of_data_acquisition_offset
M9,McReynolds,2016-08-09,39.95863896,-120.487278,15.05175886,1.265052277,10.29642231,5.88275244,0.0465925,0.0806374999999999,0.1149025,0.319475,0.2950825,0.15387,0.4709555628456814,0.0396911598996025,0.3081939231234515,0.3284098236526457,0.0565908878587467,-0.570757478973704,0.4150989362229892,277.0058898925781,304.7903137207031,3.961866377305845,2.780400774569744,1
P1,Poco,2016-07-07,39.96934005,-120.5231581,7.664053632,0.533243208,4.186201143,2.678415607,0.0254725,0.0552274999999999,0.0396074999999999,0.3764274999999999,0.154585,0.0748625,0.8095953465453629,0.4177726513029353,0.5917308416994387,0.5515400612422016,-0.3484484371133673,-0.4735537682454574,0.744548452637394,275.5966186523437,306.3966979980469,6.815943144266897,9.50394495991921,0
P10,Poco,2016-07-07,39.97230976,-120.5282042,6.450532828,0.499849084,1.008652921,2.644587503,0.0231349999999999,0.05641,0.0330074999999999,0.3958425,0.163825,0.0756875,0.8460650577124867,0.4145631111329496,0.6386253630203291,0.5859422942348065,-0.3607362660560887,-0.4877290167321269,0.76861786496502,275.6211242675781,306.3809814453125,7.017239851090231,11.99250170415815,0
P11,Poco,2016-07-07,39.97209133,-120.5279566,4.554110268,0.34216377,1.684975112,2.058063975,0.0240974999999999,0.06158,0.03606,0.4731725,0.1878874999999999,0.08743,0.8583751037099948,0.4315568934741174,0.7242711722302722,0.6496706655800324,-0.3789737492503995,-0.5063084369707476,0.7793948615294999,275.6250915527344,306.3798828125,7.683866515102304,13.121810870770936,0
P3,Poco,2016-07-07,39.96953015,-120.5237733,7.998668129,0.524859582,0.874554556,3.063692882,0.0202749999999999,0.0407899999999999,0.0280574999999999,0.2453624999999999,0.1021699999999999,0.0501674999999999,0.7947662936142199,0.4120262133757275,0.4305985439644273,0.4214495358278813,-0.3420610561681381,-0.4293508673754896,0.7331017939709354,275.6024169921875,306.39306640625,6.015261093405247,8.744987971130717,0
P5,Poco,2016-07-07,39.96969561,-120.5233141,6.941850828,0.517813565,6.564989537,3.060401068,0.0262975,0.0552825,0.04024,0.36507,0.1531275,0.073625,0.8014359379240582,0.4089994644898904,0.5762344745494815,0.5382079066838984,-0.3386149281298366,-0.4694832301712969,0.738431054901507,275.5918884277344,306.39697265625,6.603717270383937,9.072316103379723,0
P6,Poco,2016-07-07,39.96957659,-120.5230065,6.022418827,0.589221451,8.197491375,2.696943943,0.0253899999999999,0.0550074999999999,0.0402124999999999,0.3927075,0.1564825,0.0740649999999999,0.8142266469555577,0.4301334692911378,0.6104623473606007,0.566760815504009,-0.3601255708226759,-0.4798099200907846,0.7538823501038711,275.5866394042969,306.39892578125,7.139162841430717,9.765806652160403,0
P7,Poco,2016-07-07,39.97169059,-120.5279623,3.843319514,0.370864951,2.565360032,1.266743483,0.0260225,0.0581424999999999,0.0356749999999999,0.3968325,0.165145,0.078795,0.8350317624549866,0.4122718436236325,0.6377657559658513,0.5809457296590109,-0.3560107427746823,-0.4792140178021609,0.7579172335980109,275.6330871582031,306.3777160644531,6.825170916283271,11.123545900490544,0
P9,Poco,2016-07-07,39.97208613,-120.5284366,6.654946254,0.585012565,2.01147548,2.124192548,0.0270124999999999,0.0616625,0.0426874999999999,0.4092075,0.179445,0.0905374999999999,0.8110733688135519,0.3903194159542344,0.6264276515543189,0.5775637018788837,-0.3251867350697384,-0.4885061642628288,0.7304508519946125,275.6250915527344,306.3798828125,6.636245692276504,9.586120058565156,0
UC1,Upper Clarks,2016-08-04,40.12896904,-120.503472,11.25044291,0.823254369,6.634953901,4.870800774,0.0432924999999999,0.0731574999999999,0.0899875,0.2939825,0.25826,0.132695,0.5312784852983305,0.0646862564905815,0.3379160175289947,0.3461571094041653,0.0160060391890856,-0.5585175797898422,0.4598348947627291,280.3341064453125,304.1402893066406,4.018487509824694,3.266925961939158,3
UC10,Upper Clarks,2016-08-04,40.13574597,-120.508032,12.09169661,0.956426421,10.79783359,4.349239117,0.0366924999999999,0.0767875,0.08237,0.358195,0.2722575,0.1520274999999999,0.6260710678333503,0.1363108243682117,0.4372008682992319,0.4398818795085932,-0.0537147355289753,-0.560013751808506,0.5203061536969485,280.56121826171875,304.0906982421875,4.66475663356666,4.348609930800048,4
UC11,Upper Clarks,2016-08-04,40.135764,-120.508365,11.82362349,1.034946079,11.31673596,4.145340908,0.03364,0.0684825,0.0710675,0.3434824999999999,0.2610375,0.14177,0.6571342419491014,0.1363809303248858,0.4487632508833921,0.4468017057569296,-0.0634739910677462,-0.584349963583394,0.5414584825037791,280.5517883300781,304.0927734375,5.015624429598802,4.833186759067083,4
UC4,Upper Clarks,2016-08-04,40.12885303,-120.503759,7.156007254,0.702811883,4.955809153,2.260808689,0.03584,0.06213,0.067355,0.272835,0.2140949999999999,0.103435,0.6040154031570593,0.1206333559238494,0.3648009998828262,0.3668455944488746,-0.0461342935818683,-0.550149334781428,0.5325002274864267,280.3341064453125,304.1402893066406,4.391356832448091,4.050701506940836,3
UC6,Upper Clarks,2016-08-04,40.13476001,-120.506502,10.69491919,0.804331356,7.771874824,4.495976926,0.04563,0.0786299999999999,0.1000249999999999,0.2587825,0.2825975,0.1642374999999999,0.4424586999993034,-0.0439894344083637,0.2616811415516836,0.2772871103244907,0.1138369952040288,-0.5646510855347393,0.3371664931367408,280.56549072265625,304.0897216796875,3.291142057738778,2.5871782054486387,3
UC7,Upper Clarks,2016-08-04,40.13472598,-120.506871,7.475499641,0.549624059,9.246956843,2.78552708,0.0382049999999999,0.0620474999999999,0.07489,0.248195,0.240605,0.1282125,0.53640682792454,0.0155278232405891,0.3070611393712603,0.3158331156563416,0.0483389960042865,-0.5899753017074039,0.4323890936551444,280.55181884765625,304.0926818847656,4.000080583423991,3.314127386834022,3
UC9,Upper Clarks,2016-08-04,40.13546803,-120.508009,9.703267072,0.824023055,2.833556763,4.02593238,0.0401024999999999,0.0750549999999999,0.0823424999999999,0.3435375,0.2630725,0.1460874999999999,0.6133065652296422,0.1326470054895237,0.4248942014333134,0.4231568885816736,-0.0524308865586272,-0.5560550384100673,0.5136217698056827,280.5483703613281,304.0934753417969,4.577143428152689,4.172055742781675,4
1N,Clover Valley,2021-08-03,39.94892,-120.4254434,,,1.76,,0.06444,0.0992,0.128845,0.24044,0.323325,0.209915,0.3021920738724833,-0.1470204783908189,0.1823197469628351,0.192563428564855,0.1945578231292517,-0.5304419856813206,0.1874876221059187,277.2042236328125,306.1566467285156,2.4237903225806448,1.8661182040436184,3
2N,Clover Valley,2021-08-03,39.9494351,-120.4255564,,,1.46,,0.0618274999999999,0.0963399999999999,0.134345,0.26013,0.33086,0.2117575,0.3188668483427341,-0.1196805360496792,0.1962332146381226,0.2109365829117639,0.181979578549537,-0.5489700374531836,0.2140389441739502,277.23150634765625,306.1471862792969,2.700124558854059,1.9362834493282224,3
3N,Clover Valley,2021-08-03,39.9499838,-120.4257127,,,0.79,,0.061085,0.088695,0.1303849999999999,0.21393,0.3169175,0.198585,0.2426411861231722,-0.1940058114618605,0.1357923155316372,0.1484250546300848,0.2385204567243629,-0.5626614071311904,0.1430235384948293,277.25372314453125,306.1391906738281,2.411973617453069,1.6407562219580478,2
4N,Clover Valley,2021-08-03,39.9505136,-120.4258111,,,1.98,,0.0665574999999999,0.1028574999999999,0.1450975,0.221795,0.3390275,0.2111525,0.2090462465163502,-0.2090367273067681,0.1203514313578265,0.1327110916290082,0.253434566055322,-0.5344603233873066,0.1202992650459002,277.2816162109375,306.1292724609375,2.1563327905111445,1.5285928427436726,2
5N,Clover Valley,2021-08-03,39.9510511,-120.4258771,,,3.17,,0.0702424999999999,0.1028574999999999,0.1395974999999999,0.2060374999999999,0.3463974999999999,0.22372,0.1922259030480131,-0.2540751400617267,0.1095065858058433,0.1178522648660474,0.2751172477124397,-0.5420974724822206,0.0769010442732226,277.3056945800781,306.1227111816406,2.003135405779841,1.475939755368112,2
1W,Clover Valley,2021-08-03,39.9484738,-120.4261028,,,1.15,,0.071645,0.103215,0.1361325,0.2351325,0.3313824999999999,0.2230325,0.2666558926912045,-0.1698984139872729,0.1634105599535188,0.1704418288350846,0.2075927378865221,-0.5250087724848854,0.1483854740281464,277.16656494140625,306.1743469238281,2.278084580729545,1.7272326593576115,3
2W,Clover Valley,2021-08-03,39.948583,-120.4267888,,,2.74,,0.072855,0.1065975,0.1386625,0.25177,0.338945,0.218605,0.2896979631562433,-0.1475753959185055,0.1839346725578233,0.1905380250608552,0.1906959640752525,-0.5214934602198443,0.1831096842346651,277.1751403808594,306.17364501953125,2.3618752785009027,1.815703596862886,3
3W,Clover Valley,2021-08-03,39.948673,-120.4274898,,,1.7,,0.0818749999999999,0.11834,0.1563999999999999,0.24902,0.364465,0.2437675,0.2284544423067437,-0.188179010081746,0.1471693496233374,0.1534426012237415,0.223032309570771,-0.5097813817172564,0.1220612186183218,277.15966796875,306.1860046386719,2.1042758154470174,1.5921994884910489,3
4W,Clover Valley,2021-08-03,39.9487455,-120.4281782,,,2.73,,0.0858625,0.1167174999999999,0.1510925,0.23593,0.36947,0.2707725,0.2192056017415008,-0.2205814337628014,0.1415358358643091,0.1434645118923139,0.2359693953261986,-0.5198663067232293,0.073185443014799,277.1545104980469,306.19012451171875,2.0213764002827346,1.5614937869186094,3
5W,Clover Valley,2021-08-03,39.9488458,-120.4288718,,,1.47,,0.0955975,0.1286525,0.16102,0.2418425,0.3910575,0.2811675,0.2006205591237705,-0.2357639437509875,0.135518974500853,0.1342770909191599,0.241296545599159,-0.504906582517173,0.0613472001025174,277.1582336425781,306.1932678222656,1.879811896387556,1.5019407527015278,3
1E,Clover Valley,2021-08-03,39.9481445,-120.4247053,,,2.17,,0.0671899999999999,0.1023899999999999,0.1395974999999999,0.2568575,0.32624,0.2091724999999999,0.2957712729061306,-0.1189895343403118,0.1843110811418296,0.1962061676269306,0.1795071434449318,-0.5222452931432705,0.2028880646641753,277.1790466308594,306.1582336425781,2.508619005762282,1.839986389441072,3
2E,Clover Valley,2021-08-03,39.947927,-120.424065,,,1.98,,0.06147,0.0924074999999999,0.1218325,0.2421174999999999,0.3132875,0.20106,0.3304986948756697,-0.1281407261367831,0.1988724197508411,0.2088402106603391,0.1780576209122013,-0.5444484156817314,0.2141994397834958,277.1708374023437,306.1585693359375,2.6201065930795666,1.9872981347341636,3
3E,Clover Valley,2021-08-03,39.9475798,-120.423491,,,2.35,,0.0638349999999999,0.0953775,0.1291475,0.2472325,0.3254425,0.2110425,0.3137387746426483,-0.1365696075435456,0.1912797120558781,0.2021126680207216,0.1874500021223589,-0.5467064303027422,0.1989535752683348,277.1680603027344,306.15460205078125,2.5921469948363085,1.914342128186763,3
4E,Clover Valley,2021-08-03,39.9472143,-120.4230205,,,3.14,,0.0877049999999999,0.121915,0.1629725,0.251935,0.35429,0.2347199999999999,0.2144152612329254,-0.1688399521629758,0.1414813778143204,0.1458549088295811,0.2072843759937683,-0.4879726168351866,0.1285478918930541,277.1600952148437,306.1547241210937,2.0664807447812,1.5458743039469849,3
5E,Clover Valley,2021-08-03,39.9467815,-120.4226245,,,0.63,,0.08622,0.12285,0.1640725,0.25133,0.3600374999999999,0.2384049999999999,0.2100553078038769,-0.1778104004547182,0.1372737341224518,0.1429821854320913,0.2165123134414966,-0.4911858352100643,0.1217365068483367,277.1390380859375,306.1591186523437,2.045828245828245,1.5318228222279784,3
1S,Clover Valley,2021-08-03,39.947781,-120.4254856,,,3.49,,0.0677674999999999,0.102335,0.1273875,0.24176,0.3119125,0.1994925,0.3098287269993702,-0.1267039630828693,0.1908971569680446,0.1973873824638511,0.173300927116058,-0.5059233912093615,0.2061654331526363,277.14971923828125,306.17547607421875,2.3624370938584063,1.897831419880287,3
2S,Clover Valley,2021-08-03,39.9472725,-120.4255983,,,1.56,,0.0666125,0.0988975,0.12901,0.2521825,0.318155,0.2014725,0.3231241433134177,-0.1156727376334187,0.2017040592998225,0.2096689996794117,0.1675936080213065,-0.5257311729338632,0.2209980729938316,277.1170959472656,306.1891784667969,2.549938067190778,1.954751569645764,3
3S,Clover Valley,2021-08-03,39.9467325,-120.4257421,,,1.85,,0.0721675,0.10657,0.1362975,0.2489925,0.3292375,0.209915,0.2924939655843649,-0.1387769572661397,0.1846827764608326,0.1909459047317828,0.1835209325087868,-0.510930858234427,0.1922595603302705,277.0897827148437,306.1986389160156,2.3364220700009386,1.8268310130413248,3
4S,Clover Valley,2021-08-03,39.9462052,-120.4259182,,,2.4,,0.078685,0.113005,0.144245,0.2563075,0.33537,0.2164599999999999,0.2797698179389718,-0.1336243139210126,0.182912596954898,0.1866562471371741,0.1775364209143667,-0.4959353219960969,0.1857110044686072,277.0625,306.2080993652344,2.268107605858148,1.7768900135186665,3
5S,Clover Valley,2021-08-03,39.9456816,-120.426184,,,1.38,,0.064605,0.0946624999999999,0.128515,0.229605,0.3045699999999999,0.1758974999999999,0.2822796827878924,-0.1403379042448634,0.1666878276168538,0.1767060550971892,0.1909472772396344,-0.5257775857426437,0.211737235014116,277.02545166015625,306.223388671875,2.4255116862537967,1.7866007859004789,2
BT12,Bear Trap,2022-10-31,39.64234063,-120.502013,15.13970332,1.011360288,2.023136207,6.205155361,0.0573449999999999,0.084405,0.1239224999999999,0.2465725,0.344885,0.23241,0.3310436038273122,-0.1662207343722922,0.1965519672824707,0.2113452690710458,0.2133876864343719,-0.6067693167788675,0.1791253366871538,268.1737060546875,297.33642578125,2.9213020555654285,1.9897314854041843,35
BT17,Bear Trap,2022-10-31,39.6415073,-120.499287,4.899180711,0.376941677,0.326500368,3.424852333,0.0352899999999999,0.0593799999999999,0.0690325,0.2635125,0.2523475,0.152385,0.5848231066472207,0.0216434691582987,0.3440826732576922,0.350395474118516,0.0364046067085092,-0.6190262328475993,0.4274006209304422,268.0641784667969,297.4617004394531,4.437731559447626,3.817223771412016,35
BT20,Bear Trap,2022-10-31,39.64204961,-120.500056,7.672221083,0.555808492,0.979501103,4.847404949,0.0462074999999999,0.0689225,0.0983474999999999,0.22405,0.304515,0.20381,0.3898991152226678,-0.1522329325626933,0.2141324613755821,0.2292732528977776,0.1970005348229141,-0.6308753138075315,0.2150183974555384,268.0911560058594,297.43463134765625,3.250752656969785,2.278146368743487,35
CHU1,Church,2022-07-26,39.67556398,-120.623505,3.497808774,0.514018607,1.521724928,1.402231229,0.0350699999999999,0.0639449999999999,0.0541274999999999,0.3272575,0.23362,0.13616,0.7161529687848238,0.1669482195310028,0.4915955572274249,0.464830919518712,-0.114725224012614,-0.570211550417556,0.5677783305663299,278.47833251953125,304.5722045898437,5.117796543904921,6.046048681354211,2
CHU3,Church,2022-07-26,39.67523599,-120.624021,4.727805261,0.46179661,3.62274134,2.764679631,0.0489024999999999,0.0788225,0.0801974999999999,0.320575,0.285485,0.175155,0.5997854144184045,0.0578985578985579,0.418778685932754,0.4002855882034587,-0.0051621415746232,-0.567274898265888,0.4487504118143376,278.4576416015625,304.5654296875,4.067049383107614,3.997319118426386,2
CHU4,Church,2022-07-26,39.67499996,-120.624161,2.147119175,0.323136754,4.349451327,0.848006321,0.0378749999999999,0.0690875,0.0571524999999999,0.3602575,0.2330424999999999,0.1308524999999999,0.7261565367384587,0.2144193494016519,0.5339702348655144,0.4955881230856434,-0.1568112562697263,-0.542663754013173,0.6017210640274944,278.4530944824219,304.570556640625,5.214510584403834,6.303442544070689,2
CHU6,Church,2022-07-26,39.67453401,-120.623905,4.115478407,0.478658405,2.316224105,1.684404187,0.0355375,0.0624049999999999,0.05674,0.325745,0.24539,0.1374524999999999,0.7033086264820843,0.1406935313017062,0.4804849056418417,0.457240066403395,-0.0891639816856028,-0.594502834678926,0.5585941097874754,278.44677734375,304.5575866699219,5.219854178351095,5.741011632005638,2
FM1,Freeman,2021-08-03,39.67512962,-120.605471,7.083265173,0.492080834,6.32011426,3.251038893,0.0408725,0.0691425,0.08281,0.2611475,0.3021225,0.190995,0.5184870223792184,-0.072744864807286,0.3071683671052757,0.3169664941658793,0.1206961179994249,-0.6275302007999677,0.3338861662957987,280.3877868652344,303.9667053222656,3.776946161911994,3.153574447530492,2
FM10,Freeman,2017-07-27,39.67479697,-120.604832,7.206332425,0.733951512,2.804404944,2.895545537,0.0291575,0.0590499999999999,0.0377649999999999,0.3944399999999999,0.169325,0.0763475,0.8252449647736606,0.3993064486089061,0.6358528860955593,0.5739215086810304,-0.3432880784857794,-0.4828680897646416,0.7562618924696999,282.1103820800781,302.8427124023437,6.679762912785775,10.444591553025289,1
FM10,Freeman,2021-08-03,39.67479697,-120.604832,6.305606044,0.414672605,1.171903105,2.366184215,0.037215,0.0650724999999999,0.079125,0.2572425,0.2996475,0.1784,0.5295324310464001,-0.0761460970748263,0.3064903846153846,0.3194483884177709,0.1252395169555724,-0.6431646194340865,0.3537351153865887,280.3677062988281,303.9474792480469,3.9531676207307247,3.251090047393365,2
FM12,Freeman,2017-07-27,39.675262,-120.60519,6.809518247,0.656433662,3.031789128,3.66927208,0.02407,0.0524775,0.0313849999999999,0.4160275,0.1761174999999999,0.0803074999999999,0.8597044114771045,0.4051541429886262,0.6753742153549012,0.6089889567638174,-0.3591646077825818,-0.5408692228613923,0.7743375249286474,282.10595703125,302.85516357421875,7.92773093230432,13.25561574000319,1
FM12,Freeman,2021-08-03,39.675262,-120.60519,8.038220391,0.697214749,4.092915323,4.740789311,0.0354549999999999,0.0610574999999999,0.0643575,0.2611475,0.28983,0.1608275,0.6045682862014408,-0.0520574796611476,0.3561474757126931,0.3575811170132222,0.0884847646706311,-0.6519824730148552,0.4194658104675666,280.379638671875,303.9573059082031,4.277074888424847,4.057763275453521,2
FM14,Freeman,2017-07-27,39.67518322,-120.604698,7.406124147,0.854676494,5.119059337,3.668689198,0.0239324999999999,0.05168,0.0352075,0.3431249999999999,0.1639074999999999,0.07566,0.8138806473142011,0.3534635353749513,0.5599003910351931,0.5258558120074117,-0.2966277945325849,-0.5205658955180611,0.7323788357202504,282.0957336425781,302.8501281738281,6.639415634674921,9.74579279982958,1
FM14,Freeman,2021-08-03,39.67518322,-120.604698,8.426710563,0.528530046,2.68779767,3.134760538,0.03727,0.06917,0.0902075,0.229715,0.33405,0.208595,0.4360665473669404,-0.1850682465211568,0.233847770771103,0.2552207678164705,0.2275214559289973,-0.6569118595307772,0.2349837236870754,280.3714599609375,303.94793701171875,3.321020673702472,2.5465177507413466,2
FM18,Freeman,2017-07-27,39.67425002,-120.604,14.09427861,1.283194593,5.981953166,8.406265662,0.0198349999999999,0.0447499999999999,0.0285799999999999,0.3582225,0.1328875,0.05751,0.8522243263681079,0.4588279611492334,0.5967719451967501,0.5575804646468634,-0.4014457161391966,-0.4961649426500599,0.7932119028352445,282.1197509765625,302.81744384765625,8.00497206703911,12.53402729181246,1
FM18,Freeman,2021-08-03,39.67425002,-120.604,11.67761807,1.207100052,3.218360767,8.399669071,0.0371324999999999,0.06301,0.0864949999999999,0.23758,0.343895,0.208595,0.4662038108462548,-0.1828367513650629,0.2555467696171915,0.2750083426872555,0.2207870486915022,-0.6902962607979749,0.2577058171143915,280.34393310546875,303.9275207519531,3.770512617044913,2.746748366957628,2
FM19,Freeman,2021-08-03,39.6755519,-120.604576,8.992969491,1.124987328,3.294155495,5.336613652,0.0354825,0.061085,0.07544,0.241485,0.314415,0.1985299999999999,0.5239252189003707,-0.1311926605504587,0.2906937557171055,0.3048841692933868,0.1692916780702511,-0.6746471371504661,0.3015091437370346,280.37896728515625,303.9488525390625,3.95326184824425,3.2010206786850475,2
FM24,Freeman,2021-08-03,39.67438147,-120.603687,10.33404857,0.984363281,2.198047118,7.075535085,0.038975,0.065045,0.0864949999999999,0.2257825,0.3413925,0.21613,0.4460375787560743,-0.2038347952571958,0.2397474250227204,0.2572165916204745,0.2355174728757156,-0.6799261879132708,0.2227033206441405,280.3357849121094,303.9179992675781,3.47117380275194,2.610353199606914,2
FM25,Freeman,2021-08-03,39.67394442,-120.603972,12.99870014,1.165467779,3.037619492,7.638403223,0.0316049999999999,0.0589399999999999,0.0716999999999999,0.245445,0.2971725,0.1758974999999999,0.5478408929669395,-0.0953295829935451,0.3019325980157896,0.3189366636276304,0.1421571473357871,-0.6689810102144688,0.3523442258628912,280.3402099609375,303.927001953125,4.164319647098745,3.423221757322177,2
FM27,Freeman,2021-08-03,39.67592097,-120.605856,5.013618125,0.327704763,7.398731547,2.961517779,0.0337224999999999,0.06312,0.0718099999999999,0.276905,0.2997025,0.1758974999999999,0.5881450468147342,-0.0395372935662473,0.3524341489693499,0.3624803379226242,0.0892558712287799,-0.6520612696290885,0.4037795918263888,280.4154357910156,303.986328125,4.38696134347275,3.856078540593233,2
FM28,Freeman,2021-08-03,39.67569583,-120.605703,4.646270865,0.323962888,2.180556027,1.754050788,0.0409549999999999,0.0651275,0.0809949999999999,0.2572425,0.3070175,0.188465,0.5210761668945638,-0.0882128805869634,0.3068268862504787,0.3153894331857022,0.1308855889596479,-0.6499885797202704,0.3345073189938999,280.4034729003906,303.97674560546875,3.9498291812214497,3.17602938452991,2
FM30,Freeman,2021-08-03,39.67409125,-120.605113,9.373852037,0.835688444,6.943963178,13.63745679,0.0316325,0.0610025,0.0717275,0.241485,0.3045699999999999,0.1758974999999999,0.5419882667518059,-0.1155286555383614,0.2958259452724397,0.3131238759856741,0.1588814548478245,-0.6662631899281263,0.3451431051006371,280.3646240234375,303.9556884765625,3.958608253760091,3.366700358997595,2
FM6,Freeman,2021-08-03,39.67395835,-120.604603,10.16287117,1.118501389,9.748368122,6.767365316,0.0243174999999999,0.0467575,0.0551174999999999,0.21789,0.20381,0.11053,0.5962198840691191,0.0333886649276737,0.2978532824750154,0.3158556029533996,0.0333642631227113,-0.6267871930717271,0.4653534596101403,280.3564758300781,303.9461364746094,4.660001069347164,3.953190910327937,2
FM8,Freeman,2021-08-03,39.67432903,-120.604481,10.47837556,0.842958438,4.442737147,5.942539688,0.0280024999999999,0.0528624999999999,0.0624874999999999,0.2532825,0.2824325,0.1507625,0.6042214269879977,-0.0544132607823189,0.3363356957950767,0.350824987435184,0.1016200764925224,-0.6846806543491554,0.4285089859028627,280.3520812988281,303.9370422363281,4.791345471742731,4.0533306661332285,2
MKM-S1,McKenzie,2021-11-01,40.34857263,-120.903037,8.840941139,0.694998041,0.647170372,4.898216319,0.0590224999999999,0.0877875,0.1182575,0.224105,0.30039,0.21855,0.3091679141261089,-0.1454446658214091,0.1774795960713791,0.188483283621956,0.1931103273841331,-0.5476940317251772,0.1596900524513881,268.3229675292969,291.69512939453125,2.5528121885234225,1.895059509967655,32
MKM-S10,McKenzie,2021-11-01,40.34692628,-120.9146379,6.679194545,0.415919635,2.973485491,2.529960729,0.06972,0.0938924999999999,0.120815,0.2192925,0.3039925,0.2105199999999999,0.2895481575678278,-0.1618620828038259,0.1732194338563937,0.1758301764952699,0.1902370345465243,-0.5280420221923421,0.1554551281595309,268.1516418457031,292.0664367675781,2.335569933700775,1.815109878740223,31
MKM-S11,McKenzie,2021-11-01,40.34627417,-120.9169383,8.940533739,0.834010147,1.813243114,4.653653645,0.0671625,0.0857525,0.1159474999999999,0.194075,0.31667,0.2396975,0.2520059027973776,-0.2400317183721819,0.1409184250468736,0.1446765367628677,0.2469968509270669,-0.5738185613378974,0.0649637489796898,268.11334228515625,292.1413269042969,2.263199323634879,1.6738178917182347,31
MKM-S12,McKenzie,2021-11-01,40.34420472,-120.9155815,6.962082992,0.379727845,0.822081283,3.039144852,0.07456,0.1100074999999999,0.1474075,0.2243525,0.338835,0.2332075,0.2069749300624058,-0.2032759960048829,0.1241370743047791,0.1323959576030099,0.238589832580828,-0.5098169179612003,0.095706597120475,268.1227722167969,292.0578308105469,2.0394291298320573,1.5219883655851971,31
MKM-S2,McKenzie,2021-11-01,40.34838086,-120.9065915,5.207255164,0.376700605,1.364305107,4.758830873,0.0680425,0.1045625,0.14771,0.2638975,0.34109,0.23373,0.28227741234064,-0.1275935453211844,0.1771325076932106,0.1911801405758508,0.191120208592246,-0.5307442457968934,0.1742965890121019,268.2686462402344,291.82293701171875,2.5238254632396893,1.7865919707535034,32
MKM-S3,McKenzie,2021-11-01,40.34809539,-120.9089928,15.2617461,1.273985793,3.848040048,10.10244748,0.0548699999999999,0.0891075,0.13055,0.2820475,0.3500275,0.2241874999999999,0.3671798786953387,-0.107550528022782,0.2290111242288697,0.2490103797128526,0.1757319616633741,-0.594168080430847,0.243053076478962,268.2381591796875,291.89068603515625,3.165249838678001,2.160455764075067,32
MKM-S4,McKenzie,2021-11-01,40.34756548,-120.9114546,12.40255964,0.874437347,1.679144748,5.762674594,0.0647424999999999,0.096725,0.1363249999999999,0.245445,0.3495875,0.2457475,0.2858265447782698,-0.1750198518568312,0.1728960967660413,0.1856266373317306,0.2207323200602939,-0.566559305419409,0.1418279714706993,268.1961669921875,291.9786682128906,2.537554923752908,1.8004401247019994,32
MKM-S5,McKenzie,2021-11-01,40.34984831,-120.911333,10.66714948,0.721370156,1.568367838,3.20428367,0.0589399999999999,0.0984574999999999,0.1465274999999999,0.2960725,0.3600925,0.231475,0.3378784455490285,-0.0975669229538301,0.2157080523601745,0.2379774029280713,0.1759537854015487,-0.570570275869589,0.2336947882283502,268.21612548828125,292.00909423828125,3.00710966660742,2.020593403968539,32
MKM-S6,McKenzie,2021-11-01,40.352113,-120.9113173,12.55187791,0.827183494,3.81888823,5.367219454,0.0697475,0.1019775,0.1401474999999999,0.2947525,0.35781,0.2234725,0.3554955162106232,-0.0966305909395651,0.2396930292048605,0.2480559418119585,0.1547409582501166,-0.5564146480711198,0.250108681130623,268.22723388671875,292.0516662597656,2.89036797332745,2.1031591715870785,31
MKM-S7,McKenzie,2021-11-01,40.34874878,-120.9134959,12.34023428,0.789021859,1.416778381,5.57628915,0.05762,0.0820675,0.1065975,0.21217,0.2988225,0.2154424999999999,0.3311896601755197,-0.1695768528892302,0.1859187943125024,0.193411133197153,0.2008708401830541,-0.5690750610412454,0.1573141605844991,268.1807861328125,292.0621337890625,2.585310872147927,1.9903843898778115,32
MKM-S8,McKenzie,2021-11-01,40.34518282,-120.9111405,9.707193631,0.561863089,0.583036371,4.482827599,0.077035,0.1046449999999999,0.1401474999999999,0.2142325,0.3482949999999999,0.23318,0.209055251425024,-0.2383216820510997,0.125367633371803,0.1300680025281491,0.2528824819484166,-0.5379299686492692,0.0838590964202407,268.1923217773437,291.90692138671875,2.047231114721201,1.528621630781855,31
MKM-S9,McKenzie,2021-11-01,40.34625894,-120.9126194,5.923122239,0.621023534,1.725787658,2.534288766,0.0672999999999999,0.0831399999999999,0.108715,0.1839825,0.307155,0.2332075,0.257151154348773,-0.2507902573108346,0.1413184906751481,0.1424266507715742,0.2467014663064292,-0.5739632841824774,0.0589707091922219,268.1723937988281,291.9902038574219,2.2129239836420496,1.6923377638780297,31
MMC1,Mountain Meadows Creek,2021-11-19,40.26257069,-120.903037,8.673160157,0.344972612,0.116607274,2.751596309,0.0652375,0.0874849999999999,0.120265,0.1937725,0.303635,0.2394224999999999,0.2340723639692711,-0.2208702120494765,0.1288627488791399,0.1354498410699753,0.241452021496244,-0.5526436899161384,0.0575173521857914,268.9938049316406,291.8609619140625,2.2149225581528267,1.6112127385357335,49
