Site,ID,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,percentN,NDVI_June,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDGI_June,NDVI_Sept,NDWI_Sept,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,NDGI_Sept,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDPI,dNDSI,dNDGI,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Active_growth_days,Minimum_temperature,Maximum_temperature,SRad,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology,Organic_Matter
Dotta,DO11,2016-07-07,39.90641098,-120.381115,7.543926984,0.491328502,2.938503309,3.436054075,,0.5579767128775643,0.0905515955519635,0.3402472402337884,0.3334169552644589,-0.0351895064979129,0.4503822985956681,0.2963314869254275,0.3165225860018506,-0.1895313763957986,0.1815959611797228,0.1871656166089671,0.2154771619480877,0.1736295095222791,0.0580520501385117,7.185132751488094,11.287453976190475,13.498328458333331,48.033852407738095,35.04892733779762,19.238311300595235,102.81621519387475,29.96676066491825,63.117592640748825,61.955628629633,-14.87177742138762,90.51099627852405,-90.57912789074749,53.09708251992255,798.5,1700.3448486328125,333.40000000000003,133,0.478615831747262,0,752,103,14,93,273.3361511230469,288.6208190917969,29384.11033630371,19.263748168945312,22.28339385986328,50.04496765136719,48.48222732543945,2.730986353478732,1.920776086362104,19,1.1217153078394884
Dotta,DO12,2016-07-07,39.90658399,-120.381405,6.900145408,0.404245285,1.76076984,2.712172543,,0.5309259577420136,0.0548147880289459,0.3183594809538897,0.3133454039063168,-0.0037246409180616,0.4133563266821665,0.2696234206931778,0.30688913155147185,-0.1953152326648053,0.1743973919603524,0.1796707275180819,0.2193768314691673,0.1621463612943147,0.0535993562400594,8.603997796130953,12.229477385416669,14.102332507440472,49.35536892559523,35.204702715773806,19.65756538988095,106.0050935199848,33.67208248541624,62.64330934041492,63.14661019106434,-17.621851142436128,94.39393982071589,-91.08128519558858,55.05047535891119,798.5,1700.0889892578125,333.20000000000005,141,0.7126494212132359,0,752,103,8,91,273.3394775390625,288.62091064453125,29383.80010986328,19.04215240478516,23.323877334594727,50.36759948730469,47.79806518554688,2.867406018660788,1.5453160337558145,19,1.102908739057541
Dotta,DO2,2016-06-29,39.902602,-120.368949,10.26610274,0.80435986,1.744917016,4.205570544,,0.467732773425122,-0.0089941754116499,0.3136081618229616,0.2712875715654919,0.063834732966866,0.3286504658358029,0.2036141736404386,0.27765340146749334,-0.1893708508343496,0.1652589384846836,0.1690114021835609,0.2121659505655641,0.135225549599162,0.0376883557175788,7.3886927633928545,11.846886822916666,14.490955742559525,37.90178084375,40.29733314732143,26.03881175744048,75.31951805347225,0.418857711371563,40.99577425473319,42.491392283919815,12.014504967099215,55.72563592918985,-85.42713572689024,28.20790919721959,798.3000000000001,1710.7935791015625,335.1,22,0.9858003142145884,0,752,147,0,86,273.3090209960937,288.5089416503906,29374.21192932129,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,19,1.460079980466641
Dotta,DO3,2016-06-29,39.90238499,-120.368752,9.193797072,0.660691713,2.223232017,3.002347542,,0.4753059754272602,-0.0235673026077702,0.3202844257917115,0.2744237254886559,0.0702773948912471,0.3357700119478842,0.2141527971137679,0.29097090753539456,-0.1988991506620917,0.173553465224779,0.1771107427284585,0.2203504961445891,0.1503217997933127,0.0451320299404825,7.017023252976189,11.452293541666666,13.44377159970238,40.46783710416666,39.74312778720238,24.172435303571422,90.59608627323014,8.547219251150905,48.60820374701548,49.92971124078765,5.9089051617170805,71.35198753739455,-91.48204502272873,39.78803801915631,798.3000000000001,1710.8779296875,335.0,22,0.7976949231991959,0,752,131,0,98,273.3067932128906,288.5059509277344,29374.092544555664,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,19,1.460079980466641
Dotta,DO4,2016-06-29,39.90252304,-120.368462,7.262524161,0.519744752,2.522917538,3.561670146,,0.5037979469865457,-0.0015978894186424,0.2980460486054764,0.2921734123299443,0.0440411180204197,0.3725467609960798,0.2395532490962767,0.3127659515538636,-0.1930911962054611,0.1843116200479317,0.1877846836094838,0.2142067903096043,0.1685332739616037,0.0598011122710941,6.496411748511906,10.846860382440472,12.685403541666666,41.67023950744047,37.44958385119048,21.96787355952381,102.06625063286072,17.064172221802885,52.85749000734931,54.50576070138391,-2.256500860467192,83.50835137312649,-97.26694748619188,48.69099987059195,798.3000000000001,1711.2967529296875,335.0,17,0.8787463406697377,0,752,120,0,103,273.310302734375,288.50244140625,29373.35614013672,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,19,1.460079980466641
Dotta,DO5,2016-06-29,39.90274399,-120.368636,8.783139195,0.655006979,4.496401014,3.208847183,,0.5206959821459802,0.0246082033110166,0.3087022815651489,0.3023782183957992,0.0253637004061662,0.3983154307406171,0.2538294830012618,0.31464883208579436,-0.181937733557037,0.187631048578398,0.1923350470146221,0.2085532161815965,0.1787629610185525,0.0616727370139221,6.303884680059523,10.404818038690475,12.120542089285712,39.8474243735119,37.54390943005952,22.477948197916668,95.54115811901394,12.060924458142146,50.55552042523453,51.96947496478913,0.9269946647519528,76.00235463947735,-93.99024805010929,45.99933342707233,798.3000000000001,1711.286376953125,335.0,17,0.8902114165977877,0,752,130,0,100,273.3132019042969,288.5021667480469,29373.047561645508,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,19,1.460079980466641
Dotta,DO6,2016-06-29,39.90298379,-120.3688082,11.0728706,0.818131558,1.244647198,3.710723245,,0.5049521047102459,0.0256389487215349,0.2946272131730856,0.2900574819255586,0.0274326626234085,0.3763824564732702,0.2405904452090908,0.2916365244923008,-0.1920736134547709,0.1752937410157189,0.177608009313229,0.2119744111477202,0.1499852222721335,0.0480440430787752,7.020330110119048,11.172856366071429,13.318219464285717,38.800971696428576,38.65298936755953,24.104165406250008,92.63418589719396,7.909611630326878,46.29318688929532,47.995486352086544,5.625905535450264,71.5418266626246,-95.11623663635392,40.36578797480617,798.3000000000001,1710.78125,335.0,21,1.4777114256949402,0,752,122,0,103,273.31256103515625,288.50543212890625,29373.47538757324,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,19,1.460079980466641
Dotta,DO7,2016-07-07,39.90637503,-120.381626,9.777318716,0.677042671,2.775253126,4.67674116,,0.48202293458153617,0.0032850483144106,0.2929796387664161,0.2886292398216834,0.0448563114774195,0.3534257569530634,0.2187315535191752,0.2796679170757962,-0.2139843931797449,0.1623691694899508,0.1662503010889942,0.2325236315588635,0.1295593257576528,0.0382968086950695,7.222600587797618,12.462956997023808,14.839634691964283,49.662112989583335,37.92185045833334,21.409146604166665,104.94754053939334,28.57754031367179,61.01460813263117,62.45029357157633,-11.61115945804782,92.09368071305936,-95.54796326440082,51.50717472928761,798.7,1699.6317138671875,333.20000000000005,142,1.1101068440086652,0,752,99,0,89,273.3389892578125,288.62432861328125,29384.22737121582,18.87016487121582,23.16692924499512,50.69062805175781,47.12047958374024,3.067039925511785,1.8493265700895656,19,1.1080925377913822
Dotta,DO8,2016-07-07,39.90622348,-120.3813162,8.452499553,0.599027545,1.026144013,4.467057727,,0.4851439162851193,-0.0029561825524817,0.2921567990566605,0.2890149009394015,0.049794693195629,0.3485153853141299,0.222116790537245,0.2833472962864236,-0.2146541072498052,0.1649017239265488,0.1684596037332378,0.2322184190410868,0.1288431175075088,0.0424636024361088,7.795710674107143,13.04372260863095,15.597573931547618,50.26129058779762,39.03239795535714,22.132366193452384,102.95530617470706,27.28832410700952,60.69441593699397,61.78536718165837,-9.989401409551965,90.41387543819006,-94.81729626534674,49.13088468730294,798.5,1700.071044921875,333.40000000000003,149,0.8845976044105387,0,752,101,1,102,273.3361511230469,288.6208190917969,29384.11033630371,19.263748168945312,23.66689682006836,50.04496765136719,46.99065017700195,2.730986353478732,1.3408324132467406,19,1.1217153078394884
Dotta,DO9,2016-07-07,39.90608602,-120.3810322,9.915235922,0.718163687,4.914996607,5.136948107,,0.5227299076101329,0.0388464446688824,0.3170308436447699,0.3133365913837176,0.0132645465667875,0.3987304767334012,0.2559387963937317,0.2961563892968106,-0.2062394669970922,0.171276498119141,0.1765358599110336,0.2285443125351005,0.1458529194941163,0.0451008008048426,7.238966575892856,11.912495931547618,14.329076273809523,46.528191465773816,36.126569629464285,20.20520393898809,93.56184095995164,24.57534099311816,56.30553751405176,56.91030369961818,-8.814055345842215,82.37878225794893,-86.37328331284915,43.94916588639526,798.4000000000001,1700.4483642578125,333.5,132,0.8570214324951735,0,752,103,21,74,273.3333435058594,288.6173400878906,29383.993408203125,21.26691627502441,22.19499588012696,44.38434982299805,44.39329147338867,2.486058756863476,1.8260928639730096,19,1.3611834066597412
Lower Clarks,LC1,2016-07-27,40.12300942,-120.5030499,9.138479577,0.714038937,3.113414221,2.792785574,,0.4365307469647225,-0.0070430545159432,0.233905524857866,0.232832798471031,0.057379356551728,0.3003356400696451,0.180130654469228,0.3556921464590346,-0.0670617046765462,0.1877111440922992,0.1897382452769195,0.1124881764708503,0.2320211664167828,0.1100206605706763,11.01152872519841,15.899318955090044,18.539834947344325,43.19439890453296,46.5320149969475,32.111951533119665,90.18661771378048,-10.29270980587058,46.45996056679388,47.45539134819794,21.86882713552576,61.00475464952598,-112.43996207644162,31.57288045479265,825.8000000000001,1679.4366455078125,293.90000000000003,195,3.0729295374799386,0,687,85,0,130,276.0883178710937,287.9083557128906,29878.848678588867,16.219951629638672,21.060667037963867,51.75044250488281,46.27402877807617,3.821708593039063,2.6708744560400826,5,1.2044087581220075
Lower Clarks,LC10,2016-07-27,40.12339767,-120.5046246,14.70904926,1.070590423,3.77224532,4.498771599,,0.39860311556456623,-0.11603541046989,0.2250620521970553,0.2252419051440599,0.1444292677163966,0.230469458556171,0.1453862069965867,0.23056935883680144,-0.2413950978156464,0.1334615944903883,0.1393583103082602,0.2566822218506236,0.0633294842359026,0.0087972400979188,13.851617522321428,20.052643511904765,25.36207497767857,55.170116502976185,66.52919439732142,45.02187408482144,88.44951265596609,-21.360019511486392,52.19538646842915,53.08625604264667,31.939522230703485,55.41040561365328,-125.52128433723962,28.420830985938625,825.5,1679.087646484375,294.2,98,0.9208882589470097,0,688,83,0,116,276.0783386230469,287.91192626953125,29879.42608642578,9.037220001220703,11.616059303283691,62.4681396484375,61.457008361816406,1.7627833397590589,2.914513570156611,5,0.9183962854231644
Lower Clarks,LC12,2016-07-27,40.12289886,-120.5043605,7.147938721,0.630972635,1.784091295,2.262303958,,0.35215675695125004,-0.1655886997884791,0.1912493565868035,0.1905549632603465,0.1799044035863064,0.1594810262684585,0.1162497299422881,0.2265258666671593,-0.2421462202162132,0.1248615012199486,0.1267833239357205,0.2440623180324879,0.0523030457120594,0.0187186330506259,13.77374810267857,18.886154761904763,23.207161845238097,45.39501911458333,64.04585051339286,46.03755102678572,74.17400984550363,-38.58804786228147,41.08296394620578,41.43786843456129,43.00900276469491,34.953810096592406,-123.1893046751646,19.58686942742186,825.5,1678.9532470703125,294.1,144,0.0990363389013696,0,688,89,0,114,276.0771179199219,287.9131774902344,29879.327072143555,17.95157814025879,24.313709259033203,33.249549865722656,37.08832931518555,3.889071214400999,1.3646618141078335,5,0.4592891844717624
Lower Clarks,LC3,2016-07-27,40.12348308,-120.5033699,8.183320313,0.760528074,3.824718593,2.566291775,,0.5046075479640589,0.0334249334249742,0.2935558775755247,0.2859388747580081,0.0185290434903575,0.3702626825331667,0.2383298783523282,0.39577611975971905,-0.0627905344581258,0.217211163904696,0.2221577873221428,0.1133414503244233,0.2679061045020718,0.1291425239215919,11.712215438988094,17.125646994047614,19.59728405505953,49.96207494791666,51.120652648809525,33.499373377976184,99.72284658629852,-4.854261193151257,55.79984957287292,56.17647806120048,17.13667936006081,71.1762966409018,-115.4938755019708,39.27617050629051,825.7,1678.9981689453125,293.90000000000003,174,1.9025683036293424,0,687,80,0,126,276.0995178222656,287.9018249511719,29878.734664916992,16.906648635864258,15.196366310119627,48.2152099609375,62.617794036865234,3.252901609888583,5.9190623845994805,5,1.1397944536857334
Lower Clarks,LC4,2016-07-27,40.12336364,-120.5036824,9.280781858,0.667363198,1.282680016,2.585258736,,0.5454190116757013,0.0984234688491569,0.314193518846928,0.3070651772930994,-0.0346048356066296,0.4350897334810186,0.2769202124794526,0.4269903028951601,-0.030187152540205,0.2314136153899881,0.2367774100383141,0.0874741279451921,0.3051531950371463,0.1519758620440735,11.06764617559524,16.29208242559524,18.118249635416667,49.21182203869048,46.311835974702376,29.668908980654763,107.32188435039514,4.687026151883291,58.17866087517484,58.6301921295736,9.638288726783577,81.17477259395258,-113.74354010655097,45.59015855081413,825.6,1679.06396484375,293.90000000000003,173,0.7684055815917078,0,687,79,0,135,276.09014892578125,287.9067687988281,29878.939193725582,13.984768867492676,21.409975051879883,58.1113395690918,53.50284194946289,2.4555010049820662,3.5006614662087348,5,1.2883213570634997
Lower Clarks,LC6,2016-07-27,40.12288084,-120.5033593,4.040703887,0.240178343,6.261810624,1.175045799,,0.5543443905840284,0.1054061450774354,0.3094194858029909,0.3059798923176247,-0.0388823541532958,0.4407378788250266,0.2890519609269688,0.45690734085466583,0.0269208086672851,0.2499024400361855,0.2531758041438207,0.0392173555523734,0.3552913328185121,0.1875124561782215,9.827844769345235,15.34488306547619,16.685494561011904,48.34369753720239,43.65035994791667,27.815556465773813,112.44846480611358,8.491721444097823,59.09139514125952,60.21421503035397,6.769297235993804,85.77740174128694,-113.99982417892002,50.58558147019416,825.8000000000001,1679.2034912109375,293.90000000000003,214,2.347396617685361,0,687,77,0,168,276.0841369628906,287.9106750488281,29878.917938232426,13.867777824401855,17.070083618164062,60.39106750488281,60.59124755859375,4.320262611246566,2.429029947180975,5,1.0052560172173588
Lower Clarks,LC7,2016-07-27,40.1230002,-120.5040419,8.78364274,0.69446457,6.704918266,2.820474648,,0.3843492845802503,-0.1030138212847596,0.203753516201785,0.2033582533125248,0.1313369085902319,0.1993978206510193,0.1394004013427631,0.2691064297524937,-0.1943541807126814,0.1429360337190789,0.1450638698582848,0.2075704349161742,0.0936252735246793,0.0493088444893064,12.92466370535714,17.9123403422619,21.264559650297613,43.05616972470238,55.3567670014881,41.28261222470238,78.4269785938632,-28.84978690742772,41.11483992502372,41.81402846371306,35.82316155501735,40.38269515749374,-117.22555056854117,23.26460513845364,825.5,1679.033935546875,294.0,144,0.0751447750968085,0,687,84,0,111,276.08123779296875,287.9112854003906,29879.17478942871,17.926244735717773,31.08654022216797,37.47751235961914,39.97549057006836,3.658817798955673,1.3918179985793588,5,0.5116172570144252
Lower Clarks,LC9,2016-07-27,40.12349842,-120.5043098,10.07449082,0.786080346,0.868724193,3.123681868,,0.42065656085560166,-0.0574344033106489,0.2354912041678093,0.2332900419968709,0.0970483181068056,0.261819070101829,0.1639800571521375,0.2789206649054102,-0.1766415448292834,0.1571794380111877,0.1617224541482472,0.2039541238678652,0.1204671985106012,0.0469853400375985,13.090057760416668,18.911232306547625,22.77163442708333,48.93806080357143,57.48824581101191,41.3197490625,85.27821640722854,-18.77785939663815,47.54367757099462,48.31300439710439,29.137626710000717,51.66533033229169,-116.76858134383042,27.674741682203155,825.4000000000001,1678.9761962890625,294.1,120,0.2261765749601968,0,687,82,0,113,276.0877685546875,287.9068908691406,29879.2227935791,16.524301528930664,20.925338745117188,47.64854431152344,42.950645446777344,3.239721684889327,1.701366420768918,5,1.0414375293592104
Lower Dixie,LX1,2016-07-18,39.93990096,-120.338961,5.677460429,0.44984847,2.786913853,1.779412475,,0.4198997803628576,-0.0375787475733,0.235590550476347,0.2354731510710724,0.0855594315391371,0.2655215275150828,0.1604894697266898,0.3113616349936453,-0.1276582278417124,0.1737814157503395,0.1754217621475886,0.1646946988702164,0.1645313733968613,0.068571545071968,9.90224877801501,14.659439151311249,18.012120228519674,40.16721968098689,43.88780703836697,30.353979496463083,72.75718007568669,-8.448773440844695,40.086118152971,41.18750006593402,20.00114208752784,49.98486591732018,-94.75034729591448,22.267927709185063,781.1,1791.5634765625,319.90000000000003,32,2.0010778059091185,0,745,133,0,80,273.6884155273437,288.0026550292969,29293.95227050781,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX10,2016-07-18,39.93799802,-120.33828,12.15962801,0.792538149,1.247697834,3.914327676,,0.4455023999903536,-0.0293954028228203,0.2612288538933115,0.2589839578000587,0.0797224326094799,0.2905327500018113,0.1791868563749582,0.35846610620327557,-0.1553030654990536,0.1874389424490354,0.1940294202221338,0.1853045142617648,0.1739731856616957,0.0906685061790531,8.82368184672619,13.265844033730158,16.37226545535714,41.05358577678571,43.72112427132936,29.771388813988096,76.92440553677588,-6.099116930468119,43.847464441594056,44.96081808805381,16.953108462318998,52.59649147614772,-96.01967126629036,26.32425419231116,780.7,1794.2464599609375,320.1,27,6.972434503688056,0,745,133,0,91,273.6784362792969,288.00421142578125,29295.487915039062,21.180225372314453,25.951461791992188,43.67228317260742,40.85225296020508,1.3520072373975498,1.3367371006726247,5,1.0320628019827465
Lower Dixie,LX11,2016-07-18,39.93820396,-120.338482,11.3471777,0.826650801,0.215723458,5.015723237,,0.43990482068655146,-0.0272084393460432,0.2576201496361734,0.25753757782422,0.0814179640393555,0.2888166968826566,0.1724347841422937,0.35406127718636754,-0.1732998442601873,0.1846167657476439,0.1919499921287591,0.2000401523330779,0.1581320552270995,0.0870524508711863,10.031993323908727,14.70214605059524,17.93362861111111,43.62623671527777,45.67775055257937,31.13886853968254,79.18686042465332,-4.90137231871179,45.50065627348079,46.54548086887477,17.017757010876224,54.41918587580007,-97.28551799662084,27.11970685928661,780.7,1792.8619384765625,320.1,29,1.9932316255043017,0,745,129,0,82,273.6801147460937,288.0027770996094,29295.18572998047,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX12,2016-07-18,39.93839599,-120.33869,12.14995866,0.859558888,0.717134737,4.976808899,,0.5230968276805509,0.0506841355368685,0.3202379630029394,0.316427688039035,0.0129678408861445,0.3875767434168846,0.2474245394482639,0.38498555530852635,-0.1348434191098375,0.211403094043668,0.2187914871853614,0.173161991964081,0.2120067318129104,0.1081566200372431,9.674648191468254,14.993776621031746,18.126515433531743,51.2264184593254,47.374347360119046,29.5209392906746,90.04665556311643,6.596544798156569,56.41980608186729,56.95790277455585,7.502836567439607,69.71376970535259,-98.13865035184683,36.297560489082215,780.7,1794.0865478515625,320.1,22,6.77941234541432,0,745,140,0,88,273.6804504394531,288.00750732421875,29295.305770874023,20.72360610961914,21.62873077392578,42.92076873779297,43.983829498291016,2.2596480518865483,1.8824776041798776,5,1.307286091632175
Lower Dixie,LX2,2016-07-18,39.93969301,-120.338712,7.918917532,0.559482225,3.848040048,3.076851313,,0.41928926046951837,-0.0578804273246037,0.240102163194414,0.2409501253499718,0.1027242141110707,0.2572789427122189,0.1548832009320062,0.2819518470735366,-0.165048117903568,0.1621899802701224,0.1643348188210601,0.1957920695803603,0.1286508715450158,0.0407853335690268,10.285720214868014,15.27892337722136,19.664429500086264,41.94347632056591,48.036432654524674,32.876741066942714,69.56503499214358,-12.059248018740176,39.19929037448387,40.55360004733943,23.44478605997604,47.03920374746624,-97.300085625704,18.932698170537744,781.0,1793.271484375,320.1,35,2.0482173218386435,0,745,130,0,85,273.6895751953125,287.9964599609375,29293.551803588867,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX3,2016-07-18,39.93953803,-120.338442,6.969885561,0.560948119,0.262366367,1.995139076,,0.4599893639662624,-0.0148174857082311,0.2711853932323704,0.2721596987152761,0.0676075472248159,0.3102679315791864,0.191424962396676,0.27706395550792684,-0.1716562494468559,0.1607507851997141,0.1647929126020962,0.2045876994970873,0.1262179384594345,0.0301467520104022,9.542698455508113,14.905998229145094,19.441372982552625,45.85000903539079,48.490089456758966,32.13346853329883,77.92807135784162,-4.109437524568206,45.29728064970824,47.02603787142812,17.59592657535404,56.74591084526182,-99.72471609162888,24.68477348760648,780.9000000000001,1793.4637451171875,319.8,40,1.8758462966589788,0,745,131,0,87,273.6885070800781,287.9955749511719,29293.675323486328,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX4,2016-07-18,39.93929202,-120.338708,6.186286822,0.508734285,0.483920188,2.053979421,,0.47275498542274513,-0.0035902102676386,0.2793296351302978,0.2798819499652953,0.0594462042402454,0.3208276234834191,0.196256326138587,0.30852734434897533,-0.1669791361292491,0.1737829963994534,0.181369782070433,0.2022101667607077,0.1423933191399256,0.0513143860909855,9.049477991136126,14.328957502156658,18.647852242516397,47.39068280579279,48.00895631705056,31.283288392447385,83.50104177235343,-0.6395446225924593,49.09610012831964,50.83943851260479,14.502433183214592,61.77627883903217,-102.00431534130811,28.634262283586693,780.9000000000001,1793.510986328125,320.0,33,2.317540380970835,0,745,131,0,87,273.68603515625,288.0001525878906,29294.211700439453,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX5,2016-07-18,39.93949603,-120.338936,8.91038439,0.702989997,6.314283897,3.718440385,,0.495983956062031,0.0154482351023342,0.2928501694413812,0.2911014846395556,0.0400023024657646,0.3496615562944581,0.2219459969645288,0.3552511297921365,-0.1134626194613791,0.2053039815080387,0.2070401392828226,0.1533113519194368,0.2057024233954608,0.0945863324410712,9.059941227894235,14.255461250668564,17.58798721230159,47.36056812290804,45.89067401690821,29.691966058531744,87.68881793277319,3.3717720258432617,51.74949256704884,52.9461740727033,10.291380006596968,66.39181553136827,-99.47043455789694,33.35628574385862,781.1,1791.951904296875,320.0,25,2.4403254518350006,0,745,130,0,87,273.6866455078125,288.0044860839844,29294.2822265625,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX6,2016-07-18,39.93969703,-120.339184,10.16310309,0.788162928,1.428439109,3.104760155,,0.5236097322030153,0.0475325507507805,0.3041843816073968,0.2993725114444176,0.0087390985693036,0.3882081225438467,0.2537919149925444,0.3945597985527899,-0.0583771527620685,0.2248041018952258,0.2257172928300075,0.107086180910195,0.2659064951092041,0.1316333374246779,8.860375207751034,13.799259205292444,16.171422590903212,45.17385634187371,42.21441272217908,27.00473465527951,88.76332551650927,5.429982235081171,51.85317386840015,52.43666277613414,7.80807196213102,68.2214292835238,-96.19929650267082,35.785278198220446,781.2,1790.745361328125,319.90000000000003,15,1.3220360540903446,0,745,130,0,97,273.687255859375,288.00885009765625,29294.352478027344,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX7,2016-07-18,39.93859003,-120.338434,12.8026807,0.90287312,0.606357826,5.079098405,,0.6010346213944999,0.1104757148498204,0.3785490104560453,0.3695266167107661,-0.0476452199776659,0.4662556956102172,0.3224986879905238,0.4291949076527929,-0.0682550513660368,0.2456909890983276,0.251061240857346,0.1197696590587852,0.271959455955115,0.1450803672913925,8.135128910218253,13.627669278769838,15.86822886507936,54.3885889047619,44.243011563988105,26.683390954365084,102.80263647553252,18.453724743686205,65.84525235169401,65.82745143337127,-3.61714172512182,83.84129287564997,-99.94158025609956,48.27677951920717,780.7,1792.4268798828125,319.90000000000003,26,1.1219697726519713,0,745,132,0,99,273.6836853027344,287.99774169921875,29294.470611572266,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX8,2016-07-18,39.938355,-120.338213,14.47897647,1.037464105,0.145759093,5.248172811,,0.5972321672461453,0.0937911479442114,0.3661821452473629,0.3603739899482229,-0.0325562781026885,0.4549161499823344,0.318762748312302,0.4313297769477917,-0.0667303924092342,0.2494740134764098,0.255683777157674,0.1196444348001754,0.2812377865739816,0.1437980363835184,7.750615902777776,13.26579635565476,15.552325023809528,53.943746430059534,43.94398468005953,26.48801714136905,103.18160791700876,18.191347705438936,65.5045048011766,65.78200801400054,-2.98305976767032,83.72958421688475,-101.08254618027308,48.14846470043905,780.6,1792.8619384765625,319.90000000000003,29,1.9932316255043017,0,745,132,0,95,273.6831359863281,287.9951477050781,29294.461624145508,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Lower Dixie,LX9,2016-07-18,39.93814697,-120.338016,8.424498018,0.609520557,0.903706375,3.114847542,,0.5189221909520345,0.0010667191686353,0.3087469424732641,0.3085231046490852,0.0516006444479514,0.3544811480296155,0.2359497271459555,0.39584352186032834,-0.1574671484550621,0.2188504567579204,0.2281878899727523,0.1912827799381878,0.1870813816327587,0.112938330138482,8.893760549107142,13.778599861111111,16.76511445684524,48.5846745342262,47.48912878125,30.961397557539684,90.96488546595798,1.5639127822485115,55.12530656666871,55.95844995317527,10.488025592013656,66.27287305641119,-103.33438588916604,36.36338407061724,780.5,1793.1011962890625,320.1,34,1.4207428774609894,0,745,123,0,80,273.68145751953125,287.9966125488281,29294.763549804688,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
McReynolds,M1,2016-08-09,39.95647299,-120.496834,6.897615461,1.377460968,10.6520745,2.030224187,,0.6769003182450763,0.2624129118101143,0.4202224839428901,0.3991614079652675,-0.1929960917834988,0.6015859218249058,0.4214759257333493,0.4786954371571799,-0.0023292260428705,0.25681205888769,0.2605715933018935,0.0602823306338893,0.3632908101847229,0.1989411736444118,6.753389067352484,11.776126768407092,12.618969828124998,50.1360548134705,34.56359358165114,18.85481069458463,120.7925956648656,39.33940493395804,68.06664185007288,68.34118695845329,-21.70884687071358,107.5578590227292,-96.51055670373432,65.81617307586316,784.6,1652.5966796875,326.8,978,0.4416066350208826,0,802,88,0,117,273.95751953125,288.6959533691406,29512.449920654297,22.34457015991211,25.51020240783692,47.29015350341797,42.76166534423828,2.1042467387459154,0.8478870430996164,8,1.3578875445475365
McReynolds,M10,2016-08-09,39.95878103,-120.486974,23.01332402,1.67613551,3.56818259,9.351742796,,0.693212480647725,0.2785237312284799,0.456371534220354,0.4340345972918487,-0.2083648513909118,0.6257091766896402,0.4435713080282669,0.4370199647989989,-0.0586705262294288,0.2502797237095596,0.25919921538644,0.1170978225022036,0.3190064089977682,0.1500346417507511,7.765389432194616,13.082424115974378,14.431124063244049,56.81586902507118,41.07684727571817,22.734418915210924,118.96309615557676,33.96055818729116,74.55924516901794,73.56268639459661,-18.48590307204372,103.65839188390363,-101.26350989574816,64.40646280177145,792.0,1658.077392578125,321.6,769,0.7729701063823156,0,787,92,0,115,273.84832763671875,288.8022766113281,29510.959686279297,20.1187744140625,21.584413528442383,47.6423454284668,46.15789413452149,3.175228373437383,1.9519911400022008,19,1.3912026690492896
