UniqueID,FireID,Fire_Date,Description,Image_Date,Image_Time,Days_Difference,No_Pixels,NDWI_0_total,NDWI_0_fraction,NDWI_03_total,NDWI_03_fraction,BSI_mean,BSI_median,BSI_std,EVI_mean,EVI_median,EVI_std,NDMI_mean,NDMI_median,NDMI_std,SAVI_mean,SAVI_median,SAVI_std,ANPP_mean,ANPP_std
SNM1452,3863.0,2020-09-13,entirely_within,2020-09-04,18:00:19.0041265Z,8.249780046296296,8,8,0,8,0,0.18908275159093352,0.20156180168444546,0.051673165818039546,0.2694496826381021,0.27227435426139107,0.022156002443134436,-0.16670094075483743,-0.1769225212362268,0.056371530227454884,-0.5760353644531717,-0.57520900426141,0.02034259308191713,86.28671242672078,31.296850539964097
SNM14521,3863.0,2020-10-03,entirely_within,2020-09-28,18:34:01.4258239Z,4.226372395833334,17,17,0,17,0,0.06176673645660143,0.09867865168539328,0.09919967828033013,0.23843941183628842,0.23305423382882703,0.021757780637633263,-0.06323862404679748,-0.10736157568367691,0.11755277167547236,-0.2406881411777067,-0.24365207995678015,0.030074929577935332,91.11854336434342,37.01530856767223
SNM14523,3123.0,2021-08-29,entirely_within,2021-08-28,18:45:29.3980030Z,0.21840974537037036,40,40,0,40,0,-0.11683196766619224,-0.12026833152028268,0.08767290031956665,0.38908210972272583,0.3905980802362785,0.06520407771668067,0.19578833821969577,0.1985649816564397,0.09248773328891796,-0.6239360925869337,-0.6188050470747398,0.04230704995842614,270.3117049237802,29.252379382832903
SNM14527,3863.0,2020-10-06,entirely_within,2020-09-28,18:34:01.4258239Z,7.226372395833334,3,3,0,3,0,-0.2554270691323354,-0.26947067637732175,0.014295507968132478,0.37000679033530737,0.36333367079494705,0.017738614170242535,0.3232057965746195,0.3387219567506277,0.017024111947415495,-0.6346355330657704,-0.6364248376366229,0.005231824238512764,92.63319987919283,36.03104122300588
SNM14528,2523.0,2016-10-09,within_100m,2016-09-25,18:36:27.7943474Z,13.224678310185185,5,5,0,5,0,0.22943544589253342,0.23008973541711908,0.020082774894068213,0.14058902015894822,0.1486080644705749,0.016888152092915918,-0.20263723220486735,-0.2019816855738234,0.018820164657463844,-0.3732714203482236,-0.3800463731890612,0.02200351038348015,81.28599179189128,29.51471733944003
SNM1456,3863.0,2020-09-07,entirely_within,2020-09-04,18:00:19.0041265Z,2.2497800462962965,25,25,0,25,0,-0.2583364318568402,-0.25877891418908944,0.033536881430940704,0.30039185153111725,0.2971509835321113,0.02762586641982966,0.33936200990168314,0.3433478097051184,0.040675317807803285,-0.640112621355082,-0.6434837794452534,0.019146260764092208,31.646281522946975,20.516679973089584
SNM1459,3863.0,2020-09-10,entirely_within,2020-09-04,18:00:19.0041265Z,5.249780046296296,6,6,0,6,0,-0.02072557560514306,-0.010678035098392729,0.015884842926675823,0.3691586740433772,0.3859473156311039,0.02343237927839274,0.05896017497684251,0.04762852161529641,0.01561337838207633,-0.6445336786776672,-0.6545063667934513,0.011537907706721567,49.07516597697768,28.840558916936747
SNM1463,3863.0,2020-09-07,entirely_within,2020-09-04,18:00:19.0041265Z,2.2497800462962965,6,6,0,6,0,-0.10118761763878431,-0.08273081898496809,0.03540177781608546,0.34746490984871825,0.3516589769729583,0.017866847307120064,0.1643694312206878,0.14865855357608,0.040202060819977826,-0.657518229066309,-0.667727920353204,0.02434956343260998,60.3169459936321,10.889759670751491
SNM14641,3432.0,2021-08-16,within_100m,2021-08-12,18:45:24.9059130Z,3.2184617476851853,7,7,0,7,0,0.013280715144803102,0.02150806260888103,0.043959640564048455,0.35008101456383656,0.3352946897490761,0.03818251269874403,0.04397972353001911,0.03647787765075482,0.05050329170274,-0.4662239003163756,-0.4516809162078091,0.02818605908754222,75.02393939280891,49.14165130839887
SNM14641,3123.0,2021-11-06,within_100m,2021-10-15,18:45:42.4057120Z,21.21825920138889,7,7,0,7,0,0.15073060953853684,0.17901278273704163,0.04077615347590538,0.26359661701809634,0.27306703268535915,0.03834402066644226,-0.07995574462127078,-0.11308222117762477,0.047620204367264704,-0.546335858320281,-0.5429704109451989,0.04677318903342262,75.02393939280891,49.14165130839887
SNM1467,3863.0,2020-09-08,entirely_within,2020-09-04,18:00:19.0041265Z,3.2497800462962965,5,5,0,5,0,-0.052780762906686866,-0.04734944868532664,0.029056947590769534,0.3218795938579235,0.3272592241787575,0.021737483389563213,0.11088178406120974,0.10281029697917007,0.038101322126252946,-0.623929886654157,-0.6276836158192091,0.006340688257287124,50.72034125549709,22.499617514929348
SNM14672,3123.0,2021-07-21,entirely_within,2021-07-19,17:47:46.3640620Z,1.2584911574074074,53,53,0,53,0,-0.05548461316403264,-0.04627775228472544,0.08387999790367004,0.2684731256213077,0.2582198711462348,0.038526963720291116,0.07884863159865732,0.058287980978893934,0.10515478086665714,-0.35861496431141243,-0.35303660859138025,0.035995068202507405,69.97201991260687,21.524426511898856
SNM14673,3123.0,2021-07-20,entirely_within,2021-07-19,17:47:46.3640620Z,0.2584911574074074,74,74,0,74,0,-0.07753458892391966,-0.08881025999128926,0.09512112431529969,0.2863141273130647,0.2888111407271915,0.03906866121513686,0.08419093419794807,0.09714809118870989,0.1410831096843544,-0.22194198915030497,-0.22209662363306348,0.029225600081160402,59.652413599886515,21.291951587744407
SNM14676,3123.0,2021-07-22,entirely_within,2021-07-19,17:47:46.3640620Z,2.2584911574074074,25,25,0,25,0,-0.27921949452294775,-0.2771406026742872,0.06215482577577644,0.544439038222263,0.5487466073985424,0.06456749947558943,0.3304396312441508,0.3362532874772406,0.06680769284279209,-0.6967260855154142,-0.7001216192737593,0.035984711043655034,71.53651453191955,40.98563716818995
SNM14686,3641.0,2021-09-22,entirely_within,2021-09-15,18:34:24.1172249Z,6.226109756944444,1,1,0,1,0,0.14034269474363267,0.14034269474363267,0,0.29006568316790143,0.29006568316790143,0,-0.11561061651341667,-0.11561061651341667,0,-0.5962775627078094,-0.5962775627078094,0,145.44057867495226,
SNM14691,3641.0,2021-09-15,entirely_within,2021-09-08,18:28:11.9895040Z,6.230416793981481,2,2,0,2,0,0.07262280390227509,0.0749473144092801,0.030218636591065117,0.34800585910638504,0.34876957284522786,0.009928278604957848,-0.017012925115946452,-0.019743293408979536,0.035494787809430106,-0.6324837985567378,-0.6327628825386641,0.0036280917650470678,312.85683246899214,1.4704208741690457
SNM14694,3641.0,2021-09-15,entirely_within,2021-09-08,18:28:11.9895040Z,6.230416793981481,7,7,0,7,0,0.06000019954680095,0.08324121404565653,0.06590505800389476,0.31819533149478013,0.2993577697093543,0.045507853413517006,0.01617111618434028,-0.012098880853521041,0.07284706891745063,-0.5867290674629255,-0.5802970543817721,0.03719721494469921,289.1508471044239,56.76135433236915
SNM14695,1805.0,2017-07-07,touching_perimeter,2017-07-03,18:30:35.5163989Z,3.228755601851852,10,10,0,10,0,-0.2860699596902079,-0.31193999706227965,0.0555398347094386,0.5182752474596791,0.5295921867748249,0.0244945143303643,0.3565440359631033,0.3805787931546987,0.060098310496155015,-0.7021117124338243,-0.7083535856442862,0.022821509448439994,83.3061631827977,22.59969872113063
SNM147,3828.0,2020-09-06,within_100m,2020-09-04,17:59:55.1162457Z,1.2500565277777778,5,5,0,5,0,-0.0664636387558128,-0.01424590871629841,0.04183915272776879,0.3427139849800954,0.336174511116912,0.007162899490908063,0.11038405517663974,0.04327281910266843,0.056258267107310925,-0.5337500495074257,-0.5267605633802818,0.01750985910419834,185.77800345974185,31.998246742971286
SNM14703,3123.0,2021-08-04,entirely_within,2021-07-11,18:45:11.4936950Z,23.218616979166665,3,3,0,3,0,-0.18123133257632518,-0.16298976720746955,0.026800158012765005,0.5447316277185262,0.5395543356299668,0.030722522891005875,0.24800284138570328,0.22969054177403334,0.026391083124346234,-0.6837600881460891,-0.6769240090107457,0.011297351674421046,120.45973982949765,12.87186551623604
SNM14737,3123.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,5,5,0,5,0,-0.11754287077908489,-0.11382269388716355,0.03308125022848773,0.41762639485471253,0.4150813035820286,0.021155835995852315,0.20300679573912297,0.199563133305018,0.038505475572822336,-0.5191843935397495,-0.5160416924737653,0.013383388819797662,75.02320775327895,43.680687148859896
SNM14737,3432.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,5,5,0,5,0,-0.11754287077908489,-0.11382269388716355,0.03308125022848773,0.41762639485471253,0.4150813035820286,0.021155835995852315,0.20300679573912297,0.199563133305018,0.038505475572822336,-0.5191843935397495,-0.5160416924737653,0.013383388819797662,75.02320775327895,43.680687148859896
SNM1476,3863.0,2020-09-04,entirely_within,2020-08-27,18:33:50.3605920Z,7.226500462962963,7,7,0,7,0,-0.09395541489529874,-0.08404698124871214,0.08444512141286403,0.4208091622444973,0.4382900113450399,0.029998700641671063,0.14991146174372402,0.13315511394235202,0.08819480589220766,-0.6581299304715565,-0.6585923574568411,0.014939257833536251,132.19352861718716,18.532630119915385
SNM14869,3758.0,2020-09-13,entirely_within,2020-09-12,18:34:20.8603389Z,0.2261474537037037,4,4,0,4,0,0.1457844133586972,0.1459891479689104,0.04079637812352116,0.21354091214053314,0.20220816826846205,0.015435822063070665,-0.07531534198609961,-0.06675039320171833,0.05305576793183777,-0.5062416706711508,-0.5086331208257439,0.017749489367296672,89.00886333744519,16.750015499627956
SNM14869,2394.0,2015-08-02,entirely_within,2015-07-29,18:33:43.8471020Z,3.2265758449074076,4,4,0,4,0,0.18214294536915226,0.18534443681763438,0.041689572147301526,0.20565437986061808,0.20046186720838644,0.012393908786547541,-0.12115718153552849,-0.12333211968045232,0.05127443677889423,-0.5092053304432977,-0.5182663502314904,0.039106060903159774,29.193082098060017,17.07602275279208
SNM1492,3863.0,2020-09-04,entirely_within,2020-08-27,18:33:50.3605920Z,7.226500462962963,7,7,0,7,0,-0.13532897186108606,-0.14667548593677182,0.08986377913065571,0.40055552945950257,0.4109160025054537,0.056599365072414136,0.1921518720159481,0.20051404747240256,0.09434136966790732,-0.6515347852586849,-0.6469431693545112,0.03179492846568462,119.2533504389568,50.56008581070021
SNM14952,3758.0,2020-09-03,entirely_within,2020-08-28,17:54:59.5629987Z,5.253477291666667,69,69,0,69,0,0.00016509995865014683,0.014819013142739243,0.10853874833669737,0.3330527829789,0.31073385738951387,0.059433949892785914,0.03581341370174903,0.015212242209068954,0.13350882104661443,-0.45855079832801016,-0.443643880307223,0.04164793545680221,153.47930694724394,73.22807082397964
SNM14956,1272.0,2015-04-05,touching_perimeter,2015-03-30,18:38:08.5786840Z,5.223511828703704,11915,11915,0,11915,0,-0.044587366719504244,-0.047870288063258874,0.0688854504054811,0.4042081589588666,0.4209084908671054,0.09334102653638979,0.11333717345770047,0.12020191756859354,0.08010039912416603,-0.5194915112012674,-0.5323122400498304,0.06571262177251204,153.6079817109058,59.73788773050765
SNM1496,3863.0,2020-09-05,entirely_within,2020-09-04,18:00:19.0041265Z,0.2497800462962963,1,1,0,1,0,-0.09331192360106054,-0.09331192360106054,0,0.3450016471663425,0.3450016471663425,0,0.1598400010174816,0.1598400010174816,0,-0.6413870064886561,-0.6413870064886561,0,69.13838545020687,
SNM14972,3064.0,2022-09-07,entirely_within,2022-09-01,18:38:56.3357450Z,5.2229590856481485,1,1,0,1,0,0.08249836474995535,0.08249836474995535,0,0.335774626055956,0.335774626055956,0,-0.035842568514604226,-0.035842568514604226,0,-0.5910723715035809,-0.5910723715035809,0,99.73444700336316,
SNM14975,2561.0,2018-08-04,entirely_within,2018-07-21,18:32:55.7056620Z,13.227133043981482,2,2,0,2,0,-0.271631073375538,-0.26872276429966563,0.0232664726069787,0.5509295120501033,0.5520779523332017,0.009187522264786925,0.33218346250050135,0.3288509385921603,0.026660191266728226,-0.6299742372127923,-0.6307688652065178,0.006357023949809241,153.58468641793206,15.17801786051693
SNM14977,3064.0,2022-09-07,entirely_within,2022-09-01,18:38:56.3357450Z,5.2229590856481485,7,7,0,7,0,-0.008767738001471116,-0.026318327309799543,0.09271359724089252,0.3520873580783522,0.36915280128813843,0.0569472832181912,0.06452210385949668,0.07766275393078356,0.10258144975265654,-0.6509094007705294,-0.6690005618118852,0.054249638175472306,91.66992075749114,43.12837721282642
SNM14986,3123.0,2021-07-22,entirely_within,2021-07-19,17:47:46.3640620Z,2.2584911574074074,11,11,0,11,0,-0.2414981569257193,-0.23661837178334436,0.05344080836264064,0.43847024791453276,0.4462513318005945,0.06656948766688418,0.29745830721546357,0.29972023797127395,0.05580866182988717,-0.6765984191574209,-0.673943600454246,0.027580974922156297,72.49202699181042,20.089001806816853
SNM15,3123.0,2021-08-08,entirely_within,2021-08-04,17:46:22.3351243Z,3.2594637152777777,25,25,0,25,0,0.17234058198765684,0.173089262253063,0.013716830779090987,0.1554529784042738,0.15630446866844425,0.012525956939392057,-0.13555856440972214,-0.13491594556474668,0.018668136405156414,-0.3661420787712129,-0.36127430383131526,0.01912594134053618,151.74740578925682,24.59576432322576
SNM1500,3863.0,2020-09-04,entirely_within,2020-08-27,18:33:50.3605920Z,7.226500462962963,1,1,0,1,0,-0.09712824644627692,-0.09712824644627692,0,0.41178114131010757,0.41178114131010757,0,0.1745671999097362,0.1745671999097362,0,-0.6613723571820118,-0.6613723571820118,0,155.4362663920831,23.02589042391568
SNM1501,3863.0,2020-09-07,entirely_within,2020-09-04,18:00:19.0041265Z,2.2497800462962965,4,4,0,4,0,-0.1642790804517718,-0.16553917580323052,0.023287909421916535,0.3933525676048529,0.3605976757055893,0.0433099936805329,0.2250544793812942,0.23197340836367641,0.029593800075349626,-0.6665437757537268,-0.6693703627562749,0.02356840011400461,47.62501767583053,22.874357045095852
SNM15055,2429.0,2019-08-29,within_100m,2019-08-26,18:14:39.6556469Z,2.2398188078703702,568,568,0,568,0,0.04251042271052995,0.04207991583339675,0.11272951897629024,0.28199006149663675,0.27276687296733665,0.08578468214397812,0.013613704647534398,0.022385779519604354,0.12657872486422603,-0.5217133052760812,-0.5342722517375581,0.0921280281540099,86.8369673108261,39.54384974817471
SNM1508,3863.0,2020-09-05,entirely_within,2020-09-04,18:00:19.0041265Z,0.2497800462962963,4,4,0,4,0,-0.031398457203345526,-0.0366888116263759,0.011227456823042777,0.29402805416305006,0.29552248332500025,0.0151194020558949,0.09228063830039515,0.10445806240351778,0.018324966661990426,-0.611501502546349,-0.6220752198492463,0.017406408890262508,57.356584699845385,5.4950596247990875
SNM1510,3863.0,2020-09-05,entirely_within,2020-09-04,18:00:19.0041265Z,0.2497800462962963,2,2,0,2,0,0.0015015140321331325,-0.0032420370097471923,0.006437676413980441,0.2991607416753494,0.29534831723858906,0.005174004592746043,0.05074117768460886,0.06074928398042668,0.01358242997289561,-0.5750912054743482,-0.5799330463892874,0.006571069813135337,101.39078245923798,
SNM1511,3863.0,2020-09-05,entirely_within,2020-09-04,18:00:19.0041265Z,0.2497800462962963,5,5,0,5,0,-0.15497985275138226,-0.16011606117391033,0.04141302623112689,0.336787363747241,0.34850870434267966,0.025076640210776997,0.2228895748393964,0.22241607725887363,0.04129667465488766,-0.6406853110355856,-0.6317269503203424,0.01611990609755769,60.37334095513487,3.253240882026806
SNM1513,3863.0,2020-09-07,entirely_within,2020-09-04,18:00:19.0041265Z,2.2497800462962965,57,57,0,57,0,0.014599512572246471,0.00401947618917123,0.10131928580019241,0.2891472326300829,0.2799950182851579,0.03377384852016124,0.03323059827315125,0.03810030904010933,0.11356664454734912,-0.5906802545732501,-0.5878866832534251,0.025821789378198116,72.90178038682895,29.79812434335616
SNM15133,3123.0,2021-07-29,entirely_within,2021-07-19,17:47:46.3640620Z,9.258491157407407,8,8,0,8,0,-0.2159596512456885,-0.2472104942505719,0.046297176537143284,0.4865503506419424,0.4928850063183341,0.020885928887808908,0.28552647724672986,0.3173182377117283,0.05130897751615037,-0.6567668723934921,-0.6656700225375032,0.012774799036698635,167.847749706695,28.757738636027963
SNM15145,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,3,3,0,3,0,-0.031560167662571685,-0.01618729096989971,0.062128906423799944,0.34843459356646533,0.3395365791184759,0.03596479429788094,0.10308923163826443,0.08594842507749931,0.06934045477099844,-0.485075312093972,-0.48083744499266584,0.017334395492475493,43.329350434935954,7.7168899680097685
SNM15146,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,201,201,0,201,0,-0.14318466969756083,-0.1494768190045215,0.10004886827512281,0.34388164188632925,0.35397152987246655,0.07150794005027897,0.22095180513989204,0.24047515410413733,0.11543718861927994,-0.4975528313695358,-0.5067827875407388,0.05393968427671995,77.8544662978662,31.79191564296062
SNM15147,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,1,1,0,1,0,-0.12979016947058455,-0.12979016947058455,0,0.3711628379751981,0.3711628379751981,0,0.2250474505734395,0.2250474505734395,0,-0.5024828377549608,-0.5024828377549608,0,91.52980801134197,5.3245240646562655
SNM15148,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,8,8,0,8,0,-0.05473190216858454,-0.03540931644137851,0.06938827846639592,0.41775432664916934,0.3868198996704008,0.07308318708277062,0.12324120955406641,0.10366217344626037,0.07785426744581826,-0.51460604614379,-0.49370358411365833,0.04465889065064079,85.6122741319788,28.12437727619215
SNM15148,3432.0,2021-08-16,within_100m,2021-08-12,18:45:24.9059130Z,3.2184617476851853,8,8,0,8,0,-0.05473190216858454,-0.03540931644137851,0.06938827846639592,0.41775432664916934,0.3868198996704008,0.07308318708277062,0.12324120955406641,0.10366217344626037,0.07785426744581826,-0.51460604614379,-0.49370358411365833,0.04465889065064079,85.6122741319788,28.12437727619215
SNM15149,3432.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,28,28,0,28,0,-0.07827523276520519,-0.10036687858313742,0.10400809316230725,0.36532613324961927,0.35977418905195235,0.05155501472942575,0.15526196882716967,0.17933548195961904,0.12511072099940898,-0.4601475638716332,-0.4486316299346089,0.033855381762008994,148.86952090541044,31.097888635518743
SNM15149,3123.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,28,28,0,28,0,-0.07827523276520519,-0.10036687858313742,0.10400809316230725,0.36532613324961927,0.35977418905195235,0.05155501472942575,0.15526196882716967,0.17933548195961904,0.12511072099940898,-0.4601475638716332,-0.4486316299346089,0.033855381762008994,148.86952090541044,31.097888635518743
SNM1515,3863.0,2020-09-06,entirely_within,2020-09-04,18:00:19.0041265Z,1.2497800462962962,23,23,0,23,0,-0.05105652426095547,-0.04920556831019277,0.06409305530279867,0.39583399129078206,0.3924502070299515,0.030673225936111423,0.10563539579413939,0.1104876825922608,0.0685646078387719,-0.6566682839898701,-0.6567953709880088,0.018647694611370714,176.19206785328686,47.86348517693233
SNM15159,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,25,25,0,25,0,-0.2653164143894436,-0.26993986532713987,0.03352077840686696,0.5149519249528924,0.5372174551087379,0.06461024505656648,0.3357737192218518,0.3369715974190437,0.029911745170316376,-0.6032480802923493,-0.6176732457319735,0.04900809586551411,171.0504530889245,39.44935894310244
SNM1516,3863.0,2020-09-05,entirely_within,2020-09-04,18:00:19.0041265Z,0.2497800462962963,3,3,0,3,0,-0.08246132722863707,-0.08451559416634558,0.006123500955109997,0.3338798264836265,0.31837160751565763,0.016192865453249185,0.14357588554484374,0.15178758101609868,0.008439202927778848,-0.6566212611876557,-0.6505872483221475,0.0075751796714494,41.94883193748658,17.030117679513715
SNM15160,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,5,5,0,5,0,0.042261287548211096,0.051896653884423265,0.08355349554402802,0.3039575668589023,0.29988133727729244,0.022624845031405112,0.08143924650736742,0.07882257894551961,0.06792503495767299,-0.6950603235632707,-0.6939651606379555,0.08337047248342323,62.64832031877812,13.042490541012373
SNM15162,3123.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,2,2,0,2,0,0.046774134546093464,0.04679253450543604,0.00012573305550745703,0.2851330628453808,0.28198794171830505,0.021491661035018143,-0.0011232626009176723,-0.0011296381374483945,4.356616629327113e-05,-0.4086843087338574,-0.40572158792700813,0.020245258846802637,112.84246156607409,27.48100407220472
SNM15162,3432.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,2,2,0,2,0,0.046774134546093464,0.04679253450543604,0.00012573305550745703,0.2851330628453808,0.28198794171830505,0.021491661035018143,-0.0011232626009176723,-0.0011296381374483945,4.356616629327113e-05,-0.4086843087338574,-0.40572158792700813,0.020245258846802637,112.84246156607409,27.48100407220472
SNM15163,3432.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,1,1,0,1,0,-0.07064450398827679,-0.07064450398827679,0,0.4205922605470376,0.4205922605470376,0,0.13247424853501216,0.13247424853501216,0,-0.5405653404022124,-0.5405653404022124,0,128.88142233369024,
SNM15163,3123.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,1,1,0,1,0,-0.07064450398827679,-0.07064450398827679,0,0.4205922605470376,0.4205922605470376,0,0.13247424853501216,0.13247424853501216,0,-0.5405653404022124,-0.5405653404022124,0,128.88142233369024,
SNM15164,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,3,3,0,3,0,-0.1845849998274294,-0.18276045591311715,0.013718316387400106,0.3949892168970091,0.3894884248196761,0.022747050666154137,0.24947819460301837,0.2479630635524171,0.013010054322692546,-0.5218106749758068,-0.5177539223781998,0.0174865512506278,127.37198714047204,15.511684309817683
SNM15165,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,36,36,0,36,0,-0.2263850955277786,-0.22525859246257315,0.08637013219528136,0.4282578580275833,0.4249291784702549,0.05529032485660961,0.2941225908753424,0.29900654074829197,0.09145918329119282,-0.5642962744385265,-0.5737347570607191,0.05073433066672318,153.155990941429,32.37737895897752
SNM15166,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,28,28,0,28,0,-0.17467069335458615,-0.16842786284235492,0.07072606054709432,0.4133794937613976,0.4129072885790908,0.04087912769280236,0.24387611901120076,0.23251288050937075,0.07635619207412969,-0.5377450077944519,-0.5519798538476989,0.05253057059286647,131.5138803910236,39.97253816583727
SNM15167,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,18,18,0,18,0,-0.17490051979470786,-0.18546370402201096,0.027258913891792868,0.34246166765001923,0.34511307682251946,0.028365594824627395,0.2520761264570436,0.26177207127658036,0.034215455891308505,-0.4913734199693392,-0.4945791713937202,0.026360618530240743,63.4717400712261,25.89658254231404
SNM15168,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,5,5,0,5,0,-0.23766495479618643,-0.24708365028341464,0.03248062884621175,0.44221679533840585,0.4765300557909308,0.04686662478990314,0.30427125799881616,0.30937247066681,0.02907766582132504,-0.5724128932953746,-0.5992146886406372,0.036720489633622996,69.48763672653408,31.100230393809277
SNM15171,1867.0,2012-08-18,touching_perimeter,2012-08-11,18:40:22.6741411Z,6.2219597916666665,586,586,0,586,0,-0.00991005359456419,-0.03290943058064705,0.099531495053451,0.3663533667460162,0.376641278985537,0.08504906462642212,0.06518430236134082,0.0840072640420782,0.10478196736436904,-0.6005638179487517,-0.6192891561544117,0.07167888831806371,183.6054350174955,89.80478155278725
SNM15172,1867.0,2012-08-18,entirely_within,2012-08-11,18:40:22.6741411Z,6.2219597916666665,30,30,0,30,0,-0.025767788448280277,0.015442807067744481,0.164563600301374,0.3425166914612763,0.3399352504284898,0.06415696587885479,0.0948881912247333,0.05134402552033898,0.16257939021040474,-0.634645440267572,-0.6326791841770443,0.058932038069030294,157.01338903514076,56.161061303189065
SNM15180,3123.0,2021-08-04,entirely_within,2021-07-19,17:47:46.3640620Z,15.258491157407407,4,4,0,4,0,-0.05258571204889838,-0.01885464929154717,0.0395636841160608,0.3557426908390196,0.33429771467001645,0.026082568466408086,0.07065714110274304,0.03884386422388302,0.04832466606663932,-0.4674968960185948,-0.4691793642322917,0.010356957962411017,126.32795205114148,40.731024760803976
SNM15188,3432.0,2021-08-15,touching_perimeter,2021-08-12,18:45:24.9059130Z,2.2184617476851853,23,23,0,23,0,-0.18274183891686827,-0.17022809892649904,0.06196611230466917,0.39149332581241236,0.3572637457953415,0.06855477680534611,0.2587038368759881,0.26571228822141935,0.06010971004593029,-0.4894012639402702,-0.4894670171559117,0.07712072056811273,86.87953769252671,23.51952969786164
SNM15188,3123.0,2021-08-15,entirely_within,2021-08-12,18:45:24.9059130Z,2.2184617476851853,23,23,0,23,0,-0.18274183891686827,-0.17022809892649904,0.06196611230466917,0.39149332581241236,0.3572637457953415,0.06855477680534611,0.2587038368759881,0.26571228822141935,0.06010971004593029,-0.4894012639402702,-0.4894670171559117,0.07712072056811273,86.87953769252671,23.51952969786164
SNM15189,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,2,2,0,2,0,-0.27750574877913253,-0.2801437661048892,0.011706201883045194,0.5434789854111036,0.5524836230463713,0.03995807950650057,0.3435024343460929,0.34550121482874824,0.008869588391783223,-0.6206339568867604,-0.625523000171621,0.021695129576569137,106.30310051473832,41.77726700485159
SNM15192,2464.0,2015-09-09,within_100m,2015-09-07,18:33:59.9589878Z,1.226389375,25,25,0,25,0,-0.054443081132155464,-0.03403603134669334,0.12174156828260792,0.33851719878643116,0.3358373340864163,0.0263689153580717,0.08872935403517757,0.05909762026396611,0.15760622617605072,-0.4695554572342134,-0.4697306885986133,0.02164869198898142,130.63084853397083,32.554311696394656
SNM15194,2464.0,2015-11-03,within_100m,2015-10-09,18:34:12.3885544Z,24.22624550925926,3,3,0,3,0,-0.07975565715741262,-0.11109954185755937,0.04730481090185765,0.21856765379037293,0.2209471128576077,0.037646663967615665,0.12581996742509613,0.152793044868592,0.04642941388279214,-0.5506886807070832,-0.5553225274889895,0.030478164247561553,74.87844433761319,
SNM1521,3863.0,2020-09-06,entirely_within,2020-09-04,18:00:19.0041265Z,1.2497800462962962,2,2,0,2,0,-0.15940737606582242,-0.16970079198554283,0.010477226918287192,0.35137448138465494,0.34083569058066243,0.01072698349692068,0.22790282175229,0.24043007585241907,0.012750955066202812,-0.6361807417344099,-0.6383107030307746,0.0021679963195303325,38.657760885917774,38.50962198961479
SNM15258,2464.0,2015-11-03,within_100m,2015-10-26,18:28:01.7668800Z,7.230535115740741,7,7,0,7,0,0.15782846068561415,0.1626648804616652,0.037136503679867414,0.24851075877495565,0.2459365199774277,0.015974878347681333,-0.0945369356560591,-0.0992146368556098,0.04470471473422218,-0.5672628934744638,-0.554251409744662,0.02325581047551213,185.24624837654807,40.639543505718976
SNM15267,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,1,1,0,1,0,-0.26628031974653055,-0.26628031974653055,0,0.5125268083447067,0.5125268083447067,0,0.3584379223320722,0.3584379223320722,0,-0.6083318517838812,-0.6083318517838812,0,153.20736509569787,
SNM15279,3123.0,2021-08-16,entirely_within,2021-08-12,18:45:24.9059130Z,3.2184617476851853,4,4,0,4,0,-0.22626187736490502,-0.23549305522784836,0.0317741907234301,0.4367839953978194,0.420504605526632,0.04629284415979769,0.29530750622030943,0.3089871866864057,0.02950975159832901,-0.5363215192617212,-0.5267348764152796,0.03710591443508385,145.75058913397578,
