Site,ID,SampleDate,Latitude,Longitude,CH4.nmol.m2.s,CO2.umol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,AET,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature,NDVI,NDWI,EVI,SAVI,BSI,NDPI,NDGI
Loney,L16,2018-10-24,39.42028466,-120.655815,0.944108656,0.541338607,0.01607728,0.05806,0.086,0.12494,0.2722025,0.3186775,0.1800225,23,1818.4306640625,0.2541275974742915,41.7,LANDSAT_7,0.7753400810185185,278.5473937988281,288.2297058105469,0.3708051895730122,-0.0786538721906309,0.2320713505642519,0.2462192461063878,0.1464761978601333,0.2919610573669107,0.07119953606067428
Loney,L17,2018-10-24,39.42112963,-120.65595,3.245929233,1.255492323,-0.182779204,0.0352899999999999,0.0525875,0.0651275,0.199355,0.1831025,0.106405,34,1817.9742431640625,0.4370485181907549,41.7,LANDSAT_7,0.7753400810185185,278.5294189453125,288.2475280761719,0.5075099486733526,0.0424949177359576,0.2531744055769948,0.2633693380816435,0.0281335749417551,0.4106407835139959,0.20336480895005607
Loney,L18,2018-10-24,39.4208637,-120.656016,2.33432072,1.189207062,-0.100546535,0.0479674999999999,0.0693075,0.0975774999999999,0.2306225,0.241265,0.146555,31,1818.14208984375,0.2858948906025207,41.7,LANDSAT_7,0.7753400810185185,278.541259765625,288.244873046875,0.4053778184034126,-0.0225530449524515,0.2283906906481613,0.2409653465346534,0.097585566033534,0.3187844692539044,0.10155952196364873
Loney,L19,2018-10-24,39.42060096,-120.656086,-1.016469307,2.1470352,-0.257688555,0.05553,0.086,0.127415,0.2618625,0.3251124999999999,0.1900325,27,1818.23828125,0.254757270530759,41.7,LANDSAT_7,0.7753400810185185,278.5531005859375,288.24224853515625,0.3453770125424665,-0.1077558669449294,0.2087852957756102,0.2267810104270039,0.1755182356608478,0.2564498840292378,0.05014870430264035
Loney,L2,2018-10-24,39.42065104,-120.654653,1.561607802,1.26488326,0.035623082,0.030285,0.0386449999999999,0.0551174999999999,0.15409,0.12494,0.06961,29,1818.7587890625,0.51707808877574,41.6,LANDSAT_7,0.7753400810185185,278.4706420898437,288.2060241699219,0.4730829439671141,0.1044690535067914,0.1967397721557738,0.2093304850837026,-0.01184718706482,0.4295110680652849,0.15060978720053322
Loney,L20,2018-10-24,39.42033916,-120.656154,-2.51464216,1.517110521,-0.465121186,0.05806,0.0971374999999999,0.1448225,0.2791325,0.3509075,0.2101075,23,1818.3228759765625,0.2438156808850811,41.7,LANDSAT_7,0.7753400810185185,278.5649108886719,288.2395935058594,0.3168024908303947,-0.1139213383277252,0.1960595404402909,0.2180463334253291,0.190338837046664,0.2332431446115183,0.030452452621060236
Loney,L21,2018-10-24,39.42116249,-120.656298,9.351868609,1.267843683,-0.212293871,0.04288,0.0609474999999999,0.0776124999999999,0.21327,0.21866,0.1298349999999999,35,1817.8895263671875,0.3962703635595063,41.7,LANDSAT_7,0.7753400810185185,278.54718017578125,288.25714111328125,0.4663652849518278,-0.0124788738916028,0.2498581790185988,0.2572901157883757,0.0726300974344817,0.3590118409331029,0.16583648879740867
Loney,L22,2018-10-24,39.42092233,-120.656359,-0.136613212,1.994113692,-0.654991461,0.05047,0.0832224999999999,0.11251,0.241045,0.2961,0.1866775,31,1818.0654296875,0.3491786472533785,41.7,LANDSAT_7,0.7753400810185185,278.5589294433594,288.25457763671875,0.3635502255660364,-0.1024956017462696,0.2089891257690657,0.225881753372659,0.1672487055882877,0.2483275662907796,0.08145024237761245
Loney,L23,2018-10-24,39.42065748,-120.656428,-0.912885531,1.774069609,-0.183734253,0.05553,0.091555,0.134895,0.25837,0.3187049999999999,0.1900325,27,1818.1990966796875,0.1833448821071764,41.7,LANDSAT_7,0.7753400810185185,278.5706787109375,288.2520446777344,0.31397403786251,-0.10455313434129,0.186940012656963,0.2073432855871438,0.1820195439739412,0.2376250073348813,0.031261746117398806
Loney,L24,2018-10-24,39.42039126,-120.656495,-1.499263782,1.318699377,-0.214023064,0.0656499999999999,0.0998875,0.1448225,0.2687925,0.3477174999999999,0.2134349999999999,27,1818.1990966796875,0.1833448821071764,41.7,LANDSAT_7,0.7753400810185185,278.5706787109375,288.2520446777344,0.2997231725155034,-0.1280190102350326,0.1883638916280857,0.2035375951576976,0.1911739365706045,0.2113103855413813,0.026103368445997945
Loney,L4,2018-10-24,39.42012524,-120.654793,0.94269452,1.542050996,0.224080559,0.0429074999999999,0.0721125,0.102555,0.2305674999999999,0.2347199999999999,0.133135,23,1818.8544921875,0.4372399999605847,41.6,LANDSAT_7,0.7753400810185185,278.494873046875,288.1999206542969,0.3842805574525887,-0.0089245896354404,0.2099816858078542,0.2304808116453462,0.1044617273843635,0.3305385776407425,0.08476125481280099
Loney,L7,2018-10-24,39.42043978,-120.65506,3.9739248,0.514065166,-0.047243085,0.0454374999999999,0.060975,0.0950475,0.2166525,0.1927275,0.1164425,26,1818.6136474609373,0.3357356858730254,41.6,LANDSAT_7,0.7753400810185185,278.5003356933594,288.2127990722656,0.3901347449470645,0.0584420342957643,0.2102210601378654,0.2247228039916225,0.0467114655415419,0.3493814342454295,0.0708666358935077
Loney,L8,2018-10-24,39.42017934,-120.655129,-0.461214288,0.171619357,-0.304158134,0.0504974999999999,0.0721125,0.107505,0.22361,0.27344,0.15321,23,1818.6578369140625,0.3562360975307728,41.6,LANDSAT_7,0.7753400810185185,278.51239013671875,288.2098388671875,0.350648566208115,-0.1002514837541494,0.1948189780078813,0.2095468136178507,0.1630976143133566,0.2733141016077434,0.05233812131552972
Loney,L9,2018-10-24,39.42102357,-120.655265,6.257615537,1.938548184,0.111174575,0.0302574999999999,0.052615,0.0651275,0.216735,0.2057075,0.1097325,34,1818.2315673828125,0.327232207181803,41.6,LANDSAT_7,0.7753400810185185,278.4939880371094,288.22833251953125,0.5378775111978358,0.0261041443510064,0.2745381206115233,0.2908583670402405,0.046043325238617,0.4377653291814917,0.22902285757375906
Loney,L10,2019-06-18,39.42075848,-120.655334,222.2045952,8.911130748,-0.201739327,0.0143349999999999,0.0368574999999999,0.0277,0.2214924999999999,0.089025,0.0443649999999999,30,1818.3782958984373,0.379286905695204,103.8,LANDSAT_8,2.781346273148148,286.07159423828125,298.7400207519531,0.7776819125776256,0.4266023654061364,0.378447757346623,0.3880027496270984,-0.3378291176491443,0.7268680530677116,0.5465098365618173
Loney,L11,2019-06-18,39.42049541,-120.655402,12.82248762,6.431209089,-0.438317499,0.0179374999999999,0.0424124999999999,0.0322099999999999,0.220695,0.1096225,0.0570149999999999,26,1818.4676513671875,0.2530677098746381,103.8,LANDSAT_8,2.781346273148148,286.08056640625,298.7374572753906,0.7452798481643305,0.3362598106367359,0.3683005728164731,0.3755155032839469,-0.2544255056312671,0.6730776228568657,0.5053999089727006
Loney,L13,2019-06-18,39.42107685,-120.655607,207.4705434,7.118464077,-0.298289505,0.0197249999999999,0.0438699999999999,0.0327599999999999,0.26959,0.14243,0.0670525,34,1818.1119384765625,0.3680357584812427,103.8,LANDSAT_8,2.781346273148148,286.08087158203125,298.7550964355469,0.783297502893997,0.3086257948643269,0.4491498904766872,0.4427556552626659,-0.2456916502513428,0.6985326615815903,0.5544513250312954
Loney,L15,2019-06-18,39.42054608,-120.655742,12.54724896,9.133533323,-0.14572378,0.015105,0.0382325,0.0244824999999999,0.3164225,0.1085499999999999,0.0500025,27,1818.39501953125,0.306176698390414,103.9,LANDSAT_8,2.781346273148148,286.0986633300781,298.75018310546875,0.8563676097446502,0.4891434151621576,0.5406176159048317,0.520760371266671,-0.4272752712243844,0.7971719840583323,0.6724974362966891
Loney,L19,2019-06-18,39.42060096,-120.656086,5.10699487,2.250991755,0.16927012,0.0191474999999999,0.0394974999999999,0.0304774999999999,0.2334,0.108605,0.0547599999999999,27,1818.23828125,0.254757270530759,103.9,LANDSAT_8,2.781346273148148,286.1167297363281,298.762939453125,0.769002662220159,0.3648923261355827,0.3986192292317166,0.3984719408543909,-0.2897249955314965,0.7001636789968599,0.5328137145751246
Loney,L22,2019-06-18,39.42092233,-120.656359,11.67912913,3.680001459,-0.246680076,0.0247574999999999,0.045575,0.0376825,0.2359025,0.1297525,0.0706,31,1818.0654296875,0.3491786472533785,103.9,LANDSAT_8,2.781346273148148,286.1260681152344,298.77789306640625,0.7245280260248186,0.2903009667582831,0.3882658392855219,0.3843533677617844,-0.2177670844088345,0.6378211169766101,0.47164071035493077
Loney,L23,2019-06-18,39.42065748,-120.656428,24.86814165,4.77867317,-0.277189827,0.0221999999999999,0.0499749999999999,0.0383699999999999,0.2832025,0.1628625,0.0850374999999999,27,1818.1990966796875,0.1833448821071764,103.9,LANDSAT_8,2.781346273148148,286.13482666015625,298.7756652832031,0.761360190936725,0.2697813098987816,0.4544294493558465,0.4470071113626613,-0.2056115349314595,0.6556408507065935,0.5236853274349935
Loney,L24,2019-06-18,39.42039126,-120.656495,14.86604962,13.14967628,-0.074697244,0.0262425,0.052945,0.046015,0.29918,0.19413,0.1136099999999999,27,1818.1990966796875,0.1833448821071764,103.9,LANDSAT_8,2.781346273148148,286.13482666015625,298.7756652832031,0.7333970654267876,0.2129492611137012,0.4591475396754147,0.4493016404498369,-0.1507821789618391,0.5958956282765522,0.4764636773992276
Loney,L4,2019-06-18,39.42012524,-120.654793,7.860499481,2.882901473,-0.05564423,0.01901,0.0421924999999999,0.0299,0.2740725,0.119385,0.0588575,23,1818.8544921875,0.4372399999605847,103.8,LANDSAT_8,2.781346273148148,286.053466796875,298.70916748046875,0.8032716775366193,0.3931491965460055,0.4656590236841553,0.4555612909645541,-0.3250634370743782,0.730726605534713,0.5859845667785429
Loney,L9,2019-06-18,39.42102357,-120.655265,160.9513165,6.95970844,-0.099160649,0.0152974999999999,0.0383425,0.030505,0.1964675,0.0854774999999999,0.0425224999999999,34,1818.2315673828125,0.327232207181803,103.8,LANDSAT_8,2.781346273148148,286.0626525878906,298.7425842285156,0.7312009164105784,0.3936583376190393,0.3280497483230597,0.3424390193576786,-0.2922447921036775,0.6917879171722059,0.48376451674317256
Loney,L10,2019-07-10,39.42075848,-120.655334,39.55219072,7.17559094,-0.073548988,0.0021249999999999,0.033255,0.0223925,0.362485,0.1377,0.0627349999999999,30,1818.3782958984373,0.379286905695204,77.4,LANDSAT_8,3.218330474537037,282.64324951171875,294.9414367675781,0.8836383004982106,0.4494037206233693,0.5741304711147425,0.5765077651991378,-0.389778017066814,0.8005941958362579,0.717207963312619
Loney,L11,2019-07-10,39.42049541,-120.655402,1.305211864,6.373730558,-0.2241112,0.0035274999999999,0.033475,0.025115,0.3172474999999999,0.1516425,0.0752475,26,1818.4676513671875,0.2530677098746381,77.4,LANDSAT_8,3.218330474537037,282.65069580078125,294.9410400390625,0.8532841651758005,0.3531851820256349,0.5066533123479753,0.5202021101366692,-0.2894635023842662,0.741105337565803,0.658594322103445
Loney,L12,2019-07-10,39.42022932,-120.655473,9.517629442,6.101133783,-0.251980973,0.0038024999999999,0.0331174999999999,0.0273974999999999,0.2877125,0.160635,0.084295,23,1818.5274658203125,0.3157061788489047,77.4,LANDSAT_8,3.218330474537037,282.6581726074219,294.94061279296875,0.8261083431182761,0.2834352817847762,0.4571489283610056,0.4790427058924562,-0.2157919705555757,0.6917055055066238,0.6084635048972261
Loney,L13,2019-07-10,39.42107685,-120.655607,63.0910533,10.7725669,-0.469876727,0.0046549999999999,0.036005,0.0261599999999999,0.338285,0.1479025,0.06961,34,1818.1119384765625,0.3680357584812427,77.4,LANDSAT_8,3.218330474537037,282.6469116210937,294.9530944824219,0.8564392432328608,0.3915824656125466,0.534338926237689,0.5416047290458039,-0.3266473566375406,0.7639084061809925,0.6656363938936217
Loney,L15,2019-07-10,39.42054608,-120.655742,6.014303021,7.444723004,-0.231420484,0.0019875,0.0346849999999999,0.0214574999999999,0.41358,0.1423749999999999,0.0639449999999999,27,1818.39501953125,0.306176698390414,77.5,LANDSAT_8,3.218330474537037,282.6617431640625,294.9524230957031,0.9013533316093442,0.4878182586720149,0.6418058243687268,0.6290483002018636,-0.4344753192958233,0.8230144666895878,0.7538681104721829
Loney,L16,2019-07-10,39.42028466,-120.655815,2.451948667,6.700547021,-0.212358317,0.00306,0.0329524999999999,0.0244,0.3313275,0.15398,0.0771999999999999,23,1818.4306640625,0.2541275974742915,77.5,LANDSAT_8,3.218330474537037,282.6691589355469,294.9520874023437,0.862816341160017,0.3654332562344493,0.5274474962666112,0.5380115165166481,-0.3042460764381519,0.7486169366383479,0.6756300454317342
Loney,L17,2019-07-10,39.42112963,-120.65595,21.55256495,8.270613086,-0.259320297,0.0055074999999999,0.0356199999999999,0.031,0.257435,0.1412749999999999,0.0769524999999999,34,1817.9742431640625,0.4370485181907549,77.5,LANDSAT_8,3.218330474537037,282.6580505371094,294.9643249511719,0.785046890980637,0.2913395701136165,0.4037343218302884,0.4307932803591926,-0.208326871047235,0.6681132698383078,0.5435345796115448
Loney,L18,2019-07-10,39.4208637,-120.656016,82.47124725,9.849710448,-0.382421622,0.0024274999999999,0.0324299999999999,0.0239324999999999,0.3254149999999999,0.138635,0.0684549999999999,31,1818.14208984375,0.2858948906025207,77.5,LANDSAT_8,3.218330474537037,282.6654357910156,294.9640808105469,0.8629874265595147,0.4024997306324748,0.5195094443338736,0.532436664616073,-0.3370139271222037,0.7640662074379014,0.6760928288921553
Loney,L19,2019-07-10,39.42060096,-120.656086,4.006238754,7.55269383,-0.272129426,0.0022349999999999,0.0345199999999999,0.0226675,0.3825599999999999,0.15508,0.0740374999999999,27,1818.23828125,0.254757270530759,77.60000000000001,LANDSAT_8,3.218330474537037,282.6727905273437,294.9638366699219,0.8881245719996792,0.4231083996726434,0.5991009137353279,0.5963569931315608,-0.3680566357208565,0.7883726327938904,0.7265285356780877
Loney,L20,2019-07-10,39.42033916,-120.656154,1.161601559,6.912621694,-0.236012958,0.0039399999999999,0.0365,0.0264075,0.345985,0.1632475,0.082645,23,1818.3228759765625,0.2438156808850811,77.60000000000001,LANDSAT_8,3.218330474537037,282.6801452636719,294.9635925292969,0.8581738354021632,0.3588488558762452,0.5417008502386635,0.5494846069859611,-0.2970273175432745,0.7423962008072781,0.6688025759841452
Loney,L21,2019-07-10,39.42116249,-120.656298,143.9057101,4.373021485,-0.217065521,0.00603,0.0374899999999999,0.03034,0.297365,0.1395974999999999,0.0741474999999999,35,1817.8895263671875,0.3962703635595063,77.60000000000001,LANDSAT_8,3.218330474537037,282.669189453125,294.9755554199219,0.8148334630231456,0.3610550104413995,0.4654663291915937,0.483913350771108,-0.2819529611847908,0.7140166170817189,0.5925082767559143
Loney,L22,2019-07-10,39.42092233,-120.656359,2.078295062,10.07481274,-0.335283773,0.01208,0.04574,0.0389474999999999,0.33966,0.16586,0.0910874999999999,31,1818.0654296875,0.3491786472533785,77.60000000000001,LANDSAT_8,3.218330474537037,282.676513671875,294.9753723144531,0.7942592262435373,0.3438043994302896,0.5070199191364665,0.5133905071377152,-0.2640071152956397,0.6917482818414984,0.5583946848850293
Loney,L23,2019-07-10,39.42065748,-120.656428,1.685716731,8.30086588,-0.41762074,0.0110899999999999,0.0407899999999999,0.0323749999999999,0.3704875,0.168225,0.08589,27,1818.1990966796875,0.1833448821071764,77.60000000000001,LANDSAT_8,3.218330474537037,282.683837890625,294.9752197265625,0.8392751869434361,0.3754553681230712,0.5705336426914154,0.561734206482161,-0.3108630958771165,0.7377091623982697,0.6321662674368819
Loney,L24,2019-07-10,39.42039126,-120.656495,-2.2921527,10.18805697,-0.524220988,0.012465,0.0435949999999999,0.0374349999999999,0.3615775,0.1949,0.1059924999999999,27,1818.1990966796875,0.1833448821071764,77.60000000000001,LANDSAT_8,3.218330474537037,282.683837890625,294.9752197265625,0.812361768115034,0.2995224425066602,0.542879513633014,0.5408309116947764,-0.2336951816319042,0.6849776479584918,0.5846106541846807
Loney,L4,2019-07-10,39.42012524,-120.654793,3.428716442,5.529216765,-0.276541748,0.0048749999999999,0.0364724999999999,0.0259399999999999,0.365455,0.1443825,0.067355,23,1818.8544921875,0.4372399999605847,77.30000000000001,LANDSAT_8,3.218330474537037,282.6361999511719,294.91766357421875,0.8674484855452931,0.4336136514085369,0.5717540707259693,0.5713207949337835,-0.369937251746732,0.7843715699716028,0.6856806069054306
Loney,L6,2019-07-10,39.42070463,-120.654992,10.11858284,2.546470031,0.191989536,0.00328,0.0309724999999999,0.0252524999999999,0.25793,0.1148474999999999,0.0567674999999999,30,1818.5257568359373,0.4281577141729301,77.30000000000001,LANDSAT_8,3.218330474537037,282.6321716308594,294.9301147460937,0.8216521148022918,0.3838281548644969,0.4200424957305692,0.4456384686838636,-0.3017866487254242,0.7366152599014778,0.602434716403432
Loney,L7,2019-07-10,39.42043978,-120.65506,36.78898762,7.108039243,-0.114898503,0.0056999999999999,0.0351249999999999,0.0285525,0.27828,0.1386899999999999,0.0695824999999999,26,1818.6136474609373,0.3357356858730254,77.30000000000001,LANDSAT_8,3.218330474537037,282.6396789550781,294.9296264648437,0.8138886851946908,0.3347722857759552,0.4437722350365534,0.4642738734495698,-0.258713827435467,0.7130947899522818,0.590767960237881
Loney,L8,2019-07-10,39.42017934,-120.655129,16.85029025,4.87331175,0.211958295,0.003225,0.0359774999999999,0.0284975,0.3206024999999999,0.160745,0.0841575,23,1818.6578369140625,0.3562360975307728,77.4,LANDSAT_8,3.218330474537037,282.6471862792969,294.9291381835937,0.8367373245488398,0.3321041451342324,0.4976574212893552,0.5160257920150747,-0.2623131346599877,0.7163315759719735,0.6281592922663394
Loney,L9,2019-07-10,39.42102357,-120.655265,12.8008959,6.166307062,0.144289036,0.0029774999999999,0.0314399999999999,0.0230249999999999,0.2944775,0.1147374999999999,0.0556674999999999,34,1818.2315673828125,0.327232207181803,77.30000000000001,LANDSAT_8,3.218330474537037,282.63580322265625,294.9418640136719,0.8549617719545515,0.4392312109771147,0.4811976561662133,0.4980764584817783,-0.366925732536031,0.7746814067880574,0.6627181620227252
Loney,L15,2019-08-23,39.42054608,-120.655742,0.39250723,8.43478088,-0.100503417,0.0198625,0.05091,0.0492324999999999,0.347525,0.1902525,0.090675,27,1818.39501953125,0.306176698390414,32.1,LANDSAT_8,0.7815652199074075,286.9353942871094,298.7183532714844,0.7518257373836665,0.292449014694739,0.4991670578273556,0.4989517790484051,-0.210756789935283,0.6748507562310809,0.4889882720304369
Loney,L16,2019-08-23,39.42028466,-120.655815,-0.187430272,6.317338236,-0.228097115,0.0212924999999999,0.04816,0.0502225,0.33064,0.2087325,0.1034625,23,1818.4306640625,0.2541275974742915,32.1,LANDSAT_8,0.7815652199074075,286.9340515136719,298.7175598144531,0.7362696511208113,0.2260172700684591,0.476161568993696,0.4775163547091628,-0.1522006916167051,0.6356652595018256,0.46146786344525664
Loney,L19,2019-08-23,39.42060096,-120.656086,3.213815234,7.940836713,0.277382758,0.0205775,0.048435,0.048985,0.3388075,0.2036175,0.0994749999999999,27,1818.23828125,0.254757270530759,32.1,LANDSAT_8,0.7815652199074075,286.9501037597656,298.7289123535156,0.7473648923070972,0.2492326128036134,0.4900994242878003,0.4896794577561761,-0.1744847729733041,0.6526868615522473,0.4789279350473061
Loney,L20,2019-08-23,39.42033916,-120.656154,-1.385164878,5.534969843,-0.081446796,0.0230249999999999,0.052395,0.0558874999999999,0.3478275,0.2250675,0.1145999999999999,23,1818.3228759765625,0.2438156808850811,32.1,LANDSAT_8,0.7815652199074075,286.9488220214844,298.7281799316406,0.7231338939598481,0.214280103683921,0.4831955722244475,0.4845664839025578,-0.1379203215673339,0.6195028035250968,0.4424003419379204
Loney,L23,2019-08-23,39.42065748,-120.656428,0.132424992,6.846279982,0.324826066,0.0277824999999999,0.060865,0.0678225,0.3144699999999999,0.22658,0.12406,27,1818.1990966796875,0.1833448821071764,32.1,LANDSAT_8,0.7815652199074075,286.96484375,298.73944091796875,0.6451800650025831,0.1624433970982348,0.4075373276747333,0.4193294740689737,-0.075158445311825,0.5451666556111606,0.34727142662324145
Loney,L24,2019-08-23,39.42039126,-120.656495,-4.311885135,6.344864581,-0.115462056,0.0305874999999999,0.0652099999999999,0.0757424999999999,0.3103999999999999,0.2429425,0.14298,27,1818.1990966796875,0.1833448821071764,32.1,LANDSAT_8,0.7815652199074075,286.96484375,298.73944091796875,0.6076966404889387,0.1219091249994351,0.382066643383571,0.3972117915572269,-0.033808442825796,0.4932876623361003,0.30336279611047595
Loney,L10,2019-09-12,39.42075848,-120.655334,12.59725359,7.488965147,-0.313049974,0.0044349999999999,0.0379849999999999,0.0403775,0.2774,0.1771625,0.09172,30,1818.3782958984373,0.379286905695204,72.10000000000001,LANDSAT_8,3.2181161342592595,278.93914794921875,292.9902648925781,0.7458756519892062,0.2205142307163481,0.3986512737969694,0.4347560919687812,-0.1287509386733415,0.6299995122928639,0.4723963768974748
Loney,L11,2019-09-12,39.42049541,-120.655402,-0.357779727,9.693360819,-0.22970336,0.0090274999999999,0.0449974999999999,0.0527524999999999,0.3159274999999999,0.21459,0.1124275,26,1818.4676513671875,0.2530677098746381,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9410400390625,292.9888000488281,0.713830422046219,0.1910163189715701,0.4204782115835816,0.4544394944053047,-0.0972695309367336,0.5998880834158359,0.4211931786761658
Loney,L12,2019-09-12,39.42022932,-120.655473,1.103389754,9.236805212,0.317974065,0.0086424999999999,0.039415,0.0537699999999999,0.2715975,0.229935,0.126425,23,1818.5274658203125,0.3157061788489047,72.10000000000001,LANDSAT_8,3.2181161342592595,278.94293212890625,292.9873352050781,0.6694814325339808,0.0830703892569275,0.3560672126873387,0.3958736562803842,0.0061442161912952,0.5201251932006794,0.3507055718446043
Loney,L13,2019-09-12,39.42107685,-120.655607,12.95671507,9.023184665,-1.89527645,0.0047375,0.03353,0.0345475,0.2323825,0.1771075,0.0924625,34,1818.1119384765625,0.3680357584812427,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9522399902344,293.0042419433594,0.7411493650020604,0.134984981318225,0.3522361166873941,0.3869355743027394,-0.0567433569160491,0.5894150936040377,0.46898804083754403
Loney,L15,2019-09-12,39.42054608,-120.655742,1.68195489,9.960685369,-0.700018044,0.0078449999999999,0.0445025,0.0500025,0.2917825,0.2080449999999999,0.1097874999999999,27,1818.39501953125,0.306176698390414,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9560546875,293.0014953613281,0.7074037772283746,0.1675327988155914,0.3943025258323765,0.430834476736934,-0.0745595552965436,0.5853850032492018,0.4174116240143971
Loney,L16,2019-09-12,39.42028466,-120.655815,1.38631093,7.009179246,-1.481268479,0.0106775,0.045355,0.05608,0.30424,0.2306774999999999,0.124445,23,1818.4306640625,0.2541275974742915,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9579772949219,293.0001220703125,0.6887211367673178,0.1375212065411956,0.3975295371846943,0.4326762135019528,-0.0468026758632152,0.5586041619813084,0.38443678820015387
Loney,L17,2019-09-12,39.42112963,-120.65595,5.408749205,5.611794204,-1.325052203,0.0031424999999999,0.0321275,0.0318525,0.2446475,0.1592049999999999,0.0849274999999999,34,1817.9742431640625,0.4370485181907549,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9672241210937,293.0167541503906,0.7696021699819168,0.2115685801127887,0.3767099946448566,0.4110656793303284,-0.1292761152792257,0.6317829069577426,0.5110381572144532
Loney,L18,2019-09-12,39.4208637,-120.656016,0.386540302,8.781498479,-0.709336146,0.0058924999999999,0.0396074999999999,0.0449974999999999,0.2837525,0.1952025,0.1050849999999999,31,1818.14208984375,0.2858948906025207,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9691772460937,293.0154724121094,0.7262509505703423,0.1848816694679041,0.3954092089083207,0.4321357466063348,-0.0933197444535667,0.5977572472081726,0.44025385524807403
Loney,L19,2019-09-12,39.42060096,-120.656086,-1.080817429,9.502508084,-1.045898662,0.00955,0.0446675,0.05597,0.300005,0.225095,0.12153,27,1818.23828125,0.254757270530759,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9710998535156,293.01416015625,0.685539714867617,0.1426585412302419,0.3900316455696202,0.4276439148339612,-0.0482374453963631,0.5591908350211292,0.3791555095095584
Loney,L20,2019-09-12,39.42033916,-120.656154,-1.308057969,6.1948676,-0.313184018,0.0126574999999999,0.0473075,0.0624874999999999,0.302865,0.2483325,0.1402025,23,1818.3228759765625,0.2438156808850811,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9730224609375,293.01287841796875,0.6579330920138772,0.0989345924101614,0.3796572183083299,0.4166697964124446,-0.0075078730886056,0.5160415380314362,0.340602020989513
Loney,L21,2019-09-12,39.42116249,-120.656298,90.48754227,4.540382759,-0.788887691,0.0033074999999999,0.036335,0.03694,0.2641175,0.1718825,0.0920225,35,1817.8895263671875,0.3962703635595063,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9822082519531,293.0292663574219,0.7545983740647552,0.2115481651376147,0.3887492823596953,0.4253954928329115,-0.1230505147008646,0.623870482622171,0.4881641067251274
Loney,L22,2019-09-12,39.42092233,-120.656359,3.081251135,8.76412865,0.585546628,0.0164799999999999,0.0447225,0.0593524999999999,0.2690675,0.2194575,0.1233449999999999,31,1818.0654296875,0.3491786472533785,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9841613769531,293.0280456542969,0.638557335119664,0.1015505859474949,0.349156639745069,0.37972586369233,-0.0119383546776644,0.5091703972805852,0.31806420657728457
Loney,L23,2019-09-12,39.42065748,-120.656428,-0.91532503,6.91645719,-0.273618144,0.0152424999999999,0.0509375,0.0671625,0.283835,0.2524025,0.1451525,27,1818.1990966796875,0.1833448821071764,72.2,LANDSAT_8,3.2181161342592595,278.9861145019531,293.02685546875,0.6173049665595908,0.0586167509732161,0.3444732999309217,0.3819150467539563,0.0331168647482189,0.4732694009105841,0.29585778282508407
Loney,L24,2019-09-12,39.42039126,-120.656495,-0.958396593,4.347725213,-1.155353211,0.0169199999999999,0.0544025,0.0726625,0.2706075,0.28345,0.1673175,27,1818.1990966796875,0.1833448821071764,72.2,LANDSAT_8,3.2181161342592595,278.9861145019531,293.02685546875,0.5766452063972966,-0.0231790021793766,0.3132670647424403,0.3521025294389697,0.1065580137965322,0.4060519871494774,0.2529082727126166
Loney,L4,2019-09-12,39.42012524,-120.654793,2.729142896,10.57595696,-0.035411071,0.0106225,0.0445575,0.054375,0.29269,0.2155524999999999,0.1163049999999999,23,1818.8544921875,0.4372399999605847,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9128112792969,292.9617919921875,0.6866581187961909,0.151773021736671,0.3870581614514011,0.4220130686547077,-0.058239131951713,0.5638733449064983,0.3833280483838261
Loney,L7,2019-09-12,39.42043978,-120.65506,3.378526699,8.921482873,0.222140815,0.0072399999999999,0.0395524999999999,0.0442549999999999,0.2990975,0.1917924999999999,0.1003,26,1818.6136474609373,0.3357356858730254,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9259948730469,292.9761047363281,0.7422182742225556,0.2185927600888183,0.4218331785655761,0.4532668723932164,-0.1295942918775409,0.6254755615505243,0.46287762870455806
Loney,L8,2019-09-12,39.42017934,-120.655129,1.214021303,3.627786138,0.116812533,0.0089724999999999,0.0443925,0.055035,0.2931575,0.229165,0.1245,23,1818.6578369140625,0.3562360975307728,72.10000000000001,LANDSAT_8,3.2181161342592595,278.9278869628906,292.9745483398437,0.6838817608075992,0.1225153042421109,0.3825694315581122,0.421111658025743,-0.0305800487779919,0.5479973840754404,0.37828375136365805
