Site,ID,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,percentN,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDGI_June,NDWI_Sept,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,NDGI_Sept,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDPI,dNDSI,dNDGI,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Active_growth_days,Minimum_temperature,Maximum_temperature,SRad,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology,Organic_Matter,ModisNPP,LandsatNPP,Root_Turnover,Root_Exudates,BNPP,Model_ANPP,Model_BNPP,Model_Rh,Model_NEP
Lower Dixie,LX10,2016-07-18,39.93799802,-120.33828,12.15962801,0.792538149,1.247697834,3.914327676,,-0.0293954028228203,0.2612288538933115,0.2589839578000587,0.0797224326094799,0.2905327500018113,0.1791868563749582,-0.1553030654990536,0.1874389424490354,0.1940294202221338,0.1853045142617648,0.1739731856616957,0.0906685061790531,8.82368184672619,13.265844033730158,16.37226545535714,41.05358577678571,43.72112427132936,29.771388813988096,76.92440553677588,-6.099116930468119,43.847464441594056,44.96081808805381,16.953108462318998,52.59649147614772,-96.01967126629036,26.32425419231116,780.7,1794.2464599609375,320.1,27,6.972434503688056,0,745,133,0,91,273.6784362792969,288.00421142578125,29295.487915039062,21.180225372314453,25.951461791992188,43.67228317260742,40.85225296020508,1.3520072373975498,1.3367371006726247,5,1.0320628019827465,676.2,264.6,92.55765882536272,141.69854761171197,234.2562064370747,215.6941098313605,746.3940507609991,573.2895906175901,388.7985699747695
Lower Dixie,LX11,2016-07-18,39.93820396,-120.338482,11.3471777,0.826650801,0.215723458,5.015723237,,-0.0272084393460432,0.2576201496361734,0.25753757782422,0.0814179640393555,0.2888166968826566,0.1724347841422937,-0.1732998442601873,0.1846167657476439,0.1919499921287591,0.2000401523330779,0.1581320552270995,0.0870524508711863,10.031993323908727,14.70214605059524,17.93362861111111,43.62623671527777,45.67775055257937,31.13886853968254,79.18686042465332,-4.90137231871179,45.50065627348079,46.54548086887477,17.017757010876224,54.41918587580007,-97.28551799662084,27.11970685928661,780.7,1792.8619384765625,320.1,29,1.9932316255043017,0,745,129,0,82,273.6801147460937,288.0027770996094,29295.18572998047,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,613.4,413.9,16.002959756834414,22.076275797887995,38.07923555472241,92.94133418603003,647.3479787173105,434.2566812599105,306.0326316434301
Lower Dixie,LX12,2016-07-18,39.93839599,-120.33869,12.14995866,0.859558888,0.717134737,4.976808899,,0.0506841355368685,0.3202379630029394,0.316427688039035,0.0129678408861445,0.3875767434168846,0.2474245394482639,-0.1348434191098375,0.211403094043668,0.2187914871853614,0.173161991964081,0.2120067318129104,0.1081566200372431,9.674648191468254,14.993776621031746,18.126515433531743,51.2264184593254,47.374347360119046,29.5209392906746,90.04665556311643,6.596544798156569,56.41980608186729,56.95790277455585,7.502836567439607,69.71376970535259,-98.13865035184683,36.297560489082215,780.7,1794.0865478515625,320.1,22,6.77941234541432,0,745,140,0,88,273.6804504394531,288.00750732421875,29295.305770874023,20.72360610961914,21.62873077392578,42.92076873779297,43.983829498291016,2.2596480518865483,1.8824776041798776,5,1.307286091632175,583.9,449.0,53.199028250506856,78.75860535628799,131.95763360679484,111.6722438204672,537.2751796093701,427.23583523980255,221.71158819003472
Lower Dixie,LX2,2016-07-18,39.93969301,-120.338712,7.918917532,0.559482225,3.848040048,3.076851313,,-0.0578804273246037,0.240102163194414,0.2409501253499718,0.1027242141110707,0.2572789427122189,0.1548832009320062,-0.165048117903568,0.1621899802701224,0.1643348188210601,0.1957920695803603,0.1286508715450158,0.0407853335690268,10.285720214868014,15.27892337722136,19.664429500086264,41.94347632056591,48.036432654524674,32.876741066942714,69.56503499214358,-12.059248018740176,39.19929037448387,40.55360004733943,23.44478605997604,47.03920374746624,-97.300085625704,18.932698170537744,781.0,1793.271484375,320.1,35,2.0482173218386435,0,745,130,0,85,273.6895751953125,287.9964599609375,29293.551803588867,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,470.1,235.0,285.4582000573677,408.20008829184,693.6582883492076,89.63756142319107,606.7956052487507,527.8780388175168,168.555127854425
Lower Dixie,LX3,2016-07-18,39.93953803,-120.338442,6.969885561,0.560948119,0.262366367,1.995139076,,-0.0148174857082311,0.2711853932323704,0.2721596987152761,0.0676075472248159,0.3102679315791864,0.191424962396676,-0.1716562494468559,0.1607507851997141,0.1647929126020962,0.2045876994970873,0.1262179384594345,0.0301467520104022,9.542698455508113,14.905998229145094,19.441372982552625,45.85000903539079,48.490089456758966,32.13346853329883,77.92807135784162,-4.109437524568206,45.29728064970824,47.02603787142812,17.59592657535404,56.74591084526182,-99.72471609162888,24.68477348760648,780.9000000000001,1793.4637451171875,319.8,40,1.8758462966589788,0,745,131,0,87,273.6885070800781,287.9955749511719,29293.675323486328,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,470.1,390.1,19.46305910156441,28.486690663392,47.94974976495641,254.55590798638767,1472.521415829971,636.6860331046295,1090.3912907117292
Lower Dixie,LX4,2016-07-18,39.93929202,-120.338708,6.186286822,0.508734285,0.483920188,2.053979421,,-0.0035902102676386,0.2793296351302978,0.2798819499652953,0.0594462042402454,0.3208276234834191,0.196256326138587,-0.1669791361292491,0.1737829963994534,0.181369782070433,0.2022101667607077,0.1423933191399256,0.0513143860909855,9.049477991136126,14.328957502156658,18.6478522425164,47.39068280579279,48.00895631705056,31.283288392447385,83.50104177235343,-0.6395446225924593,49.09610012831964,50.83943851260479,14.502433183214592,61.77627883903217,-102.00431534130811,28.634262283586693,780.9000000000001,1793.510986328125,320.0,33,2.317540380970835,0,745,131,0,87,273.68603515625,288.0001525878906,29294.211700439453,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,497.9,394.8,35.898531230125855,52.542118332288,88.44064956241385,215.08834565152924,1161.6055472654552,548.625153391613,828.0687395253714
Lower Dixie,LX5,2016-07-18,39.93949603,-120.338936,8.91038439,0.702989997,6.314283897,3.718440385,,0.0154482351023342,0.2928501694413812,0.2911014846395556,0.0400023024657646,0.3496615562944581,0.2219459969645288,-0.1134626194613791,0.2053039815080387,0.2070401392828226,0.1533113519194368,0.2057024233954608,0.0945863324410712,9.059941227894235,14.255461250668564,17.58798721230159,47.36056812290804,45.89067401690821,29.691966058531744,87.68881793277319,3.3717720258432617,51.74949256704884,52.9461740727033,10.291380006596968,66.39181553136827,-99.47043455789694,33.35628574385862,781.1,1791.951904296875,320.0,25,2.4403254518350006,0,745,130,0,87,273.6866455078125,288.0044860839844,29294.2822265625,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,394.1,378.2000000000001,468.410955552727,685.5796884006719,1153.9906439533988,337.13443093021704,1124.457099297963,651.8211724511204,809.7703577770596
Lower Dixie,LX6,2016-07-18,39.93969703,-120.339184,10.16310309,0.788162928,1.428439109,3.104760155,,0.0475325507507805,0.3041843816073968,0.2993725114444176,0.0087390985693036,0.3882081225438467,0.2537919149925444,-0.0583771527620685,0.2248041018952258,0.2257172928300075,0.107086180910195,0.2659064951092041,0.1316333374246779,8.860375207751034,13.799259205292444,16.171422590903212,45.17385634187371,42.21441272217908,27.00473465527951,88.76332551650927,5.429982235081171,51.85317386840015,52.43666277613414,7.80807196213102,68.2214292835238,-96.19929650267082,35.785278198220446,781.2,1790.745361328125,319.90000000000003,15,1.3220360540903446,0,745,130,0,97,273.687255859375,288.00885009765625,29294.352478027344,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,317.6,401.7000000000001,105.96554398092118,172.921124779104,278.88666876002515,345.27158794747663,1277.584582292618,654.4203328965077,968.4358373435872
Lower Dixie,LX7,2016-07-18,39.93859003,-120.338434,12.8026807,0.90287312,0.606357826,5.079098405,,0.1104757148498204,0.3785490104560453,0.3695266167107661,-0.0476452199776659,0.4662556956102172,0.3224986879905238,-0.0682550513660368,0.2456909890983276,0.251061240857346,0.1197696590587852,0.271959455955115,0.1450803672913925,8.135128910218253,13.627669278769838,15.86822886507936,54.3885889047619,44.243011563988105,26.683390954365084,102.80263647553252,18.453724743686205,65.84525235169401,65.82745143337127,-3.61714172512182,83.84129287564997,-99.94158025609956,48.27677951920717,780.7,1792.4268798828125,319.90000000000003,26,1.1219697726519713,0,745,132,0,99,273.6836853027344,287.99774169921875,29294.470611572266,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,583.9,471.7000000000001,44.98129214913477,74.91672211795199,119.89801426708677,371.0071370419256,1112.410059997268,661.1145144878566,822.3026825513369
Lower Dixie,LX8,2016-07-18,39.938355,-120.338213,14.47897647,1.037464105,0.145759093,5.248172811,,0.0937911479442114,0.3661821452473629,0.3603739899482229,-0.0325562781026885,0.4549161499823344,0.318762748312302,-0.0667303924092342,0.2494740134764098,0.255683777157674,0.1196444348001754,0.2812377865739816,0.1437980363835184,7.750615902777776,13.26579635565476,15.552325023809528,53.943746430059534,43.94398468005953,26.48801714136905,103.18160791700876,18.191347705438936,65.5045048011766,65.78200801400054,-2.98305976767032,83.72958421688475,-101.08254618027308,48.14846470043905,780.6,1792.8619384765625,319.90000000000003,29,1.9932316255043017,0,745,132,0,95,273.6831359863281,287.9951477050781,29294.461624145508,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,653.4000000000001,479.8,10.812810628465286,17.28119806608,28.094008694545288,349.08199854652327,1077.5628174346562,713.4685756941772,713.1762402870022
Lower Dixie,LX9,2016-07-18,39.93814697,-120.338016,8.424498018,0.609520557,0.903706375,3.114847542,,0.0010667191686353,0.3087469424732641,0.3085231046490852,0.0516006444479514,0.3544811480296155,0.2359497271459555,-0.1574671484550621,0.2188504567579204,0.2281878899727523,0.1912827799381878,0.1870813816327587,0.112938330138482,8.893760549107142,13.778599861111111,16.76511445684524,48.5846745342262,47.48912878125,30.961397557539684,90.96488546595798,1.5639127822485115,55.12530656666871,55.95844995317527,10.488025592013656,66.27287305641119,-103.33438588916604,36.36338407061724,780.5,1793.1011962890625,320.1,34,1.4207428774609894,0,745,123,0,80,273.68145751953125,287.9966125488281,29294.763549804688,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641,692.9000000000001,462.8,67.03942577779236,90.22604447999998,157.26547025779234,246.50395029273903,1186.9359595203969,635.0929855408265,798.3469242723095
McReynolds,M1,2016-08-09,39.95647299,-120.496834,6.897615461,1.377460968,10.6520745,2.030224187,,0.2624129118101143,0.4202224839428901,0.3991614079652675,-0.1929960917834988,0.6015859218249058,0.4214759257333493,-0.0023292260428705,0.25681205888769,0.2605715933018935,0.0602823306338893,0.3632908101847229,0.1989411736444118,6.753389067352484,11.776126768407092,12.618969828124998,50.1360548134705,34.56359358165114,18.85481069458463,120.7925956648656,39.33940493395804,68.06664185007288,68.34118695845329,-21.70884687071358,107.5578590227292,-96.51055670373432,65.81617307586316,784.6,1652.5966796875,326.8,978,0.4416066350208826,0,802,88,0,117,273.95751953125,288.6959533691406,29512.449920654297,22.34457015991211,25.51020240783692,47.29015350341797,42.76166534423828,2.1042467387459154,0.8478870430996164,8,1.3578875445475365,544.4,706.2,790.2001995086785,1555.3733101919995,2345.573509700678,246.50395029273903,1186.9359595203969,635.0929855408265,798.3469242723095
McReynolds,M10,2016-08-09,39.95878103,-120.486974,23.01332402,1.67613551,3.56818259,9.351742796,,0.2785237312284799,0.456371534220354,0.4340345972918487,-0.2083648513909118,0.6257091766896402,0.4435713080282669,-0.0586705262294288,0.2502797237095596,0.25919921538644,0.1170978225022036,0.3190064089977682,0.1500346417507511,7.765389432194616,13.082424115974378,14.431124063244049,56.81586902507118,41.07684727571817,22.734418915210924,118.96309615557676,33.96055818729116,74.55924516901794,73.56268639459661,-18.48590307204372,103.65839188390363,-101.26350989574816,64.40646280177145,792.0,1658.077392578125,321.6,769,0.7729701063823156,0,787,92,0,115,273.84832763671875,288.8022766113281,29510.959686279297,20.1187744140625,21.584413528442383,47.6423454284668,46.15789413452149,3.175228373437383,1.9519911400022008,19,1.3912026690492896,625.8000000000001,708.4000000000001,264.6976036922567,512.1055653168,776.8031690090568,180.16614262013675,1255.3791378782576,703.1737752881536,732.3715052102407
