UniqueID,CalFireID,Relationship,FireYear,ANPP_Slope_Bfr_Fire,ANPP_Mean_Bfr_Fire,ANPP_Std_Bfr_Fire,ANPP_Slope_Aft_Fire,ANPP_Mean_Aft_Fire,ANPP_Std_Aft_Fire,BNPP_Slope_Bfr_Fire,BNPP_Mean_Bfr_Fire,BNPP_Std_Bfr_Fire,BNPP_Slope_Aft_Fire,BNPP_Mean_Aft_Fire,BNPP_Std_Aft_Fire,Rh_Slope_Bfr_Fire,Rh_Mean_Bfr_Fire,Rh_Std_Bfr_Fire,Rh_Slope_Aft_Fire,Rh_Mean_Aft_Fire,Rh_Std_Aft_Fire,NEP_Slope_Bfr_Fire,NEP_Mean_Bfr_Fire,NEP_Std_Bfr_Fire,NEP_Slope_Aft_Fire,NEP_Mean_Aft_Fire,NEP_Std_Aft_Fire
SNM5732,8993,entirely_within,2013,-0.029809124666971495,132.61136281969308,26.53994197643631,-2.5108249978444883,108.41810507901636,43.19212442634024,0.15884935052936128,882.458206775729,92.96807901365874,-15.288645074094024,970.9817033609819,140.75286770404784,-1.2849897772720777,741.3663746994027,78.99590843188965,5.667988292963584,738.3447276818396,130.57229251471782,1.4140300031344768,273.7031948960194,99.07979480957236,-23.46745836490213,341.0550807581589,107.92892408840855
SNM13349,5719,entirely_within,2008,-0.39196935618403045,150.9042451944305,34.6126794102798,4.890525401346917,190.2811782618349,40.30936767111789,8.023208378748041,949.4545279458157,157.68292247260874,5.417260047310908,1045.819259755931,116.22416267087692,-2.7966595021333864,807.8384411517692,110.29747443534983,1.919469480390926,874.1512924629158,48.495503378125754,10.427898524697405,292.5203319884769,175.6123933577188,8.388315968266896,361.9491455548502,141.03999075101908
SNM10269,1154,entirely_within,2021,0.9646403301005224,68.57559397559513,45.91165010135878,16.01695881222497,60.13919121826185,38.31000049479776,6.36517635053807,643.2202623647178,174.6628847537055,-123.45718612261292,874.6547359481006,127.80909250647339,4.047079322755296,542.5548733024586,69.41929790979471,9.226202067209941,680.0357693157301,9.326665312132981,3.2827373578832937,169.24098303785422,176.25288856576557,-116.66642937759795,254.7581578506322,134.28999196939722
SNM9406,1536,entirely_within,2020,-0.2124275457349504,98.7137129278986,30.51590913646224,14.616034671398515,37.15478941067127,23.086806306997826,-0.6675466990130542,402.36081067763865,139.05008704139286,-60.24194028001737,278.1080277695634,85.93024605656308,-1.7842221104810032,351.5061414439421,62.967691664351,21.068053128842617,303.4155903514601,84.99138615298551,0.9042478657330043,149.56838216159517,129.75388835500553,-66.69395873746151,11.847226828774616,102.77154651113341
SNM7768,1147,entirely_within,2021,0.9201942203165259,90.94677624272386,41.02343339860131,-6.8505643969720555,59.96528895867388,26.48633861384268,0.7245435273885231,598.2241052938164,211.0722846476485,53.060202485471656,600.3284773036667,201.37971700715784,0.8078075483568646,148.27166588868636,43.87568242684853,25.71017952821724,262.25268820213773,40.028525349068225,0.8369301993481822,540.8992156478537,235.38533142221357,20.499458560282253,398.04107806020284,139.51283648021823
SNM267,1145,entirely_within,2021,0.13491368411043217,76.28051162135812,62.42898172293685,-27.514166599950958,86.71902727404974,57.969129663418656,-2.071990098756704,660.5276429931864,149.7003670907019,141.97461351498026,970.443414941994,239.6986702227279,-1.159203291047072,485.4973245559011,81.81834540430626,68.0531375697318,397.9643707754223,78.28546135829353,-0.777873123599201,251.31083005864338,159.83348952573385,46.407309345297605,659.1980714406214,210.63192234200784
SNM8660,8188,entirely_within,2000,-5.9677323605705315,69.3805587366193,45.51714625103455,3.0606417326273356,69.2179063474299,31.39403322803096,-4.127714314549155,568.3985918426292,96.13503517415477,2.306140090354749,555.550871185565,74.70712272148883,-15.386221963982988,488.8291986935948,135.71309225713134,2.2845569495195037,454.711304151895,70.07756453330063,5.290775288863305,148.94995188565366,111.06484313881217,3.0822248734625766,170.0574733811,67.17709571364651
SNM8660,8188,entirely_within,2021,3.0606417326273356,69.2179063474299,31.39403322803096,6.077292292960018,69.8116772940127,14.024874570436237,2.306140090354749,555.550871185565,74.70712272148883,-17.791360738847143,636.4911386025914,62.81541785863465,2.2845569495195037,454.711304151895,70.07756453330063,49.19264933639702,512.9942385618116,50.10129943920193,3.0822248734625766,170.0574733811,67.17709571364651,-60.90671778228403,193.30857733479237,102.4517067782735
SNM3929,4296,entirely_within,2013,0.5700010776384516,34.422176246016406,24.13018642865588,2.7629079089227973,68.06214274588181,31.577609402655373,-0.5301767693038262,683.3899084156292,90.51287744479319,-5.826564266638282,608.9044714306217,100.22471066834699,1.314752678387961,298.14425665390786,53.07565352446582,-0.8496255822957348,341.7643747962524,21.97481013363049,-1.2749283700533296,419.66782800773785,77.55364181766538,-2.214030775419746,335.2022393802512,96.06884908908484
SNM1452,1535,entirely_within,2020,-0.9784226308387689,79.35366695336825,34.478699254953106,-8.74271587135827,62.501650085352274,20.734448574977996,-0.19023973544268327,769.8687800891225,130.495888811418,-61.32310704206012,725.8155652346743,158.32895249492722,0.6160687224406691,338.4830948313221,44.267647093522825,1.64907556637795,354.8756761949681,18.488720255884033,-1.7847310887221224,510.7393522111686,125.35120080337889,-71.71489847979635,433.4415391250585,166.49967446074396
SNM9950,1154,entirely_within,2021,-0.5129775054048251,83.12171717542621,52.27490362146177,30.304364623041444,56.27623071452418,33.27478845034052,5.020484449328911,831.3653598252075,148.65209646545392,-85.93692000712319,911.5030475363965,88.86353826320583,1.6510652428478414,438.86978098161154,85.17485555231465,48.88063471562184,511.1267660524393,50.37475376912851,2.856441701076241,475.6172960190221,104.69207930679477,-104.51319009970331,456.6525121984814,106.61260929972529
SNM13306,1538,entirely_within,2020,1.3270780719466533,90.00894760277066,85.89554639592166,-11.392774325016113,68.13759161860474,19.05799557770925,3.7542848808312432,704.6453693496944,159.3644651052825,-63.28523552052632,892.324782399211,166.9395363951,1.9086945384254523,270.4561679349765,41.67516736795433,68.08934109357028,319.6705993763335,91.41929066607314,3.1726684143524486,524.1981490174885,205.02378205245333,-142.76735093911276,640.7917746414821,253.31413949507962
SNM7152,1147,entirely_within,2021,0.41874824814102096,73.12731482474001,53.614673579476396,-1.8326460360780956,57.73230326414986,20.490175706987277,0.7236036216940793,750.236658122868,167.45881934452171,7.26184403465322,736.8562660504598,25.667463682702344,0.3331280601283604,350.6583268179875,55.2943452235483,-19.702762941418648,382.2751472583646,45.53283049318568,0.8092238097067376,472.70564612962045,180.62147117994465,25.131960939993863,412.3134220562451,25.444778464949202
SNM11818,8993,entirely_within,1996,-2.7218092037457455,169.99510109992937,49.56068610743815,0.19283663675625187,165.4130577517719,23.171009057348446,15.74146880479409,957.6660678151547,224.49365916017985,-8.214790523710587,1051.377931436831,155.1550131885525,8.648014097069955,927.2938763026291,100.55417826781583,-8.810848977908698,948.3168328422885,84.8180494414548,4.371645503978387,200.36729261245497,220.33128469754246,0.7888950909543703,268.4741563463141,193.73686849796795
SNM11818,8993,entirely_within,2013,0.19283663675625187,165.4130577517719,23.171009057348446,9.874479108310743,218.8250709163044,53.46394876903389,-8.214790523710587,1051.377931436831,155.1550131885525,-29.033983738962494,1128.695294298981,187.84256923564016,-8.810848977908698,948.3168328422885,84.8180494414548,13.167141162918025,1021.1218770026492,122.90970489703399,0.7888950909543703,268.4741563463141,193.73686849796795,-32.32664579356978,326.3984882126361,248.22631104868174
SNM12627,3772,entirely_within,2015,0.6803807966145998,159.52134029194022,19.26418487454289,1.9823968271189778,109.9141864955414,27.82888781556886,8.329123165089188,1019.9143115683239,200.13894208301355,13.935589703939387,755.7018429985003,146.28877090513805,1.528327251210245,291.71801498179786,46.25247159113651,-2.8127666070849706,259.47433143149226,22.242158649857746,7.481176710493537,887.7176368784664,196.26677443679353,18.730753138143353,606.1416980625495,160.34747921496265
